Home Team,Away Team,Game Time
CIN,MIL,September 26 @ 12:35PM
DET,MIN,September 26 @ 1:10PM
TEX,BOS,September 26 @ 2:05PM
SDN,LAN,September 26 @ 3:40PM
SFN,COL,September 26 @ 3:45PM
WAS,PHI,September 26 @ 4:05PM
PIT,CHN,September 26 @ 7:05PM
NYN,FLO,September 26 @ 7:10PM
CHA,CLE,September 26 @ 8:10PM
ANA,HOU,September 26 @ 10:07PM
SEA,OAK,September 26 @ 10:10PM
