Home Team,Away Team,Game Time
ATL,PHI,September 19 @ 12:10PM
PIT,SEA,September 19 @ 12:35PM
BOS,SFN,September 19 @ 1:05PM
MIL,SDN,September 19 @ 4:10PM
NYA,ANA,September 19 @ 6:35PM
BAL,TOR,September 19 @ 7:05PM
CHN,SLN,September 19 @ 7:15PM
CLE,DET,September 19 @ 7:15PM
MIN,KCA,September 19 @ 7:40PM
