Home Team,Away Team,Game Time
BOS,BAL,April 14 @ 1:05PM
NYA,CHA,April 14 @ 1:05PM
TOR,TBA,April 14 @ 1:07PM
FLO,PHI,April 14 @ 1:10PM
WAS,PIT,April 14 @ 1:35PM
MIN,DET,April 14 @ 2:10PM
KCA,CLE,April 14 @ 2:15PM
CHN,ANA,April 14 @ 2:20PM
TEX,OAK,April 14 @ 3:05PM
SFN,COL,April 14 @ 4:05PM
ARI,SDN,April 14 @ 4:10PM
SEA,HOU,April 14 @ 4:10PM
CIN,SLN,April 14 @ 4:10PM
LAN,MIL,April 14 @ 4:10PM
ATL,NYN,April 14 @ 7:05PM
