Home Team,Away Team,Game Time
PHI,FLO,June 23 @ 1:05PM
BOS,TOR,June 23 @ 1:05PM
CLE,DET,June 23 @ 1:10PM
WAS,ATL,June 23 @ 1:35PM
PIT,SDN,June 23 @ 1:35PM
NYA,HOU,June 23 @ 2:05PM
MIL,CIN,June 23 @ 2:10PM
KCA,MIN,June 23 @ 2:15PM
CHN,NYN,June 23 @ 2:20PM
TEX,CHA,June 23 @ 3:05PM
OAK,TBA,June 23 @ 4:07PM
ARI,SFN,June 23 @ 4:10PM
SEA,BAL,June 23 @ 4:10PM
LAN,COL,June 23 @ 4:10PM
SLN,ANA,June 23 @ 7:05PM
