Home Team,Away Team,Game Time
CHA,HOU,August 13 @ 4:40PM
CHA,HOU,August 13 @ 11:33PM
PHI,CHN,August 13 @ 7:05PM
WAS,CIN,August 13 @ 7:05PM
NYA,BAL,August 13 @ 7:05PM
TOR,TEX,August 13 @ 7:07PM
FLO,LAN,August 13 @ 7:10PM
DET,SEA,August 13 @ 7:10PM
CLE,BOS,August 13 @ 7:10PM
ATL,NYN,August 13 @ 7:20PM
MIL,MIN,August 13 @ 8:10PM
KCA,SLN,August 13 @ 8:15PM
COL,ARI,August 13 @ 8:40PM
SFN,OAK,August 13 @ 9:45PM
ANA,PIT,August 13 @ 10:07PM
SDN,TBA,August 13 @ 10:10PM
