Home Team,Away Team,Game Time
PHI,BOS,September 15 @ 1:05PM
TOR,NYA,September 15 @ 1:07PM
DET,BAL,September 15 @ 1:10PM
CLE,MIN,September 15 @ 1:10PM
WAS,ATL,September 15 @ 1:38PM
SLN,MIL,September 15 @ 2:15PM
KCA,HOU,September 15 @ 2:15PM
CHN,PIT,September 15 @ 2:20PM
TEX,OAK,September 15 @ 3:05PM
COL,SDN,September 15 @ 3:10PM
SFN,FLO,September 15 @ 4:05PM
ANA,TBA,September 15 @ 4:07PM
ARI,CIN,September 15 @ 4:10PM
SEA,CHA,September 15 @ 4:10PM
NYN,LAN,September 15 @ 7:05PM
