Home Team,Away Team,Game Time
DET,KCA,April 6 @ 1:10PM
NYN,WAS,April 6 @ 1:10PM
PIT,CIN,April 6 @ 1:35PM
PHI,MIN,April 6 @ 2:05PM
CHA,SEA,April 6 @ 2:10PM
SLN,SDN,April 6 @ 2:15PM
ANA,TEX,April 6 @ 4:05PM
SFN,TBA,April 6 @ 4:05PM
CLE,TOR,April 6 @ 4:10PM
BAL,NYA,April 6 @ 7:05PM
MIL,CHN,April 6 @ 7:10PM
HOU,OAK,April 6 @ 7:10PM
ATL,FLO,April 6 @ 7:20PM
ARI,BOS,April 6 @ 8:10PM
COL,LAN,April 6 @ 8:10PM
