Home Team,Away Team,Game Time
DET,CLE,April 9 @ 1:10PM
BOS,TOR,April 9 @ 2:05PM
CHA,TBA,April 9 @ 2:10PM
CIN,FLO,April 9 @ 6:40PM
BAL,OAK,April 9 @ 7:05PM
PHI,WAS,April 9 @ 7:05PM
NYN,MIN,April 9 @ 7:10PM
SLN,LAN,April 9 @ 7:45PM
HOU,NYA,April 9 @ 8:10PM
KCA,SEA,April 9 @ 8:15PM
COL,ATL,April 9 @ 8:40PM
ARI,TEX,April 9 @ 9:40PM
SFN,SDN,April 9 @ 9:45PM
ANA,MIL,April 9 @ 10:07PM
