Home Team,Away Team,Game Time
BAL,SEA,September 22 @ 1:05PM
NYA,TOR,September 22 @ 1:05PM
CIN,NYN,September 22 @ 1:10PM
FLO,WAS,September 22 @ 1:10PM
TBA,BOS,September 22 @ 1:10PM
DET,CHA,September 22 @ 1:10PM
ATL,SFN,September 22 @ 1:20PM
MIL,PIT,September 22 @ 2:10PM
HOU,ANA,September 22 @ 2:10PM
MIN,KCA,September 22 @ 2:10PM
CHN,SLN,September 22 @ 2:20PM
OAK,TEX,September 22 @ 4:07PM
LAN,COL,September 22 @ 4:10PM
SDN,ARI,September 22 @ 4:10PM
CLE,PHI,September 22 @ 6:37PM
