Home Team,Away Team,Game Time
WAS,CHN,May 17 @ 7:05PM
NYA,TBA,May 17 @ 7:05PM
PHI,COL,May 17 @ 7:05PM
FLO,NYN,May 17 @ 7:10PM
BOS,HOU,May 17 @ 7:10PM
CIN,LAN,May 17 @ 7:10PM
CLE,BAL,May 17 @ 7:10PM
DET,OAK,May 17 @ 7:10PM
ATL,MIL,May 17 @ 7:20PM
TEX,SLN,May 17 @ 8:05PM
CHA,TOR,May 17 @ 8:10PM
ARI,SFN,May 17 @ 9:40PM
ANA,KCA,May 17 @ 10:07PM
SEA,MIN,May 17 @ 10:10PM
SDN,PIT,May 17 @ 10:10PM
