Home Team,Away Team,Game Time
DET,KCA,April 4 @ 1:10PM
NYN,WAS,April 4 @ 1:10PM
CHA,SEA,April 4 @ 2:10PM
BAL,NYA,April 4 @ 3:05PM
OAK,BOS,April 4 @ 3:37PM
SLN,SDN,April 4 @ 4:15PM
CLE,TOR,April 4 @ 6:10PM
PIT,CIN,April 4 @ 7:05PM
ATL,CHN,April 4 @ 7:20PM
ANA,TEX,April 4 @ 10:07PM
