Home Team,Away Team,Game Time
NYA,ANA,September 17 @ 6:35PM
BAL,TOR,September 17 @ 7:05PM
PIT,SEA,September 17 @ 7:05PM
BOS,SFN,September 17 @ 7:10PM
CLE,DET,September 17 @ 7:10PM
ATL,PHI,September 17 @ 7:20PM
MIL,SDN,September 17 @ 7:40PM
MIN,CHA,September 17 @ 7:40PM
SLN,WAS,September 17 @ 7:45PM
CHN,CIN,September 17 @ 8:05PM
HOU,TEX,September 17 @ 8:10PM
COL,NYN,September 17 @ 8:40PM
ARI,FLO,September 17 @ 9:40PM
OAK,KCA,September 17 @ 10:07PM
LAN,TBA,September 17 @ 10:10PM
