Home Team,Away Team,Game Time
DET,NYA,September 11 @ 6:40PM
BAL,LAN,September 11 @ 7:05PM
PHI,ATL,September 11 @ 7:05PM
TOR,BOS,September 11 @ 7:07PM
FLO,MIL,September 11 @ 7:10PM
NYN,ARI,September 11 @ 7:10PM
MIN,WAS,September 11 @ 7:40PM
TEX,TBA,September 11 @ 8:05PM
ANA,CLE,September 11 @ 8:07PM
HOU,OAK,September 11 @ 8:10PM
CHA,KCA,September 11 @ 8:10PM
COL,SLN,September 11 @ 8:40PM
SFN,PIT,September 11 @ 9:45PM
SEA,CIN,September 11 @ 10:10PM
SDN,CHN,September 11 @ 10:10PM
