Home Team,Away Team,Game Time
PIT,MIL,May 31 @ 7:05PM
NYA,BOS,May 31 @ 7:05PM
BAL,SFN,May 31 @ 7:05PM
CIN,WAS,May 31 @ 7:10PM
TBA,MIN,May 31 @ 7:10PM
ATL,DET,May 31 @ 7:20PM
TEX,KCA,May 31 @ 8:05PM
CHA,CLE,May 31 @ 8:10PM
SLN,CHN,May 31 @ 8:15PM
COL,TOR,May 31 @ 8:40PM
ARI,NYN,May 31 @ 9:40PM
OAK,HOU,May 31 @ 10:07PM
SEA,ANA,May 31 @ 10:10PM
SDN,FLO,May 31 @ 10:10PM
LAN,PHI,May 31 @ 10:10PM
