Home Team,Away Team,Game Time
PIT,TEX,May 8 @ 12:35PM
TBA,ARI,May 8 @ 1:10PM
MIL,WAS,May 8 @ 1:10PM
SLN,PHI,May 8 @ 1:15PM
SDN,NYN,May 8 @ 3:40PM
CLE,CHA,May 8 @ 6:10PM
NYA,SEA,May 8 @ 6:35PM
BAL,BOS,May 8 @ 7:05PM
TOR,MIN,May 8 @ 7:07PM
DET,ANA,May 8 @ 7:10PM
CHN,FLO,May 8 @ 7:35PM
HOU,KCA,May 8 @ 8:10PM
COL,SFN,May 8 @ 8:40PM
OAK,CIN,May 8 @ 10:07PM
LAN,ATL,May 8 @ 10:10PM
