Home Team,Away Team,Game Time
PHI,NYN,April 17 @ 1:05PM
MIL,SLN,April 17 @ 1:40PM
CHA,KCA,April 17 @ 2:10PM
LAN,CIN,April 17 @ 3:10PM
NYA,BOS,April 17 @ 6:35PM
SEA,CLE,April 17 @ 6:40PM
DET,PIT,April 17 @ 6:40PM
WAS,SFN,April 17 @ 7:05PM
FLO,CHN,April 17 @ 7:10PM
TBA,BAL,April 17 @ 7:10PM
ATL,ARI,April 17 @ 7:20PM
MIN,TOR,April 17 @ 7:40PM
TEX,ANA,April 17 @ 8:05PM
OAK,HOU,April 17 @ 10:07PM
