Home Team,Away Team,Game Time
DET,NYA,September 12 @ 1:10PM
DET,NYA,September 12 @ 11:33PM
FLO,MIL,September 12 @ 1:10PM
NYN,ARI,September 12 @ 1:10PM
CHA,KCA,September 12 @ 2:10PM
COL,SLN,September 12 @ 3:10PM
SDN,CHN,September 12 @ 3:40PM
SFN,PIT,September 12 @ 3:45PM
TOR,BOS,September 12 @ 7:07PM
BAL,LAN,September 12 @ 7:15PM
PHI,ATL,September 12 @ 7:15PM
MIN,WAS,September 12 @ 7:40PM
TEX,TBA,September 12 @ 8:05PM
HOU,OAK,September 12 @ 8:10PM
SEA,CIN,September 12 @ 10:10PM
