Home Team,Away Team,Game Time
SLN,CIN,September 1 @ 1:05PM
SLN,CIN,September 1 @ 7:05PM
NYA,OAK,September 1 @ 1:05PM
TOR,HOU,September 1 @ 1:07PM
TBA,CLE,September 1 @ 1:10PM
DET,MIN,September 1 @ 1:10PM
WAS,FLO,September 1 @ 1:35PM
KCA,BAL,September 1 @ 2:15PM
CHN,MIL,September 1 @ 2:20PM
TEX,SEA,September 1 @ 3:05PM
COL,PIT,September 1 @ 3:10PM
SFN,SDN,September 1 @ 4:05PM
ANA,BOS,September 1 @ 4:07PM
ARI,LAN,September 1 @ 4:10PM
ATL,CHA,September 1 @ 5:10PM
PHI,NYN,September 1 @ 7:05PM
