Home Team,Away Team,Game Time
SLN,CIN,August 31 @ 1:15PM
SLN,CIN,August 31 @ 7:15PM
NYA,OAK,August 31 @ 1:05PM
CHN,MIL,August 31 @ 2:20PM
TOR,HOU,August 31 @ 3:07PM
PHI,NYN,August 31 @ 4:05PM
TBA,CLE,August 31 @ 6:10PM
DET,MIN,August 31 @ 6:10PM
WAS,FLO,August 31 @ 7:05PM
KCA,BAL,August 31 @ 7:15PM
ATL,CHA,August 31 @ 7:20PM
TEX,SEA,August 31 @ 8:05PM
ARI,LAN,August 31 @ 8:10PM
COL,PIT,August 31 @ 8:10PM
SFN,SDN,August 31 @ 9:05PM
ANA,BOS,August 31 @ 9:07PM
