Home Team,Away Team,Game Time
WAS,NYN,September 2 @ 1:05PM
NYA,TEX,September 2 @ 1:05PM
TBA,BAL,September 2 @ 1:10PM
DET,MIN,September 2 @ 1:10PM
ATL,TOR,September 2 @ 1:20PM
CIN,PHI,September 2 @ 2:10PM
SLN,SFN,September 2 @ 2:15PM
CHN,SEA,September 2 @ 2:20PM
MIL,HOU,September 2 @ 4:10PM
ARI,SDN,September 2 @ 4:10PM
CLE,CHA,September 2 @ 7:10PM
LAN,COL,September 2 @ 8:10PM
