Home Team,Away Team,Game Time
TBA,BAL,September 3 @ 3:10PM
TBA,BAL,September 3 @ 11:33PM
NYA,TEX,September 3 @ 6:35PM
CIN,PHI,September 3 @ 6:40PM
WAS,NYN,September 3 @ 7:05PM
PIT,FLO,September 3 @ 7:05PM
BOS,MIN,September 3 @ 7:10PM
CLE,CHA,September 3 @ 7:10PM
ATL,TOR,September 3 @ 7:20PM
MIL,HOU,September 3 @ 7:40PM
SLN,SFN,September 3 @ 7:45PM
CHN,SEA,September 3 @ 8:05PM
KCA,DET,September 3 @ 8:15PM
ARI,SDN,September 3 @ 9:40PM
OAK,ANA,September 3 @ 10:07PM
LAN,COL,September 3 @ 10:10PM
