Home Team,Away Team,Game Time
ARI,SLN,September 25 @ 3:40PM
CIN,MIL,September 25 @ 6:40PM
DET,MIN,September 25 @ 6:40PM
WAS,PHI,September 25 @ 7:05PM
PIT,CHN,September 25 @ 7:05PM
TOR,BAL,September 25 @ 7:07PM
TBA,NYA,September 25 @ 7:10PM
NYN,FLO,September 25 @ 7:10PM
TEX,BOS,September 25 @ 8:05PM
CHA,CLE,September 25 @ 8:10PM
KCA,ATL,September 25 @ 8:15PM
SFN,COL,September 25 @ 9:45PM
ANA,OAK,September 25 @ 10:07PM
SEA,HOU,September 25 @ 10:10PM
SDN,LAN,September 25 @ 10:10PM
