Home Team,Away Team,Game Time
BAL,MIN,April 20 @ 4:05PM
BAL,MIN,April 20 @ 11:33PM
CLE,ATL,April 20 @ 4:10PM
CLE,ATL,April 20 @ 11:33PM
DET,CHA,April 20 @ 1:10PM
NYA,KCA,April 20 @ 1:05PM
SLN,NYN,April 20 @ 2:15PM
CHN,ARI,April 20 @ 2:20PM
PIT,SFN,April 20 @ 4:05PM
OAK,TOR,April 20 @ 4:07PM
FLO,WAS,April 20 @ 6:10PM
TBA,BOS,April 20 @ 6:10PM
MIL,LAN,April 20 @ 7:10PM
TEX,HOU,April 20 @ 8:05PM
COL,PHI,April 20 @ 8:10PM
SDN,CIN,April 20 @ 8:40PM
ANA,SEA,April 20 @ 9:07PM
