Home Team,Away Team,Game Time
WAS,SLN,April 29 @ 7:05PM
BOS,OAK,April 29 @ 7:10PM
NYN,CIN,April 29 @ 7:10PM
ATL,SDN,April 29 @ 7:20PM
MIN,HOU,April 29 @ 7:40PM
MIL,COL,April 29 @ 7:40PM
CHA,BAL,April 29 @ 8:10PM
KCA,TBA,April 29 @ 8:15PM
SFN,LAN,April 29 @ 9:45PM
