Home Team,Away Team,Game Time
BOS,SEA,May 12 @ 1:05PM
BAL,ANA,May 12 @ 1:05PM
TOR,CHA,May 12 @ 1:07PM
TBA,NYA,May 12 @ 1:10PM
NYN,FLO,May 12 @ 1:10PM
MIN,DET,May 12 @ 2:10PM
HOU,TEX,May 12 @ 2:10PM
KCA,PHI,May 12 @ 2:15PM
SLN,PIT,May 12 @ 2:15PM
COL,SDN,May 12 @ 3:10PM
SFN,CIN,May 12 @ 4:05PM
OAK,CLE,May 12 @ 4:07PM
ARI,ATL,May 12 @ 4:10PM
LAN,WAS,May 12 @ 4:10PM
CHN,MIL,May 12 @ 7:05PM
