Home Team,Away Team,Game Time
BAL,BOS,June 16 @ 1:05PM
CIN,TEX,June 16 @ 1:10PM
FLO,PIT,June 16 @ 1:10PM
TBA,ANA,June 16 @ 1:10PM
DET,CLE,June 16 @ 1:10PM
NYN,SLN,June 16 @ 1:10PM
ATL,PHI,June 16 @ 1:20PM
WAS,ARI,June 16 @ 1:35PM
MIN,KCA,June 16 @ 2:10PM
CHA,NYA,June 16 @ 2:10PM
HOU,TOR,June 16 @ 2:10PM
COL,SDN,June 16 @ 3:10PM
SFN,MIL,June 16 @ 4:05PM
OAK,SEA,June 16 @ 4:07PM
LAN,CHN,June 16 @ 7:05PM
