Home Team,Away Team,Game Time
PIT,ARI,April 22 @ 7:05PM
BAL,CHA,April 22 @ 7:05PM
BOS,DET,April 22 @ 7:10PM
TBA,KCA,April 22 @ 7:10PM
NYN,PHI,April 22 @ 7:10PM
SLN,MIL,April 22 @ 7:45PM
HOU,MIN,April 22 @ 8:10PM
COL,WAS,April 22 @ 8:40PM
ANA,NYA,April 22 @ 10:07PM
OAK,TEX,April 22 @ 10:07PM
