Home Team,Away Team,Game Time
NYA,BOS,April 16 @ 6:35PM
DET,PIT,April 16 @ 6:40PM
WAS,SFN,April 16 @ 7:05PM
PHI,NYN,April 16 @ 7:05PM
FLO,CHN,April 16 @ 7:10PM
TBA,BAL,April 16 @ 7:10PM
ATL,ARI,April 16 @ 7:20PM
MIN,TOR,April 16 @ 7:40PM
MIL,SLN,April 16 @ 7:40PM
TEX,ANA,April 16 @ 8:05PM
CHA,KCA,April 16 @ 8:10PM
SDN,COL,April 16 @ 9:10PM
OAK,HOU,April 16 @ 10:07PM
SEA,CLE,April 16 @ 10:10PM
LAN,CIN,April 16 @ 10:10PM
