Home Team,Away Team,Game Time
CIN,FLO,April 11 @ 12:35PM
BAL,OAK,April 11 @ 12:35PM
DET,CLE,April 11 @ 1:10PM
KCA,SEA,April 11 @ 1:15PM
SLN,LAN,April 11 @ 1:15PM
BOS,TOR,April 11 @ 7:10PM
ATL,NYN,April 11 @ 7:20PM
CHN,PIT,April 11 @ 7:35PM
ARI,SDN,April 11 @ 9:40PM
SFN,COL,April 11 @ 9:45PM
