Home Team,Away Team,Game Time
DET,BAL,September 16 @ 4:10PM
MIL,SDN,September 16 @ 7:40PM
MIN,CHA,September 16 @ 7:40PM
SLN,WAS,September 16 @ 7:45PM
CHN,CIN,September 16 @ 8:05PM
COL,NYN,September 16 @ 8:40PM
ARI,FLO,September 16 @ 9:40PM
OAK,KCA,September 16 @ 10:07PM
