Home Team,Away Team,Game Time
BAL,TBA,May 5 @ 1:05PM
FLO,ATL,May 5 @ 1:10PM
CLE,SEA,May 5 @ 1:10PM
DET,KCA,May 5 @ 1:10PM
PIT,OAK,May 5 @ 1:35PM
PHI,WAS,May 5 @ 2:05PM
CHA,BOS,May 5 @ 2:10PM
MIL,NYN,May 5 @ 2:10PM
TEX,TOR,May 5 @ 3:05PM
COL,ARI,May 5 @ 3:10PM
NYA,MIN,May 5 @ 4:05PM
ANA,HOU,May 5 @ 4:10PM
CIN,SFN,May 5 @ 4:10PM
SDN,LAN,May 5 @ 4:10PM
CHN,SLN,May 5 @ 7:05PM
