Home Team,Away Team,Game Time
WAS,SDN,April 26 @ 7:05PM
PHI,FLO,April 26 @ 7:05PM
TOR,OAK,April 26 @ 7:07PM
BOS,TBA,April 26 @ 7:10PM
NYN,MIL,April 26 @ 7:10PM
ATL,COL,April 26 @ 7:20PM
MIN,BAL,April 26 @ 8:10PM
CHA,DET,April 26 @ 8:10PM
HOU,CLE,April 26 @ 8:10PM
KCA,ANA,April 26 @ 8:15PM
SLN,CIN,April 26 @ 8:15PM
ARI,CHN,April 26 @ 9:40PM
SEA,TEX,April 26 @ 10:10PM
LAN,PIT,April 26 @ 10:10PM
SFN,NYA,April 26 @ 10:15PM
