Home Team,Away Team,Game Time
WAS,SLN,April 30 @ 7:05PM
PHI,DET,April 30 @ 7:05PM
FLO,CLE,April 30 @ 7:10PM
BOS,OAK,April 30 @ 7:10PM
NYN,CIN,April 30 @ 7:10PM
ATL,SDN,April 30 @ 7:20PM
MIN,HOU,April 30 @ 7:40PM
MIL,COL,April 30 @ 7:40PM
TEX,PIT,April 30 @ 8:05PM
CHA,BAL,April 30 @ 8:10PM
KCA,TBA,April 30 @ 8:15PM
ARI,NYA,April 30 @ 9:40PM
SFN,LAN,April 30 @ 9:45PM
ANA,TOR,April 30 @ 10:07PM
SEA,CHN,April 30 @ 10:10PM
