Home Team,Away Team,Game Time
PHI,ATL,July 28 @ 1:05PM
TOR,TBA,July 28 @ 1:07PM
FLO,ARI,July 28 @ 1:10PM
CIN,COL,July 28 @ 1:10PM
NYN,PIT,July 28 @ 1:10PM
WAS,LAN,July 28 @ 1:35PM
MIL,CHN,July 28 @ 2:10PM
CHA,MIN,July 28 @ 2:10PM
SLN,HOU,July 28 @ 2:15PM
KCA,CLE,July 28 @ 2:15PM
OAK,TEX,July 28 @ 4:07PM
ANA,BAL,July 28 @ 4:07PM
SEA,DET,July 28 @ 4:10PM
SDN,SFN,July 28 @ 4:10PM
BOS,NYA,July 28 @ 7:05PM
