Home Team,Away Team,Game Time
CHN,ARI,April 19 @ 2:20PM
PIT,SFN,April 19 @ 7:05PM
NYA,KCA,April 19 @ 7:05PM
BAL,MIN,April 19 @ 7:05PM
FLO,WAS,April 19 @ 7:10PM
TBA,BOS,April 19 @ 7:10PM
DET,CHA,April 19 @ 7:10PM
CLE,ATL,April 19 @ 7:10PM
TEX,HOU,April 19 @ 8:05PM
MIL,LAN,April 19 @ 8:10PM
SLN,NYN,April 19 @ 8:15PM
COL,PHI,April 19 @ 8:40PM
ANA,SEA,April 19 @ 10:07PM
OAK,TOR,April 19 @ 10:07PM
SDN,CIN,April 19 @ 10:10PM
