Home Team,Away Team,Game Time
SLN,KCA,May 22 @ 1:15PM
SLN,KCA,May 22 @ 7:45PM
CLE,OAK,May 22 @ 1:10PM
MIL,CIN,May 22 @ 1:10PM
TEX,SEA,May 22 @ 2:05PM
SDN,ARI,May 22 @ 3:40PM
PIT,COL,May 22 @ 7:05PM
BAL,NYA,May 22 @ 7:05PM
TOR,BOS,May 22 @ 7:07PM
TBA,LAN,May 22 @ 7:10PM
DET,FLO,May 22 @ 7:10PM
NYN,WAS,May 22 @ 7:10PM
CHN,PHI,May 22 @ 8:05PM
HOU,CHA,May 22 @ 8:10PM
ANA,MIN,May 22 @ 9:07PM
SFN,ATL,May 22 @ 9:45PM
