Home Team,Away Team,Game Time
CHN,SLN,June 7 @ 2:20PM
PHI,CIN,June 7 @ 7:05PM
TOR,ARI,June 7 @ 7:07PM
FLO,ATL,June 7 @ 7:10PM
BOS,TBA,June 7 @ 7:10PM
DET,MIN,June 7 @ 7:10PM
NYN,COL,June 7 @ 7:10PM
CLE,NYA,June 7 @ 7:10PM
TEX,OAK,June 7 @ 8:05PM
HOU,BAL,June 7 @ 8:10PM
MIL,PIT,June 7 @ 8:10PM
KCA,CHA,June 7 @ 8:15PM
ANA,SEA,June 7 @ 10:07PM
SDN,WAS,June 7 @ 10:10PM
SFN,LAN,June 7 @ 10:15PM
