Home Team,Away Team,Game Time
CHN,SLN,September 20 @ 2:20PM
BAL,SEA,September 20 @ 7:05PM
NYA,TOR,September 20 @ 7:05PM
CIN,NYN,September 20 @ 7:10PM
FLO,WAS,September 20 @ 7:10PM
TBA,BOS,September 20 @ 7:10PM
DET,CHA,September 20 @ 7:10PM
CLE,PHI,September 20 @ 7:10PM
ATL,SFN,September 20 @ 7:20PM
MIL,PIT,September 20 @ 8:10PM
HOU,ANA,September 20 @ 8:10PM
MIN,KCA,September 20 @ 8:10PM
OAK,TEX,September 20 @ 10:07PM
LAN,COL,September 20 @ 10:10PM
SDN,ARI,September 20 @ 10:10PM
