Home Team,Away Team,Game Time
BOS,NYA,June 30 @ 10:10PM
BAL,CLE,June 30 @ 1:05PM
TOR,KCA,June 30 @ 1:07PM
CIN,CHN,June 30 @ 1:10PM
FLO,PHI,June 30 @ 1:10PM
TBA,TEX,June 30 @ 1:10PM
DET,WAS,June 30 @ 1:10PM
HOU,SEA,June 30 @ 2:10PM
CHA,MIN,June 30 @ 2:10PM
MIL,PIT,June 30 @ 2:10PM
COL,LAN,June 30 @ 3:10PM
SFN,ARI,June 30 @ 4:05PM
ANA,OAK,June 30 @ 4:07PM
SDN,SLN,June 30 @ 4:10PM
NYN,ATL,June 30 @ 7:05PM
