Home Team,Away Team,Game Time
TBA,OAK,June 12 @ 12:10PM
CLE,CIN,June 12 @ 1:10PM
COL,CHN,June 12 @ 3:10PM
BOS,TEX,June 12 @ 4:05PM
PHI,ARI,June 12 @ 7:05PM
BAL,TOR,June 12 @ 7:05PM
FLO,SLN,June 12 @ 7:10PM
ATL,PIT,June 12 @ 7:20PM
MIN,SEA,June 12 @ 8:10PM
HOU,MIL,June 12 @ 8:10PM
KCA,DET,June 12 @ 8:15PM
SFN,SDN,June 12 @ 9:45PM
