Home Team,Away Team,Game Time
NYA,CLE,August 17 @ 1:05PM
PIT,CHN,August 17 @ 1:35PM
TOR,SEA,August 17 @ 3:07PM
OAK,HOU,August 17 @ 4:05PM
TBA,DET,August 17 @ 6:10PM
CIN,SLN,August 17 @ 6:40PM
PHI,SDN,August 17 @ 7:05PM
WAS,MIL,August 17 @ 7:05PM
BOS,BAL,August 17 @ 7:10PM
KCA,NYN,August 17 @ 7:15PM
ATL,LAN,August 17 @ 7:20PM
TEX,MIN,August 17 @ 8:05PM
ARI,SFN,August 17 @ 8:10PM
COL,FLO,August 17 @ 8:10PM
ANA,CHA,August 17 @ 9:07PM
