Home Team,Away Team,Game Time
BOS,NYA,September 7 @ 4:05PM
CIN,ARI,September 7 @ 4:10PM
FLO,KCA,September 7 @ 6:10PM
TBA,TOR,September 7 @ 6:10PM
BAL,TEX,September 7 @ 7:05PM
PIT,SLN,September 7 @ 7:05PM
HOU,SEA,September 7 @ 7:10PM
MIL,CHN,September 7 @ 7:10PM
NYN,PHI,September 7 @ 7:10PM
MIN,CLE,September 7 @ 7:10PM
CHA,ANA,September 7 @ 7:10PM
ATL,WAS,September 7 @ 7:20PM
SDN,COL,September 7 @ 8:40PM
OAK,DET,September 7 @ 9:07PM
LAN,SFN,September 7 @ 9:10PM
