Home Team,Away Team,Game Time
WAS,PHI,June 17 @ 7:05PM
NYA,TBA,June 17 @ 7:05PM
TOR,ANA,June 17 @ 7:07PM
CIN,HOU,June 17 @ 7:10PM
ATL,NYN,June 17 @ 7:20PM
TEX,CLE,June 17 @ 8:05PM
MIN,BOS,June 17 @ 8:10PM
SLN,FLO,June 17 @ 8:15PM
OAK,BAL,June 17 @ 10:07PM
SEA,KCA,June 17 @ 10:10PM
SDN,MIL,June 17 @ 10:10PM
LAN,SFN,June 17 @ 10:10PM
