Home Team,Away Team,Game Time
PHI,CIN,June 9 @ 1:05PM
BOS,TBA,June 9 @ 1:05PM
TOR,ARI,June 9 @ 1:07PM
FLO,ATL,June 9 @ 1:10PM
DET,MIN,June 9 @ 1:10PM
NYN,COL,June 9 @ 1:10PM
CLE,NYA,June 9 @ 1:10PM
HOU,BAL,June 9 @ 2:10PM
MIL,PIT,June 9 @ 2:10PM
KCA,CHA,June 9 @ 2:15PM
TEX,OAK,June 9 @ 3:05PM
SFN,LAN,June 9 @ 4:05PM
ANA,SEA,June 9 @ 4:07PM
SDN,WAS,June 9 @ 4:10PM
CHN,SLN,June 9 @ 7:05PM
