Home Team,Away Team,Game Time
WAS,CHA,June 5 @ 1:05PM
ARI,LAN,June 5 @ 3:40PM
SDN,PHI,June 5 @ 3:40PM
PIT,ATL,June 5 @ 7:05PM
TOR,NYA,June 5 @ 7:07PM
DET,TBA,June 5 @ 7:10PM
NYN,SFN,June 5 @ 7:10PM
CLE,MIN,June 5 @ 7:10PM
MIL,FLO,June 5 @ 7:40PM
CHN,COL,June 5 @ 8:05PM
TEX,BAL,June 5 @ 8:05PM
KCA,BOS,June 5 @ 8:15PM
SLN,CIN,June 5 @ 8:15PM
ANA,OAK,June 5 @ 10:07PM
SEA,HOU,June 5 @ 10:10PM
