Home Team,Away Team,Game Time
NYA,MIN,May 4 @ 1:05PM
CHN,SLN,May 4 @ 4:05PM
CLE,SEA,May 4 @ 4:10PM
DET,KCA,May 4 @ 4:10PM
FLO,ATL,May 4 @ 6:10PM
PIT,OAK,May 4 @ 7:05PM
BAL,TBA,May 4 @ 7:05PM
PHI,WAS,May 4 @ 7:05PM
ANA,HOU,May 4 @ 7:10PM
CIN,SFN,May 4 @ 7:10PM
CHA,BOS,May 4 @ 7:10PM
MIL,NYN,May 4 @ 7:10PM
TEX,TOR,May 4 @ 8:05PM
COL,ARI,May 4 @ 8:10PM
SDN,LAN,May 4 @ 8:40PM
