Home Team,Away Team,Game Time
DET,CLE,April 10 @ 1:10PM
CHA,TBA,April 10 @ 2:10PM
COL,ATL,April 10 @ 3:10PM
SFN,SDN,April 10 @ 3:45PM
CIN,FLO,April 10 @ 6:40PM
BAL,OAK,April 10 @ 7:05PM
PHI,WAS,April 10 @ 7:05PM
NYN,MIN,April 10 @ 7:10PM
HOU,NYA,April 10 @ 7:40PM
SLN,LAN,April 10 @ 7:45PM
CHN,PIT,April 10 @ 8:05PM
KCA,SEA,April 10 @ 8:15PM
ARI,TEX,April 10 @ 9:40PM
ANA,MIL,April 10 @ 10:07PM
