Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc
20150406,SDN,NL,1,LAN,NL,1,3,6,51,LOS03,53518,100020000,00020013x,31,7,4,0,0,3,0,0,2,2,0,12,1,0,2,0,5,4,5,5,0,0,24,9,1,0,0,0,33,9,4,1,2,6,0,0,1,5,2,10,2,1,0,0,9,4,3,3,0,0,27,10,0,0,2,0,peraj002,kells001,hatcc002,shiej002,kersc001,1,Apr 6,1,SDP,"W,6-3",9,7,3,3,0,2,12,0,2,3,35,134,94,0,0,1,0,31,4,0,0,0,0,0,2,4,Brian Gorman,"C.Kershaw (99-55), Y.Garcia (99), J.Peralta (99-W), C.Hatcher (99-Sv)"
20150407,SDN,NL,2,LAN,NL,2,7,3,54,LOS03,40356,100000114,2010,40,11,1,1,0,6,1,0,0,2,1,7,2,0,0,0,9,4,3,3,0,0,27,11,0,0,0,0,32,7,4,0,1,3,0,0,0,4,0,9,1,1,0,0,6,7,4,4,1,0,27,9,3,0,0,0,benoj001,hatcc002,,rosst001,greiz001,2,Apr 7,1,SDP,"L,3-7",9,11,7,4,3,2,7,0,0,3.5,43,175,115,6,3,2,0,40,1,1,1,1,0,3,0,7,Mark Carlson,"Z.Greinke (99-67), P.Baez (99-H), P.Rodriguez (99), Y.Garcia (0-BSv), J.Howell (99), C.Hatcher (0-L), J.Nicasio (99)"
20150408,SDN,NL,3,LAN,NL,3,4,7,51,LOS03,52204,200002000,13101100x,38,11,3,0,2,4,0,0,0,1,0,13,0,0,0,0,8,4,6,6,1,0,24,7,1,0,0,0,35,12,1,1,3,7,0,0,0,3,0,9,0,1,0,0,7,5,4,4,0,0,27,10,0,0,0,0,mccab001,casha001,peraj002,casha001,mccab001,3,Apr 8,1,SDP,"W,7-4",9,11,4,4,0,1,13,2,0,3.67,39,142,99,2,0,0,0,38,3,0,0,0,0,0,0,5,Mike DiMuro,"B.McCarthy (99-41-W), P.Rodriguez (0-H), P.Baez (0-H), J.Howell (0-H), J.Peralta (1-Sv)"
20150410,LAN,NL,4,ARI,NL,4,3,4,58,PHO01,27404,1200000,30000001,35,8,1,0,1,3,1,0,0,3,1,8,0,0,2,0,6,4,4,4,1,0,28,10,1,0,0,0,35,7,0,0,1,4,0,0,0,3,0,10,1,0,0,0,6,4,3,3,0,0,30,16,0,0,2,0,pereo002,howej003,,andeb004,andec001,4,Apr 10,@,ARI,"L,3-4",9.1,7,4,4,0,3,10,1,0,3.72,38,148,101,0,0,1,0,35,0,0,0,0,0,0,0,4,Chris Conroy,"B.Anderson (99-53), Y.Garcia (2), J.Peralta (1), J.Howell (1-L)"
20150411,LAN,NL,5,ARI,NL,5,0,6,51,PHO01,37636,0,10120020x,28,2,1,0,0,0,0,0,0,4,0,9,0,0,1,0,5,2,5,5,0,0,24,11,1,0,1,0,32,10,0,0,1,6,0,0,0,3,0,7,0,2,1,0,5,3,0,0,0,0,27,14,0,0,1,0,brada001,kersc001,,kersc001,brada001,5,Apr 11,@,ARI,"L,0-6",8,10,6,5,1,3,7,1,0,4.06,35,118,76,0,0,0,2,32,0,0,0,0,0,0,1,2,Ted Barrett,"C.Kershaw (4-33-L), J.Nicasio (3)"
20150412,LAN,NL,6,ARI,NL,6,7,4,54,PHO01,29678,1111102,4,40,16,3,1,3,7,1,1,1,4,2,4,1,1,1,0,13,5,4,4,0,0,27,10,2,0,1,0,36,10,3,0,0,4,1,0,0,1,0,11,0,1,1,0,7,3,7,7,0,0,27,15,1,0,1,0,greiz001,collj001,peraj002,greiz001,collj001,6,Apr 12,@,ARI,"W,7-4",9,10,4,4,0,1,11,0,0,4.05,38,159,110,2,1,0,1,36,3,0,0,1,0,2,1,5,Angel Hernandez,"Z.Greinke (4-74-W), P.Baez (3), P.Rodriguez (3), C.Hatcher (4), J.Peralta (1-Sv)"
20150413,SEA,AL,7,LAN,NL,7,5,6,59,LOS03,42202,2002100000,3200001,35,6,0,0,4,5,0,0,0,1,0,15,0,0,0,0,1,5,6,6,0,0,29,11,0,0,0,0,37,9,3,0,1,6,0,1,0,4,1,7,0,0,0,0,7,5,5,5,0,0,30,7,0,0,0,0,garcy001,leond003,,paxtj001,mccab001,7,Apr 13,1,SEA,"W,6-5",10,6,5,5,0,1,15,4,0,4.12,36,142,99,1,0,0,0,35,0,0,0,0,0,0,0,5,Jim Joyce,"B.McCarthy (4-55), P.Baez (0), P.Rodriguez (0), J.Peralta (0), Y.Garcia (2-W)"
20150414,SEA,AL,8,LAN,NL,8,5,6,52,LOS03,43115,300110000,1201002,36,10,1,0,2,5,1,0,1,4,0,12,0,0,0,0,10,5,6,6,0,0,25,11,1,0,1,0,36,12,2,0,2,6,0,0,0,4,0,6,0,1,1,0,9,5,5,5,0,0,27,12,0,1,0,0,garcy001,rodnf001,,iwakh001,huffd001,8,Apr 14,1,SEA,"W,6-5",9,10,5,5,0,4,12,2,1,4.23,42,170,110,2,0,0,0,36,1,0,0,1,0,0,0,5,Greg Gibson,"D.Huff (99-33), J.Nicasio (2), J.Howell (3), C.Hatcher (1), Y.Garcia (0-W)"
20150415,SEA,AL,9,LAN,NL,9,2,5,51,LOS03,51287,101000,31100000x,34,9,1,0,1,2,0,0,0,2,0,7,0,1,0,0,7,3,5,5,0,0,24,8,1,0,1,0,31,9,2,0,0,5,0,0,1,7,2,7,0,1,1,0,10,5,2,2,0,0,27,10,0,0,0,0,andeb004,walkt004,,walkt004,andeb004,9,Apr 15,1,SEA,"W,5-2",9,9,2,2,0,2,7,1,0,3.98,36,132,87,3,1,0,1,34,1,0,0,0,0,0,0,5,Marvin Hudson,"B.Anderson (4-47-W), P.Rodriguez (1-H), C.Hatcher (0-H), P.Baez (1-H), J.Howell (0)"
20150417,COL,NL,10,LAN,NL,10,3,7,51,LOS03,48950,120000,30012010x,34,7,1,0,2,3,0,0,0,1,0,16,1,0,0,0,5,4,7,7,1,0,24,7,0,0,1,0,32,10,4,0,1,6,0,1,0,5,1,9,1,0,1,0,7,4,1,1,1,0,27,4,1,1,0,0,kersc001,kendk001,,kendk001,kersc001,10,Apr 17,1,COL,"W,7-3",9,7,3,1,2,1,16,2,0,3.69,35,148,101,0,0,1,0,34,1,0,0,0,0,1,0,4,Mike Everitt,"C.Kershaw (5-63-W), P.Rodriguez (1-H), Y.Garcia (2), A.Liberatore (99)"
