Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc
20180329,CHN,NL,1,MIA,NL,1,8,4,54,MIA02,32151,310100300,103000000,35,9,4,0,3,8,0,0,3,5,2,10,1,0,1,1,9,6,3,3,0,0,27,11,2,0,2,0,33,8,2,1,0,4,0,0,1,6,0,7,0,0,2,0,9,5,7,7,0,0,27,6,2,0,1,0,cishs001,urenj001,,lestj001,urenj001,1,Mar 29,@,MIA,"W,8-4",9,8,4,3,1,6,7,0,1,3,40,157,93,2,0,0,0,33,2,1,0,0,0,0,2,6,Larry Vanover,"J.Lester (99-31), S.Cishek (99-W), B.Duensing (99-H), P.Strop (99), J.Wilson (99), M.Montgomery (99)"
20180330,CHN,NL,2,MIA,NL,2,1,2,101,MIA02,12034,1E+14,1.00E+14,58,8,2,0,1,1,0,0,1,8,1,20,0,0,1,0,15,6,2,2,0,0,50,21,1,1,1,0,61,12,0,0,0,2,0,0,1,8,0,14,0,1,1,0,18,8,1,1,0,0,51,12,0,0,1,0,despo001,butle001,,hendk001,smitc006,2,Mar 30,@,MIA,"L,1-2",16.2,12,2,2,0,8,14,0,1,1.75,70,259,162,3,1,0,1,61,0,0,0,0,0,1,1,6,Hunter Wendelstedt,"K.Hendricks (99-62), M.Montgomery (0), C.Edwards (99), J.Wilson (0), E.Butler (99-L), B.Morrow (99)"
20180331,CHN,NL,3,MIA,NL,3,10,6,60,MIA02,13422,200310004,2000300100,41,13,4,0,1,9,1,1,0,5,0,11,0,0,1,0,8,6,6,6,0,0,30,14,0,1,3,0,37,10,0,0,1,6,0,0,2,3,0,7,0,1,2,0,6,5,9,9,0,0,30,13,1,0,1,0,strop001,ziegb001,,darvy001,despo001,3,Mar 31,@,MIA,"W,10-6",10,10,6,6,0,3,7,1,2,2.78,42,178,107,4,1,0,1,37,0,0,0,0,0,0,2,6,Chris Guccione,"Y.Darvish (99-35), B.Duensing (1), S.Cishek (1-H), C.Edwards (0-H), P.Strop (1-BW), M.Montgomery (0)"
20180401,CHN,NL,4,MIA,NL,4,0,6,51,MIA02,10428,0,00005100x,35,8,2,0,0,0,0,0,1,1,0,6,0,0,0,0,10,2,6,6,1,0,24,11,0,0,0,0,30,8,4,0,0,5,1,0,0,5,1,5,0,0,0,0,6,4,0,0,0,0,27,10,0,0,0,0,peted001,quinj001,,quinj001,peted001,4,Apr 1,@,MIA,"L,0-6",8,8,6,6,0,5,5,0,0,3.5,36,136,80,0,0,0,0,30,4,0,1,1,0,0,0,2,Carlos Torres,"J.Quintana (99-34-L), B.Duensing (0)"
20180402,CHN,NL,5,CIN,NL,4,0,1,51,CIN09,18963,0,00010000x,27,2,0,1,0,0,0,0,1,5,0,11,0,1,1,0,6,3,1,1,1,0,24,9,1,0,1,0,28,5,1,1,0,1,1,0,0,6,0,7,0,0,1,0,10,4,0,0,0,0,27,8,0,0,1,0,mahlt001,chatt001,igler001,chatt001,mahlt001,5,Apr 2,@,CIN,"L,0-1",8,5,1,1,0,6,7,0,0,3.14,35,124,73,0,0,0,0,28,1,1,0,1,0,1,1,3,Kerwin Danley,"T.Chatwood (99-58-L), J.Wilson (2), P.Strop (1)"
20180405,CHN,NL,6,MIL,NL,7,8,0,54,MIL06,24310,32000012,0,42,13,2,1,1,7,0,0,1,4,2,9,1,0,0,0,12,4,0,0,0,0,27,9,0,0,0,0,30,4,2,0,0,0,0,0,1,1,0,11,1,1,0,0,5,5,7,7,0,0,27,7,3,1,0,0,lestj001,suteb001,,lestj001,suteb001,6,Apr 5,@,MIL,"W,8-0",9,4,0,0,0,1,11,0,1,2.67,32,122,87,0,0,1,1,30,2,0,0,0,0,0,0,4,Brian O'Nora,"J.Lester (6-71-W), C.Edwards (4), S.Cishek (4), E.Butler (5)"
20180406,CHN,NL,7,MIL,NL,8,4,5,52,MIL06,37758,200002000,40001,34,7,1,1,0,3,0,0,1,4,1,9,1,0,0,0,8,7,5,5,0,0,25,9,2,1,0,0,37,12,1,0,2,5,1,0,0,6,0,8,0,0,0,0,14,4,4,4,1,1,27,7,1,0,0,0,albem001,montm002,,hendk001,woodb005,7,Apr 6,@,MIL,"L,4-5",8.1,12,5,5,0,6,8,2,0,3,44,158,95,7,0,0,0,37,1,0,0,1,0,1,0,7,Chad Whitson,"K.Hendricks (6-33), B.Duensing (4), P.Strop (3), J.Wilson (3), S.Cishek (0), C.Edwards (0), M.Montgomery (5-L)"
20180407,CHN,NL,8,MIL,NL,9,5,2,54,MIL06,43331,1004,100010,33,8,1,1,1,5,1,0,0,7,1,9,0,1,1,0,9,5,2,2,1,0,27,6,0,0,0,0,30,4,1,0,1,2,0,1,1,1,0,13,0,0,0,0,4,6,3,3,0,0,27,7,2,0,1,0,strop001,barnj002,morrb001,darvy001,daviz001,8,Apr 7,@,MIL,"W,5-2",9,4,2,2,0,1,13,1,1,2.88,33,139,89,2,1,0,0,30,1,0,0,0,1,0,0,5,Chris Conroy,"Y.Darvish (6-72), B.Duensing (0), S.Cishek (0), P.Strop (0-W), B.Morrow (7-Sv)"
20180408,CHN,NL,9,MIL,NL,10,3,0,54,MIL06,39282,110100,0,32,7,2,1,1,2,1,0,1,2,0,8,0,0,1,0,6,4,0,0,1,0,27,10,0,0,1,0,29,3,1,0,0,0,0,0,0,2,0,9,0,1,0,0,4,3,2,2,0,0,27,8,1,0,1,0,quinj001,andec001,morrb001,quinj001,andec001,9,Apr 8,@,MIL,"W,3-0",9,3,0,0,0,2,9,0,0,2.59,31,126,80,0,0,0,1,29,1,0,0,0,0,0,0,4,Fieldin Culbreth,"J.Quintana (6-70-W), J.Wilson (1-H), C.Edwards (1-H), B.Morrow (0-Sv)"
20180410,PIT,NL,10,CHN,NL,10,8,5,54,CHI11,40144,13100300,110000120,39,12,2,0,2,8,0,0,0,2,0,9,0,0,0,0,6,3,5,5,0,0,27,8,1,0,0,0,36,10,1,0,2,5,0,0,1,2,0,8,0,0,0,0,7,4,8,8,0,0,27,8,0,0,0,0,novai001,chatt001,rivef001,novai001,chatt001,10,Apr 10,1,PIT,"L,5-8",9,12,8,8,0,2,9,2,0,3.09,41,154,104,0,0,0,0,39,2,0,0,0,0,0,0,4,Tom Hallion,"T.Chatwood (7-35-L), M.Montgomery (3), E.Butler (4), B.Duensing (2)"
