Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc
20140331,KCA,AL,1,DET,AL,1,3,4,52,DET05,45068,300000,10000201,35,7,3,0,0,3,0,0,0,3,0,2,0,0,1,0,8,4,4,4,1,0,25,9,0,0,0,0,32,8,1,2,1,3,0,0,0,3,0,4,0,0,0,0,6,4,2,2,0,0,27,15,2,0,1,0,nathj001,daviw001,,shiej002,verlj001,1,Mar 31,@,DET,"L,3-4",8.1,8,4,4,0,3,4,1,0,4.32,35,155,98,4,3,0,0,32,1,2,0,0,0,0,0,4,Jerry Meals,"J.Shields (99-53), A.Crow (99-BSv), W.Davis (99-L), G.Holland (99)"
20140402,KCA,AL,2,DET,AL,2,1,2,59,DET05,26906,10,1000001,33,6,1,0,0,1,0,1,0,3,0,7,2,0,1,0,6,4,2,2,0,0,29,7,0,0,0,0,33,6,1,0,1,2,1,0,0,3,0,8,0,1,0,0,6,3,1,1,0,1,30,9,0,0,2,0,albua001,collt001,,vargj001,schem001,2,Apr 2,@,DET,"L,1-2",9.2,6,2,2,0,3,8,1,0,3,37,158,101,0,0,0,1,33,1,0,0,1,0,0,0,4,Paul Emmel,"J.Vargas (99-68), K.Herrera (99), W.Davis (1), T.Collins (99-L)"
20140404,CHA,AL,4,KCA,AL,3,5,7,51,KAN06,40103,100012100,31003000x,34,9,2,0,0,5,0,2,1,4,0,8,0,0,1,0,9,3,7,7,1,0,24,11,0,0,1,0,36,13,3,0,0,6,0,0,1,6,1,3,3,0,1,0,12,6,4,4,0,0,27,8,2,0,1,0,guthj001,johne003,hollg001,johne003,guthj001,3,Apr 4,1,CHW,"W,7-5",9,9,5,4,1,4,8,0,1,3.33,41,171,105,5,3,0,0,34,2,0,0,0,2,2,1,6,Will Little,"J.Guthrie (99-38-W), K.Herrera (1-H), F.Bueno (99-H), A.Crow (3-H), W.Davis (1-H), G.Holland (3-Sv)"
20140405,CHA,AL,5,KCA,AL,4,3,4,51,KAN06,21463,10020,00021001x,35,9,1,0,0,3,0,1,1,2,0,10,1,0,0,0,9,3,4,4,0,0,24,10,1,1,1,0,28,7,3,0,0,4,0,1,0,5,0,7,1,1,1,0,6,4,3,3,0,0,27,8,0,0,0,0,daviw001,downs001,hollg001,dankj001,chenb001,4,Apr 5,1,CHW,"W,4-3",9,9,3,3,0,2,10,0,1,3.25,39,154,95,1,0,1,0,35,1,0,0,0,1,0,0,4,Ted Barrett,"B.Chen (99-62), A.Crow (0-H), W.Davis (0-BW), G.Holland (0-Sv)"
20140406,CHA,AL,6,KCA,AL,5,5,1,54,KAN06,29760,104,1,34,8,3,0,0,4,0,0,2,2,0,7,1,1,0,0,6,2,1,1,0,0,27,13,2,0,2,0,32,7,0,0,0,1,0,0,0,1,0,6,0,1,2,0,5,4,5,5,0,0,27,14,1,0,0,0,salec001,shiej002,,salec001,shiej002,5,Apr 6,1,CHW,"L,1-5",9,8,5,5,0,2,7,0,2,3.6,38,146,90,2,2,1,1,34,3,0,0,0,0,0,0,4,Greg Gibson,"J.Shields (5-69-L), K.Herrera (1), T.Collins (3), F.Bueno (1)"
20140407,TBA,AL,8,KCA,AL,6,2,4,51,KAN06,12087,2,10000300x,34,6,1,0,1,2,0,0,0,1,0,3,0,0,0,0,6,3,4,4,1,0,24,11,0,0,2,0,30,8,1,1,0,4,0,0,1,4,0,5,0,0,2,0,7,2,2,2,0,0,27,11,1,0,0,0,vargj001,moorm003,hollg001,moorm003,vargj001,6,Apr 7,1,TBR,"W,4-2",9,6,2,2,0,1,3,1,0,3.33,35,128,85,0,0,0,0,34,1,0,0,0,0,1,0,2,Brian Knight,"J.Vargas (4-71-W), G.Holland (1-Sv)"
20140408,TBA,AL,9,KCA,AL,7,1,0,54,KAN06,13905,1,0,31,4,1,0,0,1,0,0,1,1,0,11,0,0,0,0,5,4,0,0,0,0,27,12,1,0,2,0,34,9,0,0,0,0,0,0,0,3,0,8,1,1,2,0,10,4,1,1,2,0,27,8,0,0,0,0,peraj002,hollg001,balfg001,archc001,venty001,7,Apr 8,1,TBR,"L,0-1",9,4,1,1,0,1,11,0,1,3,33,159,101,0,0,0,0,31,1,0,0,0,0,0,0,4,Quinn Wolcott,"Y.Ventura (99-74), A.Crow (2), W.Davis (2), G.Holland (0-L)"
20140409,TBA,AL,10,KCA,AL,8,3,7,51,KAN06,13612,100002,00025000x,34,8,2,0,1,3,0,0,1,1,0,4,0,0,1,0,6,4,7,7,0,0,24,10,1,0,1,0,32,10,0,1,1,7,0,1,0,2,0,6,0,2,0,0,4,3,3,3,0,0,27,12,0,0,1,0,guthj001,odorj001,,odorj001,guthj001,8,Apr 9,1,TBR,"W,7-3",9,8,3,3,0,1,4,1,1,3,36,136,89,0,0,0,0,34,2,0,0,0,0,0,1,3,Gerry Davis,"J.Guthrie (4-68-W), A.Crow (0), K.Herrera (2)"
20140411,KCA,AL,9,MIN,AL,10,1,10,51,MIN04,24338,100000000,20050021x,31,5,1,0,0,1,0,0,0,4,0,4,0,0,1,0,7,4,9,9,3,0,24,8,1,0,0,0,36,11,3,1,1,9,0,0,0,7,0,8,0,0,0,0,9,3,1,1,1,0,27,13,0,0,1,0,gibsk002,chenb001,,chenb001,gibsk002,9,Apr 11,@,MIN,"L,1-10",8,11,10,9,1,7,8,1,0,3.71,43,191,96,2,2,0,0,36,3,1,0,0,0,0,0,4,Scott Barry,"B.Chen (5-24-L), L.Coleman (99), M.Mariot (99), K.Herrera (1)"
20140412,KCA,AL,10,MIN,AL,11,1,7,51,MIN04,23963,10000,16000000x,33,6,5,0,0,1,0,0,0,1,0,5,0,0,0,0,6,2,1,1,0,0,24,4,2,0,0,0,32,6,0,0,2,6,0,0,0,3,0,8,0,0,0,0,4,2,1,1,0,0,27,12,0,0,0,0,nolar001,shiej002,,shiej002,nolar001,10,Apr 12,@,MIN,"L,1-7",8,6,7,1,6,3,8,2,0,3.48,35,160,95,1,0,0,0,32,0,0,0,0,0,2,0,2,Jeff Nelson,"J.Shields (5-43-L), D.Duffy (99)"
