Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc
20150406,NYN,NL,1,WAS,NL,1,3,1,54,WAS11,42295,2100,100000,34,5,0,1,0,3,0,0,0,3,0,9,0,0,0,0,7,5,1,1,0,0,27,12,1,0,0,0,31,3,0,0,1,1,0,0,0,1,0,10,0,0,0,0,4,4,0,0,0,0,27,6,2,0,0,0,colob001,schem001,carlb001,colob001,schem001,1,Apr 6,@,WSN,"W,3-1",9,3,1,1,0,1,10,1,0,1,32,122,83,0,0,0,0,31,0,0,0,0,0,1,0,5,Tim Welke,"B.Colon (99-69-W), C.Torres (99-H), J.Familia (99-H), J.Blevins (99-H), B.Carlyle (99-Sv)"
20150408,NYN,NL,2,WAS,NL,2,1,2,51,WAS11,25999,10000000,20000000x,32,6,0,0,0,1,0,0,0,1,0,6,1,0,0,0,5,2,2,2,0,0,24,9,0,0,0,0,31,7,3,0,1,2,0,0,0,3,2,8,0,0,0,0,8,4,1,1,0,0,27,6,0,0,1,0,zimmj003,degrj001,stord001,degrj001,zimmj003,2,Apr 8,@,WSN,"L,1-2",8,7,2,2,0,3,8,1,0,1.59,34,114,78,0,0,0,0,31,3,0,2,0,0,0,0,2,Mike Everitt,"J.deGrom (99-56-L), R.Montero (99)"
20150409,NYN,NL,3,WAS,NL,3,6,3,54,WAS11,25327,4002000,201,36,10,0,0,0,6,0,0,1,3,0,9,0,0,2,0,7,5,3,3,0,0,27,7,1,0,0,0,34,7,3,0,0,3,0,0,0,3,0,12,0,1,0,0,7,4,3,3,0,0,27,8,1,0,2,0,harvm001,stras001,,harvm001,stras001,3,Apr 9,@,WSN,"W,6-3",9,7,3,3,0,3,12,0,0,2.08,37,145,97,2,2,0,1,34,3,0,0,0,0,1,0,5,Tim Timmons,"M.Harvey (99-72-W), A.Torres (99), B.Carlyle (2), C.Torres (2), J.Familia (2)"
20150410,NYN,NL,4,ATL,NL,4,3,5,51,ATL02,46279,300000,20100002x,33,8,0,0,2,3,0,0,0,2,0,11,1,0,2,0,5,5,3,3,0,0,24,12,2,0,0,0,35,9,3,0,1,4,1,0,0,3,1,7,2,0,0,0,10,6,3,3,0,0,27,10,0,0,2,0,johnj010,montr004,grilj001,niesj001,stule002,4,Apr 10,@,ATL,"L,3-5",8,9,5,3,2,3,7,1,0,2.38,39,154,93,2,0,2,0,35,3,0,1,1,0,2,0,5,Paul Schrieber,"J.Niese (99-45), E.Goeddel (99), S.Gilmartin (99), R.Montero (1-L), J.Blevins (3)"
20150411,NYN,NL,5,ATL,NL,5,3,5,51,ATL02,36056,300,01004000x,28,3,1,0,0,2,1,0,1,4,0,5,0,0,1,0,4,4,5,5,0,0,24,12,0,0,1,0,31,9,3,1,1,5,1,0,0,0,0,4,0,0,1,0,3,4,1,1,0,0,27,11,1,0,2,0,tehej001,gee-d001,johnj010,gee-d001,tehej001,5,Apr 11,@,ATL,"L,3-5",8,9,5,5,0,0,4,1,0,3,32,115,81,0,0,0,0,31,3,1,0,1,0,0,1,4,Fieldin Culbreth,"D.Gee (99-33-L), A.Torres (1), S.Gilmartin (0), E.Goeddel (0)"
20150412,NYN,NL,6,ATL,NL,6,4,3,54,ATL02,28192,200100010,20000100,32,9,1,0,1,4,1,1,0,6,1,8,1,0,2,0,9,4,3,3,0,0,27,10,0,0,0,0,34,7,1,1,1,3,0,0,0,0,0,8,1,0,0,0,4,4,4,4,1,0,27,13,0,0,2,0,colob001,jaimj001,famij001,colob001,wooda002,6,Apr 12,@,ATL,"W,4-3",9,7,3,3,0,0,8,1,0,3,34,102,79,1,0,1,0,34,1,1,0,0,0,0,0,4,Marvin Hudson,"B.Colon (5-58-W), C.Torres (2-H), J.Blevins (1-H), J.Familia (2-Sv)"
20150413,PHI,NL,7,NYN,NL,7,0,2,51,NYC20,43947,0,00010001x,31,7,0,0,0,0,1,0,0,2,0,5,0,0,2,0,7,2,1,1,0,0,24,3,2,0,0,0,30,6,1,1,0,2,0,1,0,4,1,3,1,0,0,0,9,4,0,0,0,0,27,9,0,0,2,0,degrj001,haraa001,famij001,haraa001,degrj001,7,Apr 13,1,PHI,"W,2-0",9,7,0,0,0,2,5,0,0,2.55,34,133,81,2,0,0,0,31,0,0,0,1,0,0,2,4,Tom Hallion,"J.deGrom (4-61-W), C.Torres (0-H), J.Blevins (0-H), J.Familia (0-Sv)"
20150414,PHI,NL,8,NYN,NL,8,5,6,51,NYC20,39489,101100011,13001010x,33,7,1,0,4,5,1,0,2,1,0,12,1,0,0,1,6,4,6,6,0,0,24,7,0,0,1,0,35,12,4,0,1,6,0,0,2,5,1,7,1,0,1,0,12,5,5,5,0,0,27,7,1,0,0,0,harvm001,buchd001,famij001,buchd001,harvm001,8,Apr 14,1,PHI,"W,6-5",9,7,5,5,0,1,12,4,2,2.87,38,140,97,0,0,1,0,33,1,0,0,1,0,0,0,5,Alfonso Marquez,"M.Harvey (4-58-W), B.Carlyle (4-H), S.Gilmartin (2-H), R.Montero (3-H), J.Familia (0-Sv)"
20150415,PHI,NL,9,NYN,NL,9,1,6,51,NYC20,21052,100000000,01112100x,35,9,3,1,0,1,0,0,0,4,0,5,0,0,2,0,11,3,5,5,1,0,24,9,1,0,0,0,37,12,2,0,2,5,0,0,0,5,2,2,0,0,0,0,12,3,1,1,0,0,27,13,1,0,2,0,niesj001,willj003,,willj003,niesj001,9,Apr 15,1,PHI,"W,6-1",9,9,1,1,0,4,5,0,0,2.65,39,125,78,2,0,0,0,35,3,1,0,0,0,1,2,3,Dan Bellino,"J.Niese (4-53-W), C.Torres (1), A.Torres (3)"
20150416,MIA,NL,10,NYN,NL,10,5,7,51,NYC20,20556,200101100,00003220x,33,7,1,1,2,4,0,0,0,3,0,11,1,1,1,0,4,4,7,7,0,0,24,10,0,0,1,0,30,9,2,0,1,7,1,1,0,3,0,6,1,0,1,0,4,5,4,4,0,0,27,12,1,0,1,0,blevj001,dunnm002,famij001,cosaj001,gee-d001,10,Apr 16,1,MIA,"W,7-5",9,7,5,4,1,3,11,2,0,2.79,36,164,115,4,2,1,1,33,1,1,0,0,0,0,1,5,Eric Cooper,"D.Gee (4-48), R.Montero (1), J.Blevins (2-BW), C.Torres (0-H), J.Familia (1-Sv)"
20150417,MIA,NL,11,NYN,NL,11,1,4,51,NYC20,38753,100000000,00001201x,33,7,2,0,1,1,0,0,0,0,0,7,0,0,1,0,5,4,4,4,0,0,24,8,0,0,0,0,29,7,2,0,0,4,0,2,0,3,0,5,1,0,0,0,6,3,1,1,0,0,27,12,0,0,1,0,colob001,handb001,famij001,pheld001,colob001,11,Apr 17,1,MIA,"W,4-1",9,7,1,1,0,0,7,1,0,2.62,33,117,84,0,0,0,0,33,2,0,0,0,0,0,1,3,Lance Barksdale,"B.Colon (4-66-W), J.Blevins (0-H), J.Familia (0-Sv)"
20150418,MIA,NL,12,NYN,NL,12,4,5,51,NYC20,41844,13,01100300x,36,11,1,0,1,4,1,0,0,1,0,13,0,1,0,0,7,3,5,5,1,0,24,10,0,0,1,0,33,10,2,0,2,5,0,0,0,1,0,5,1,0,1,0,5,5,4,4,1,0,27,8,0,0,1,0,degrj001,latom001,torra002,latom001,degrj001,12,Apr 18,1,MIA,"W,5-4",9,11,4,4,0,1,13,1,0,2.74,38,149,98,2,0,0,1,36,1,0,0,1,0,0,0,5,Gary Cederstrom,"J.deGrom (4-73-W), S.Gilmartin (3), B.Carlyle (3), C.Torres (1), A.Torres (2-Sv)"
20150419,MIA,NL,13,NYN,NL,13,6,7,51,NYC20,41234,10001220,00070000x,35,11,1,0,0,5,1,2,0,1,0,9,0,0,0,0,6,4,7,7,0,0,24,10,0,0,2,0,30,8,2,0,0,7,0,0,1,4,0,5,0,0,2,0,4,5,6,6,2,0,27,10,0,0,0,0,harvm001,koeht001,famij001,koeht001,harvm001,13,Apr 19,1,MIA,"W,7-6",9,11,6,6,0,1,9,0,0,3,39,128,91,4,1,0,0,35,1,0,0,1,2,0,0,5,Sean Barber,"M.Harvey (4-47-W), J.Blevins (1-H), A.Torres (0-H), B.Carlyle (0-H), J.Familia (1-Sv)"
20150421,ATL,NL,13,NYN,NL,14,1,7,51,NYC20,21033,100,00004102x,31,5,0,0,1,1,0,0,1,5,0,7,0,0,1,0,9,4,6,6,0,0,24,11,2,0,1,0,33,9,1,0,0,7,0,1,0,6,0,1,0,0,1,0,9,5,1,1,0,0,27,10,1,0,1,0,niesj001,cahit001,,cahit001,niesj001,14,Apr 21,1,ATL,"W,7-1",9,5,1,1,0,5,7,1,1,2.85,37,140,87,3,0,0,0,31,0,0,0,0,0,1,1,5,Jerry Meals,"J.Niese (5-63-W), E.Goeddel (9), A.Torres (1-H), C.Torres (2), S.Gilmartin (2)"
20150422,ATL,NL,14,NYN,NL,15,2,3,51,NYC20,20971,10010000,01000011x,32,8,1,1,0,2,0,1,0,3,1,4,0,0,2,0,7,4,3,3,1,0,24,9,1,0,1,0,31,7,1,1,1,3,0,0,0,3,0,6,0,0,1,0,7,4,2,2,0,0,27,11,0,0,2,0,carlb001,johnj010,famij001,stule002,gee-d001,15,Apr 22,1,ATL,"W,3-2",9,8,2,2,0,3,4,0,0,2.8,36,131,90,2,0,0,0,32,1,1,1,0,1,0,2,4,Chris Segal,"D.Gee (5-55), S.Gilmartin (0), B.Carlyle (2-W), J.Familia (2-Sv)"
20150423,ATL,NL,15,NYN,NL,16,3,6,51,NYC20,23980,10200000,30001020x,33,8,2,0,0,3,0,1,0,1,0,9,0,1,1,0,5,5,6,6,1,1,24,9,0,0,0,0,28,6,1,0,0,6,1,0,0,8,0,12,1,0,0,0,7,4,3,3,0,0,27,5,0,0,1,0,colob001,tehej001,famij001,tehej001,colob001,16,Apr 23,1,ATL,"W,6-3",9,8,3,3,0,1,9,0,0,2.81,35,132,86,0,0,0,1,33,2,0,0,0,1,0,1,4,Jordan Baker,"B.Colon (5-51-W), B.Carlyle (0-H), A.Torres (1-H), J.Familia (0-Sv)"
20150424,NYN,NL,17,NYA,AL,17,1,6,51,NYC21,45310,1000,20400000x,31,5,3,0,0,1,0,1,0,0,0,8,0,0,1,0,4,4,6,6,0,0,24,3,1,0,0,0,34,11,1,0,3,6,0,1,0,2,0,6,0,0,0,0,7,2,1,1,1,0,27,10,1,0,1,0,pinem001,degrj001,,degrj001,pinem001,17,Apr 24,@,NYY,"L,1-6",8,11,6,6,0,2,6,3,0,3.02,37,140,93,2,0,0,0,34,1,0,0,0,1,1,0,4,Doug Eddings,"J.deGrom (5-27-L), S.Gilmartin (1), H.Robles (99), E.Goeddel (2)"
20150425,NYN,NL,18,NYA,AL,18,8,2,54,NYC21,47909,100402010,1000100,40,12,0,1,3,7,0,0,1,0,0,6,0,0,0,0,6,2,2,2,0,0,27,10,0,0,1,0,31,5,1,0,1,1,0,0,0,2,0,7,0,0,1,0,4,3,8,8,2,0,27,5,1,0,0,0,harvm001,sabac001,,harvm001,sabac001,18,Apr 25,@,NYY,"W,8-2",9,5,2,2,0,2,7,1,0,2.96,33,110,70,2,0,0,0,31,1,0,0,0,0,0,1,2,Adrian Johnson,"M.Harvey (5-71-W), C.Torres (3)"
20150426,NYN,NL,19,NYA,AL,19,4,6,51,NYC21,47510,202000000,14001000x,33,7,3,0,1,4,0,0,2,1,0,10,0,0,1,0,5,3,4,4,0,0,24,10,4,0,2,0,32,9,5,0,1,5,0,0,0,1,0,7,0,0,2,0,3,6,4,4,1,0,27,12,2,0,2,0,shrec001,niesj001,milla002,niesj001,eovan001,19,Apr 26,@,NYY,"L,4-6",8,9,6,4,2,1,7,1,0,3.04,33,127,86,0,0,0,0,32,5,0,0,0,0,2,2,3,Jim Wolf,"J.Niese (4-33-L), E.Goeddel (1), A.Torres (2)"
20150427,NYN,NL,20,MIA,NL,20,3,1,54,MIA02,18547,3,10,31,5,2,0,1,3,0,0,0,4,0,4,1,0,0,0,5,3,1,1,0,0,27,16,0,0,0,0,33,6,0,0,0,1,0,0,0,0,0,4,0,0,0,0,5,2,3,3,0,0,27,13,0,0,1,0,torrc001,cishs001,famij001,gee-d001,cosaj001,20,Apr 27,@,MIA,"W,3-1",9,6,1,1,0,0,4,0,0,2.93,33,86,68,2,0,0,0,33,0,0,0,0,0,0,0,3,Larry Vanover,"D.Gee (4-66), C.Torres (1-W), J.Familia (3-Sv)"
20150428,NYN,NL,21,MIA,NL,21,3,4,51,MIA02,17255,300,00000301x,38,10,3,0,0,3,0,0,0,2,0,7,0,0,0,0,10,4,4,4,1,0,24,7,2,0,0,0,30,6,1,0,0,3,1,0,0,3,1,9,0,0,0,0,6,5,3,3,0,0,27,10,1,0,0,0,morrb002,torrc001,cishs001,montr004,pheld001,21,Apr 28,@,MIA,"L,3-4",8,6,4,4,0,3,9,0,0,3,34,125,77,2,1,0,0,30,1,0,1,1,0,1,0,4,Ron Kulpa,"R.Montero (11-52), B.Carlyle (4), A.Torres (1), C.Torres (0-L)"
