Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
34190,20100428,sante001,ANA,8,31,0,0,0,2,1,0,2,23,0,6,1,3,2,4,0,4,27,4,0,0,4,0,7,3,0,0,3,0,AL,AL,53,smitj002,ANA01,,,westj001,21,8,1,3,CLE,16,31,0,0,1,2,2,1,1,1,8,0,4,0,0,6,26,3,1,2,10,4,0,0,4,0,fuenb001,0.25806451612903225,0.1935483870967742,0.35135135135135137,0.2647058823529412,0.3225806451612903,0.3225806451612903,0.6739319965126417,0.5872865275142315,0.0,1.0
14124,20100430,carmf001,CLE,15,37,0,0,0,2,2,2,2,22,0,12,0,9,0,10,0,5,27,3,0,0,3,0,9,9,0,1,3,1,AL,AL,54,carmf001,CLE08,,,slowk001,23,7,0,9,MIN,11,38,0,0,0,2,1,0,2,0,12,1,3,0,0,5,27,8,0,3,3,3,0,0,5,0,slowk001,0.3157894736842105,0.32432432432432434,0.3953488372093023,0.375,0.42105263157894735,0.43243243243243246,0.8164014687882497,0.8074324324324325,0.0,0.0
13832,20100501,mastj001,CLE,15,40,0,0,1,4,2,0,1,23,0,12,1,4,2,9,0,5,33,4,0,1,5,0,10,4,0,0,5,0,AL,AL,65,burna002,CLE08,,,mansj001,24,7,0,4,MIN,14,41,0,0,0,1,0,0,3,0,12,2,5,0,0,6,32,4,0,0,7,5,0,0,3,0,wrigj001,0.2926829268292683,0.3,0.3409090909090909,0.37777777777777777,0.43902439024390244,0.425,0.7799334811529933,0.8027777777777778,1.0,0.0
12619,20100502,huffd001,CLE,10,33,0,0,0,1,4,1,2,24,0,9,0,7,0,7,0,5,27,2,0,0,3,1,10,7,0,0,4,0,AL,AL,54,huffd001,CLE08,,,lirif001,25,16,1,8,MIN,15,45,0,1,0,2,3,1,1,0,20,3,3,0,0,4,27,7,0,0,4,3,0,0,5,0,lirif001,0.4444444444444444,0.2727272727272727,0.5,0.35135135135135137,0.7111111111111111,0.3939393939393939,1.2111111111111112,0.7452907452907453,0.0,1.0
10117,20100503,talbm001,CLE,13,29,0,0,0,1,0,0,0,25,0,2,0,5,0,4,0,2,27,1,0,0,1,0,11,5,0,0,3,0,AL,AL,54,talbm001,CLE08,,,cecib001,27,6,0,5,TOR,10,33,0,0,1,0,2,0,1,0,8,3,1,0,0,2,27,5,0,0,6,1,0,0,5,0,cecib001,0.24242424242424243,0.06896551724137931,0.34210526315789475,0.15625,0.5757575757575758,0.06896551724137931,0.9178628389154706,0.2252155172413793,0.0,0.0
10387,20100504,westj001,CLE,10,36,0,0,0,0,3,1,0,26,1,10,0,7,0,8,0,6,27,5,0,0,5,0,13,7,0,0,3,1,AL,AL,54,lewij003,CLE08,gregk001,,romer002,28,14,0,8,TOR,9,38,0,0,0,0,4,1,0,1,11,1,5,1,0,4,27,8,1,2,8,5,0,0,9,3,romer002,0.2894736842105263,0.2777777777777778,0.42857142857142855,0.35,0.47368421052631576,0.3611111111111111,0.9022556390977443,0.711111111111111,0.0,0.0
12563,20100505,carmf001,CLE,15,35,0,0,0,3,3,2,1,27,1,9,1,2,0,9,0,3,27,4,0,0,4,0,12,2,0,0,4,0,AL,AL,54,perec002,CLE08,,,morrb001,29,9,0,5,TOR,7,37,0,0,0,1,3,0,3,0,11,1,4,0,0,4,27,4,0,1,5,4,0,1,4,0,frasj002,0.2972972972972973,0.2571428571428571,0.36585365853658536,0.35,0.5135135135135135,0.42857142857142855,0.8793671720500988,0.7785714285714285,0.0,0.0
18428,20100508,mastj001,CLE,8,32,0,0,1,2,1,1,0,28,0,7,0,5,0,6,0,4,27,4,1,0,4,0,15,5,0,0,4,0,AL,AL,54,woodk002,CLE08,valvj001,,verlj001,30,10,0,6,DET,6,35,0,0,0,0,3,1,2,0,9,0,4,0,0,3,27,5,0,1,11,4,0,0,8,1,verlj001,0.2571428571428571,0.21875,0.3953488372093023,0.2972972972972973,0.34285714285714286,0.25,0.7382059800664451,0.5472972972972974,0.0,0.0
16980,20100509,talbm001,CLE,10,32,0,0,0,0,1,0,1,29,1,10,0,4,0,10,0,5,27,7,1,1,7,2,6,4,0,1,6,0,AL,AL,51,schem001,CLE08,perec002,,schem001,31,8,0,4,DET,10,33,0,0,1,1,2,2,0,0,8,0,7,1,0,5,24,4,1,1,8,7,0,0,5,1,talbm001,0.24242424242424243,0.3125,0.3333333333333333,0.425,0.30303030303030304,0.40625,0.6363636363636364,0.83125,1.0,0.0
15930,20100511,bannb001,KCA,9,33,0,0,0,1,1,1,0,33,0,7,0,8,0,7,0,5,27,2,0,1,2,0,6,8,0,1,2,1,AL,AL,54,bannb001,KAN06,,,westj001,30,8,0,8,CLE,16,37,0,0,0,0,1,1,1,0,10,2,2,0,0,3,27,8,0,3,10,2,0,0,6,0,westj001,0.2702702702702703,0.21212121212121213,0.37209302325581395,0.2571428571428571,0.4594594594594595,0.30303030303030304,0.8315524827152734,0.5601731601731601,1.0,1.0
11803,20100512,davik002,KCA,11,32,0,0,1,3,2,0,1,34,1,9,0,4,0,13,0,5,27,0,0,2,0,1,6,4,0,0,5,0,AL,AL,54,davik002,KAN06,,,carmf001,31,5,1,4,CLE,12,33,0,0,2,1,0,0,2,0,11,1,0,0,0,4,27,4,0,0,6,0,0,0,2,0,carmf001,0.3333333333333333,0.28125,0.37142857142857144,0.39473684210526316,0.42424242424242425,0.34375,0.7956709956709958,0.7384868421052632,1.0,1.0
28361,20100513,greiz001,KCA,10,33,0,0,0,1,4,0,1,35,0,9,1,4,0,6,0,4,27,6,0,0,6,1,2,4,0,0,3,1,AL,AL,51,huffd001,KAN06,sorij001,,huffd001,32,11,0,4,CLE,10,37,0,0,0,1,2,1,1,0,11,0,6,0,0,3,24,4,0,0,8,6,0,1,5,0,greiz001,0.2972972972972973,0.2727272727272727,0.38095238095238093,0.3333333333333333,0.40540540540540543,0.48484848484848486,0.7863577863577864,0.8181818181818181,0.0,1.0
25902,20100514,guthj001,BAL,7,37,0,0,0,0,1,0,2,36,2,14,0,1,1,13,0,2,27,7,0,0,8,0,7,1,0,1,6,0,AL,AL,51,mastj001,BAL12,,,mastj001,33,5,0,1,CLE,15,30,0,0,0,2,0,2,0,2,3,0,8,0,0,4,24,1,0,0,7,8,0,0,1,1,guthj001,0.1,0.3783783783783784,0.18181818181818182,0.4888888888888889,0.1,0.4594594594594595,0.28181818181818186,0.9483483483483484,0.0,0.0
29545,20100515,matub001,BAL,12,31,0,0,2,1,2,0,0,37,0,6,2,8,0,4,0,6,27,2,0,0,2,0,4,8,0,0,2,0,AL,AL,54,simoa001,BAL12,,,talbm001,34,11,1,8,CLE,9,37,0,0,1,0,1,0,1,0,13,2,2,0,0,2,27,8,0,0,8,2,0,0,8,0,talbm001,0.35135135135135137,0.1935483870967742,0.4666666666666667,0.24242424242424243,0.5405405405405406,0.45161290322580644,1.0072072072072071,0.6940371456500489,1.0,0.0
29323,20100516,hendm001,BAL,16,33,0,0,0,2,0,0,2,38,0,9,1,5,0,6,0,4,27,1,0,0,1,0,8,5,0,0,1,0,AL,AL,54,hendm001,BAL12,,,westj001,35,4,0,5,CLE,13,36,0,0,0,2,2,0,2,0,12,2,1,0,0,1,27,5,0,0,4,1,0,0,0,0,westj001,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.29411764705882354,0.5555555555555556,0.36363636363636365,0.8888888888888888,0.6577540106951871,1.0,1.0
18879,20100517,niemj001,TBA,12,42,0,0,0,2,1,0,0,38,0,10,0,3,0,10,0,7,33,4,0,1,4,1,11,3,0,1,2,0,AL,AL,64,wrigj001,STP01,,,carmf001,36,10,0,3,CLE,10,42,0,0,0,0,2,1,2,0,11,0,4,0,1,6,31,3,0,2,13,4,0,1,4,0,sonna001,0.2619047619047619,0.23809523809523808,0.32608695652173914,0.2727272727272727,0.35714285714285715,0.30952380952380953,0.6832298136645962,0.5822510822510822,0.0,1.0
17093,20100518,pricd001,TBA,7,34,0,0,0,0,2,2,1,39,1,12,0,1,0,12,0,5,27,6,0,1,6,3,4,1,0,1,6,0,AL,AL,51,huffd001,STP01,,,huffd001,37,10,0,2,CLE,7,34,0,0,0,1,2,0,0,0,6,0,6,0,1,4,24,2,0,0,8,6,0,0,5,1,pricd001,0.17647058823529413,0.35294117647058826,0.28205128205128205,0.4634146341463415,0.23529411764705882,0.47058823529411764,0.5173453996983408,0.9340028694404592,0.0,0.0
10916,20100519,mastj001,CLE,13,34,0,0,0,1,1,1,0,38,2,7,0,8,0,12,0,6,27,3,0,0,4,4,8,8,0,0,7,0,AL,AL,54,woodk002,CLE08,,,mechg001,41,11,0,8,KCA,14,40,0,0,0,0,5,2,1,0,13,0,3,1,0,5,27,8,0,1,6,3,0,1,6,1,chenb001,0.325,0.20588235294117646,0.41304347826086957,0.37209302325581395,0.5,0.23529411764705882,0.9130434782608696,0.6073871409028728,0.0,0.0
