Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20100505","SFN","NL",26,"FLO","NL",27,3,2,54,"MIA01",11633,"001002000","000000011",32,7,2,0,1,3,2,0,1,4,0,5,0,1,0,0,9,3,2,2,1,0,27,12,0,0,1,0,35,9,1,0,0,2,0,0,1,1,0,7,0,0,1,0,8,4,2,2,1,0,27,9,1,0,0,0,"zitob001","Barry Zito","roben001","Nate Robertson","wilsb001","Brian Wilson","zitob001","Barry Zito","roben001","Nate Robertson",
"20100506","SFN","NL",27,"FLO","NL",28,6,3,54,"MIA01",12804,"011010300","000000111",33,9,3,1,1,6,0,1,0,2,1,7,1,1,0,0,3,5,3,3,1,0,27,8,0,0,1,0,30,5,2,0,0,3,0,1,0,5,0,8,0,0,1,0,6,4,5,5,0,0,27,9,2,0,0,0,"cainm001","Matt Cain","nolar001","Ricky Nolasco","wilsb001","Brian Wilson","cainm001","Matt Cain","nolar001","Ricky Nolasco",
"20100507","FLO","NL",29,"WAS","NL",29,4,2,54,"WAS11",20161,"010000120","100001000",31,7,1,1,1,4,1,1,0,4,1,9,0,0,2,0,6,4,2,2,0,0,27,14,1,0,2,0,32,6,0,0,1,2,0,0,0,2,0,6,0,0,1,0,5,4,2,2,0,0,27,16,2,0,2,0,"volsc001","Chris Volstad","brunb001","Brian Bruney","nunel001","Leo Nunez","volsc001","Chris Volstad","stamc001","Craig Stammen",
"20100508","FLO","NL",30,"WAS","NL",30,4,5,51,"WAS11",21633,"000002200","00030011x",35,7,2,0,1,4,0,0,1,1,0,7,0,0,0,0,6,4,5,5,1,0,24,9,1,0,1,0,30,8,0,1,2,5,0,0,2,1,1,6,0,1,1,0,4,5,4,4,1,0,27,12,1,0,0,0,"clipt001","Tyler Clippard","badeb001","Burke Badenhop","cappm001","Matt Capps","johnj009","Josh Johnson","chicm001","Matt Chico",
"20100509","FLO","NL",31,"WAS","NL",31,2,3,51,"WAS11",21299,"000001010","10100001x",33,7,0,0,1,2,0,1,0,2,0,4,0,0,0,0,7,3,3,3,1,0,24,9,0,0,3,0,28,9,1,0,1,2,2,0,1,4,0,8,1,0,3,0,8,4,2,2,0,0,27,15,0,0,0,0,"clipt001","Tyler Clippard","hensc002","Clay Hensley","cappm001","Matt Capps","sanca004","Anibal Sanchez","hernl003","Livan Hernandez",
"20100510","FLO","NL",32,"CHN","NL",33,4,2,54,"CHI11",38266,"000001300","010001000",34,7,1,0,1,3,2,0,0,2,0,4,4,0,0,0,7,4,2,2,1,0,27,14,0,0,2,0,34,9,2,0,0,2,0,0,0,3,1,8,0,0,2,0,8,3,3,3,0,0,27,10,3,0,0,0,"roben001","Nate Robertson","lillt001","Ted Lilly","nunel001","Leo Nunez","roben001","Nate Robertson","lillt001","Ted Lilly",
"20100511","FLO","NL",33,"CHN","NL",34,3,2,54,"CHI11",38007,"021000000","000001010",32,4,0,0,2,3,0,0,0,1,0,9,0,0,1,0,3,3,2,2,0,0,27,8,0,0,1,0,31,7,2,0,0,2,1,1,0,2,0,5,0,0,1,0,6,2,3,3,0,0,27,8,2,0,1,0,"nolar001","Ricky Nolasco","wellr001","Randy Wells","nunel001","Leo Nunez","nolar001","Ricky Nolasco","wellr001","Randy Wells",
"20100512","FLO","NL",34,"CHN","NL",35,3,4,51,"CHI11",38637,"000200001","02002000x",35,10,0,0,0,3,0,0,0,4,0,6,0,0,3,0,9,3,4,4,1,0,24,12,1,0,3,0,28,8,3,0,0,3,1,0,0,4,0,8,0,0,3,0,5,4,3,3,0,0,27,11,1,0,3,0,"silvc001","Carlos Silva","volsc001","Chris Volstad","marmc001","Carlos Marmol","volsc001","Chris Volstad","silvc001","Carlos Silva",
"20100513","NYN","NL",35,"FLO","NL",35,1,2,52,"MIA01",16229,"010000000","001000001",32,4,0,0,0,1,0,0,0,0,0,8,0,0,0,0,4,2,1,1,1,0,25,12,1,0,3,0,30,7,1,0,0,1,0,0,0,3,1,5,1,0,3,0,6,3,1,1,1,0,27,11,2,0,0,0,"nunel001","Leo Nunez","nievf001","Fernando Nieve","","(none)","santj003","Johan Santana","johnj009","Josh Johnson",
"20100514","NYN","NL",36,"FLO","NL",36,2,7,51,"MIA01",21221,"000020000","00430000x",29,4,2,0,0,2,1,0,1,5,0,8,0,0,1,0,7,4,7,7,0,0,24,4,0,0,0,0,35,11,1,0,4,7,0,0,0,3,0,13,0,0,0,0,7,3,2,2,0,0,27,10,0,1,1,0,"sanca004","Anibal Sanchez","pereo002","Oliver Perez","","(none)","pereo002","Oliver Perez","sanca004","Anibal Sanchez",
