teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win
BAL,AL,9,0,42,15,3,0,2,9,3,4,9,5,3,3,0,0.35714285714285715,0.4,0.5714285714285714,0.9714285714285714,1.0
BAL,AL,7,0,36,10,3,0,1,7,8,6,11,7,5,4,2,0.2777777777777778,0.4,0.4444444444444444,0.8444444444444444,0.0
BAL,AL,1,1,53,12,1,0,0,1,6,12,15,9,2,2,2,0.22641509433962265,0.3,0.24528301886792453,0.5452830188679245,0.0
BAL,AL,2,1,37,10,3,0,0,2,0,9,10,3,13,13,0,0.2702702702702703,0.3076923076923077,0.35135135135135137,0.659043659043659,0.0
BAL,AL,5,1,36,12,3,0,0,5,3,5,8,5,17,17,0,0.3333333333333333,0.375,0.4166666666666667,0.7916666666666667,0.0
BAL,AL,8,1,38,14,4,0,1,7,1,8,7,3,1,1,1,0.3684210526315789,0.38461538461538464,0.5526315789473685,0.9372469635627532,1.0
BAL,AL,2,1,28,4,1,0,1,2,3,6,5,5,1,1,0,0.14285714285714285,0.22580645161290322,0.2857142857142857,0.511520737327189,1.0
BAL,AL,5,1,35,10,5,0,1,5,3,11,7,4,3,3,0,0.2857142857142857,0.34210526315789475,0.5142857142857142,0.8563909774436089,1.0
BAL,AL,9,1,33,9,2,0,1,7,3,2,3,3,2,2,1,0.2727272727272727,0.3333333333333333,0.42424242424242425,0.7575757575757576,1.0
BAL,AL,2,0,29,6,0,0,0,1,5,9,6,3,5,5,2,0.20689655172413793,0.34285714285714286,0.20689655172413793,0.5497536945812808,0.0
BAL,AL,2,0,31,6,0,0,0,2,7,4,10,4,3,3,2,0.1935483870967742,0.358974358974359,0.1935483870967742,0.5525227460711332,0.0
BAL,AL,4,0,33,7,1,0,0,4,3,2,6,3,6,6,0,0.21212121212121213,0.2777777777777778,0.24242424242424243,0.5202020202020202,0.0
BAL,AL,3,0,35,8,1,0,1,3,1,9,6,4,4,4,1,0.22857142857142856,0.25,0.34285714285714286,0.5928571428571429,0.0
BAL,AL,2,0,32,7,1,0,1,1,3,11,6,1,0,0,1,0.21875,0.2857142857142857,0.34375,0.6294642857142857,0.0
BAL,AL,2,0,33,7,0,0,2,2,1,8,6,4,1,1,1,0.21212121212121213,0.2571428571428571,0.3939393939393939,0.651082251082251,1.0
BAL,AL,4,1,35,10,0,0,1,4,2,2,8,3,6,6,1,0.2857142857142857,0.358974358974359,0.37142857142857144,0.7304029304029305,0.0
BAL,AL,5,1,34,11,1,0,1,5,3,6,8,4,3,3,1,0.3235294117647059,0.3783783783783784,0.4411764705882353,0.8195548489666137,1.0
BAL,AL,4,1,31,6,2,0,1,4,5,5,6,3,7,7,0,0.1935483870967742,0.2972972972972973,0.3548387096774194,0.6521360069747166,0.0
BAL,AL,4,1,31,9,0,0,0,4,1,3,5,4,2,2,0,0.2903225806451613,0.30303030303030304,0.2903225806451613,0.5933528836754643,1.0
BAL,AL,4,1,31,9,2,0,3,4,1,6,4,4,0,0,0,0.2903225806451613,0.3125,0.6451612903225806,0.9576612903225806,1.0
BAL,AL,3,1,28,6,0,0,1,3,0,7,1,3,2,2,0,0.21428571428571427,0.21428571428571427,0.32142857142857145,0.5357142857142857,1.0
BAL,AL,7,1,35,11,4,0,2,7,3,3,8,3,0,0,1,0.3142857142857143,0.38461538461538464,0.6,0.9846153846153848,1.0
BAL,AL,5,1,44,11,2,0,2,5,3,11,9,5,6,6,1,0.25,0.2978723404255319,0.4318181818181818,0.7296905222437138,0.0
BAL,AL,5,0,42,13,3,0,1,5,4,9,10,5,6,6,1,0.30952380952380953,0.3541666666666667,0.4523809523809524,0.8065476190476191,0.0
BAL,AL,1,0,29,4,1,0,0,1,4,12,5,4,4,4,1,0.13793103448275862,0.24242424242424243,0.1724137931034483,0.4148380355276907,0.0
BAL,AL,4,0,35,10,2,0,1,4,2,6,7,4,2,2,1,0.2857142857142857,0.34210526315789475,0.42857142857142855,0.7706766917293233,1.0
BAL,AL,4,0,42,18,4,0,0,4,0,6,12,5,5,5,2,0.42857142857142855,0.4186046511627907,0.5238095238095238,0.9424141749723144,0.0
BAL,AL,2,0,34,8,1,0,1,2,3,4,8,3,4,4,0,0.23529411764705882,0.2972972972972973,0.35294117647058826,0.6502384737678856,0.0
BAL,AL,7,0,36,14,3,0,2,6,2,1,5,3,4,4,0,0.3888888888888889,0.41025641025641024,0.6388888888888888,1.049145299145299,1.0
BAL,AL,8,0,38,14,2,0,0,7,4,6,9,4,3,3,0,0.3684210526315789,0.4186046511627907,0.42105263157894735,0.8396572827417381,1.0
BAL,AL,3,0,35,8,1,0,2,3,5,7,10,3,8,8,1,0.22857142857142856,0.325,0.42857142857142855,0.7535714285714286,0.0
BAL,AL,4,0,37,10,3,0,0,3,1,6,7,3,3,3,1,0.2702702702702703,0.2894736842105263,0.35135135135135137,0.6408250355618776,0.0
BAL,AL,5,1,42,11,4,1,2,5,9,8,13,6,4,4,0,0.2619047619047619,0.39215686274509803,0.5476190476190477,0.9397759103641457,1.0
BAL,AL,5,1,33,9,1,0,4,5,3,12,4,3,10,10,1,0.2727272727272727,0.3333333333333333,0.6666666666666666,1.0,0.0
BAL,AL,7,1,32,11,1,0,3,7,5,8,7,5,5,5,2,0.34375,0.43243243243243246,0.65625,1.0886824324324325,1.0
BAL,AL,2,1,34,8,2,0,1,2,2,9,7,3,6,6,0,0.23529411764705882,0.2777777777777778,0.38235294117647056,0.6601307189542484,0.0
BAL,AL,1,1,35,7,1,0,0,1,1,5,8,3,5,5,0,0.2,0.2222222222222222,0.22857142857142856,0.4507936507936508,0.0
BAL,AL,0,0,28,1,0,0,0,0,1,8,2,3,3,3,1,0.03571428571428571,0.06896551724137931,0.03571428571428571,0.10467980295566502,0.0
BAL,AL,4,0,39,13,0,0,3,4,3,9,11,4,5,5,1,0.3333333333333333,0.38095238095238093,0.5641025641025641,0.9450549450549448,0.0
BAL,AL,5,0,35,11,2,0,2,5,3,12,9,4,4,4,0,0.3142857142857143,0.375,0.5428571428571428,0.9178571428571428,1.0
BAL,AL,4,0,32,6,0,0,3,4,3,5,5,3,12,12,2,0.1875,0.2777777777777778,0.46875,0.7465277777777778,0.0
BAL,AL,2,0,38,12,0,0,2,2,0,5,9,3,3,3,1,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.7894736842105263,0.0
BAL,AL,5,0,34,8,2,0,2,5,1,7,4,4,13,13,0,0.23529411764705882,0.2777777777777778,0.47058823529411764,0.7483660130718954,0.0
BAL,AL,4,0,32,8,1,0,0,3,4,1,7,4,9,9,1,0.25,0.32432432432432434,0.28125,0.6055743243243243,0.0
BAL,AL,3,0,33,8,2,0,1,3,3,9,6,6,9,9,1,0.24242424242424243,0.3055555555555556,0.3939393939393939,0.6994949494949495,0.0
BAL,AL,0,0,30,4,0,0,0,0,1,10,6,3,4,4,0,0.13333333333333333,0.21212121212121213,0.13333333333333333,0.34545454545454546,0.0
BAL,AL,6,0,33,8,1,1,1,6,3,9,5,6,8,8,0,0.24242424242424243,0.34210526315789475,0.42424242424242425,0.7663476874003191,0.0
BAL,AL,4,1,35,8,4,0,0,4,2,13,6,5,8,8,0,0.22857142857142856,0.2702702702702703,0.34285714285714286,0.6131274131274131,0.0
BAL,AL,5,1,32,6,1,0,3,5,4,7,5,3,6,6,0,0.1875,0.2777777777777778,0.5,0.7777777777777778,0.0
BAL,AL,6,1,30,8,6,0,1,6,4,6,5,4,5,5,0,0.26666666666666666,0.34285714285714286,0.5666666666666667,0.9095238095238096,1.0
BAL,AL,8,1,33,10,1,0,4,8,1,2,3,5,3,3,0,0.30303030303030304,0.3235294117647059,0.696969696969697,1.0204991087344029,1.0
BAL,AL,10,1,39,12,1,1,2,10,4,10,6,6,13,13,1,0.3076923076923077,0.37209302325581395,0.5384615384615384,0.9105545617173524,0.0
BAL,AL,6,1,31,8,1,0,2,6,4,3,5,2,2,2,0,0.25806451612903225,0.34285714285714286,0.4838709677419355,0.8267281105990784,1.0
BAL,AL,0,1,28,2,0,0,0,0,6,6,7,4,4,4,0,0.07142857142857142,0.23529411764705882,0.07142857142857142,0.3067226890756303,0.0
BAL,AL,1,1,31,3,1,0,0,1,1,3,4,5,2,2,2,0.0967741935483871,0.125,0.12903225806451613,0.2540322580645161,0.0
BAL,AL,3,1,31,13,1,0,1,3,0,2,5,4,2,2,0,0.41935483870967744,0.40625,0.5483870967741935,0.9546370967741936,1.0
BAL,AL,12,0,43,16,4,0,4,12,3,9,8,3,4,4,1,0.37209302325581395,0.40425531914893614,0.7441860465116279,1.148441365660564,1.0
BAL,AL,0,0,30,4,1,0,0,0,3,9,7,4,3,3,0,0.13333333333333333,0.23529411764705882,0.16666666666666666,0.4019607843137255,0.0
BAL,AL,5,0,35,8,1,0,3,5,3,3,6,5,6,6,2,0.22857142857142856,0.2894736842105263,0.5142857142857142,0.8037593984962406,0.0
BAL,AL,4,0,34,7,3,0,2,4,2,11,6,3,2,2,1,0.20588235294117646,0.2702702702702703,0.47058823529411764,0.7408585055643879,1.0
BAL,AL,3,0,37,9,3,0,1,3,2,9,10,3,6,5,1,0.24324324324324326,0.3,0.40540540540540543,0.7054054054054054,0.0
BAL,AL,3,0,35,9,2,0,1,3,1,8,6,6,14,11,2,0.2571428571428571,0.2777777777777778,0.4,0.6777777777777778,0.0
BAL,AL,2,0,32,6,0,0,0,2,2,10,5,3,2,2,1,0.1875,0.23529411764705882,0.1875,0.4227941176470588,0.0
BAL,AL,8,0,39,12,2,0,2,8,5,6,9,3,2,2,1,0.3076923076923077,0.38636363636363635,0.5128205128205128,0.8991841491841491,1.0
BAL,AL,2,0,30,4,2,0,0,2,1,10,4,3,6,6,0,0.13333333333333333,0.18181818181818182,0.2,0.3818181818181817,0.0
BAL,AL,4,0,39,13,7,0,1,4,2,6,11,4,7,7,2,0.3333333333333333,0.36585365853658536,0.5897435897435898,0.9555972482801752,0.0
BAL,AL,4,1,35,7,1,0,1,4,4,9,8,3,5,5,0,0.2,0.28205128205128205,0.3142857142857143,0.5963369963369963,0.0
BAL,AL,6,1,28,4,0,0,1,5,1,6,0,3,2,2,0,0.14285714285714285,0.2,0.25,0.45,1.0
BAL,AL,2,1,30,5,2,0,2,2,0,6,2,3,5,5,1,0.16666666666666666,0.1935483870967742,0.43333333333333335,0.6268817204301076,0.0
BAL,AL,6,1,37,10,4,0,1,6,1,11,6,3,6,6,1,0.2702702702702703,0.28205128205128205,0.4594594594594595,0.7415107415107416,0.0
BAL,AL,3,1,33,7,2,0,0,3,2,9,6,3,4,4,0,0.21212121212121213,0.2571428571428571,0.2727272727272727,0.5298701298701298,0.0
BAL,AL,6,1,41,14,1,0,3,6,2,6,10,5,4,4,0,0.34146341463414637,0.36363636363636365,0.5853658536585366,0.9490022172949002,1.0
BAL,AL,3,1,33,6,1,0,1,3,0,8,3,4,6,6,0,0.18181818181818182,0.18181818181818182,0.30303030303030304,0.4848484848484849,0.0
BAL,AL,4,1,35,8,2,0,2,4,2,7,6,3,5,5,1,0.22857142857142856,0.2702702702702703,0.45714285714285713,0.7274131274131275,0.0
BAL,AL,5,1,36,8,0,0,2,5,0,13,4,3,6,6,0,0.2222222222222222,0.2222222222222222,0.3888888888888889,0.6111111111111112,0.0
BAL,AL,6,0,33,7,1,0,2,6,4,6,4,3,2,2,0,0.21212121212121213,0.2972972972972973,0.42424242424242425,0.7215397215397216,1.0
BAL,AL,4,0,35,8,3,0,0,4,1,9,5,3,8,8,0,0.22857142857142856,0.25,0.3142857142857143,0.5642857142857143,0.0
BAL,AL,5,0,35,12,4,0,1,5,3,7,7,4,5,5,1,0.34285714285714286,0.38461538461538464,0.5428571428571428,0.9274725274725276,0.0
BAL,AL,3,0,36,12,2,0,0,3,1,11,10,4,8,8,1,0.3333333333333333,0.35,0.3888888888888889,0.7388888888888889,0.0
BAL,AL,8,0,47,17,1,0,1,7,2,4,5,6,8,8,2,0.3617021276595745,0.3877551020408163,0.44680851063829785,0.8345636126791142,0.0
BAL,AL,1,0,33,6,1,0,1,1,2,7,7,3,6,6,3,0.18181818181818182,0.22857142857142856,0.30303030303030304,0.5316017316017316,0.0
BAL,AL,4,0,34,9,1,0,2,4,2,4,6,4,1,1,0,0.2647058823529412,0.3055555555555556,0.47058823529411764,0.7761437908496732,1.0
BAL,AL,8,0,38,13,3,1,1,8,4,5,7,2,1,1,0,0.34210526315789475,0.40476190476190477,0.5526315789473685,0.9573934837092732,1.0
BAL,AL,6,0,38,12,3,1,1,5,1,5,7,3,1,1,0,0.3157894736842105,0.35,0.5263157894736842,0.8763157894736842,1.0
BAL,AL,6,0,36,11,1,0,1,6,5,4,8,3,1,1,0,0.3055555555555556,0.3902439024390244,0.4166666666666667,0.8069105691056908,1.0
BAL,AL,12,1,37,11,5,1,3,12,3,7,4,3,5,5,0,0.2972972972972973,0.35,0.7297297297297297,1.0797297297297297,1.0
BAL,AL,2,1,29,7,2,0,0,2,0,4,3,3,0,0,0,0.2413793103448276,0.2413793103448276,0.3103448275862069,0.5517241379310345,1.0
BAL,AL,3,1,32,8,3,0,0,3,2,11,6,4,8,8,0,0.25,0.2777777777777778,0.34375,0.6215277777777778,0.0
BAL,AL,2,1,30,3,1,0,2,2,3,9,4,2,3,3,0,0.1,0.18181818181818182,0.3333333333333333,0.5151515151515151,0.0
BAL,AL,6,1,37,12,3,0,1,5,8,5,11,4,5,5,1,0.32432432432432434,0.4444444444444444,0.4864864864864865,0.9309309309309308,1.0
BAL,AL,0,1,30,4,1,0,0,0,0,6,3,5,13,13,1,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.3,0.0
BAL,AL,3,0,31,5,1,0,0,3,3,12,6,3,2,2,0,0.16129032258064516,0.25,0.1935483870967742,0.4435483870967742,1.0
BAL,AL,3,0,32,5,0,0,1,3,5,7,7,4,6,6,0,0.15625,0.2702702702702703,0.25,0.5202702702702703,0.0
BAL,AL,1,0,30,4,1,0,1,1,0,1,2,3,4,4,2,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.4,0.0
BAL,AL,10,0,42,17,2,0,3,9,3,5,10,5,11,11,0,0.40476190476190477,0.46808510638297873,0.6666666666666666,1.1347517730496453,0.0
BAL,AL,3,0,34,7,2,0,1,3,2,8,8,3,4,4,3,0.20588235294117646,0.2702702702702703,0.35294117647058826,0.6232114467408585,0.0
BAL,AL,5,0,43,8,1,0,1,5,8,15,13,8,4,4,2,0.18604651162790697,0.3137254901960784,0.27906976744186046,0.5927952576379389,1.0
BAL,AL,2,0,32,7,0,0,0,2,1,9,5,3,0,0,1,0.21875,0.24242424242424243,0.21875,0.4611742424242424,1.0
BAL,AL,4,0,35,12,3,0,0,4,1,7,6,7,5,5,3,0.34285714285714286,0.3611111111111111,0.42857142857142855,0.7896825396825397,0.0
BAL,AL,5,0,33,7,2,0,0,5,9,5,11,4,4,4,1,0.21212121212121213,0.37209302325581395,0.2727272727272727,0.6448202959830867,0.0
BAL,AL,2,1,32,6,1,0,1,2,2,8,5,5,5,5,1,0.1875,0.23529411764705882,0.3125,0.5477941176470589,0.0
BAL,AL,4,1,30,6,2,0,1,3,3,7,5,4,2,2,0,0.2,0.2727272727272727,0.36666666666666664,0.6393939393939394,1.0
BAL,AL,6,1,32,10,3,0,3,6,2,5,4,2,2,2,0,0.3125,0.35294117647058826,0.6875,1.0404411764705883,1.0
BAL,AL,8,1,32,10,2,0,2,7,3,5,4,3,2,2,1,0.3125,0.37142857142857144,0.5625,0.9339285714285714,1.0
BAL,AL,6,1,30,7,2,0,2,5,4,4,6,3,2,2,0,0.23333333333333334,0.3611111111111111,0.5,0.8611111111111112,1.0
BAL,AL,6,0,36,8,2,0,3,6,3,10,7,6,5,5,0,0.2222222222222222,0.3,0.5277777777777778,0.8277777777777777,1.0
BAL,AL,9,0,37,13,2,1,0,9,4,8,7,8,18,18,1,0.35135135135135137,0.3953488372093023,0.4594594594594595,0.8548082966687618,0.0
BAL,AL,7,0,39,14,2,0,0,6,3,7,9,6,4,4,2,0.358974358974359,0.4186046511627907,0.41025641025641024,0.8288610614192009,1.0
BAL,AL,6,0,36,10,1,0,2,6,1,9,4,4,4,4,0,0.2777777777777778,0.2972972972972973,0.4722222222222222,0.7695195195195195,1.0
BAL,AL,6,0,35,10,0,0,2,6,1,4,5,4,5,5,1,0.2857142857142857,0.2894736842105263,0.45714285714285713,0.7466165413533834,1.0
BAL,AL,3,0,39,11,2,0,0,3,2,8,6,4,4,4,0,0.28205128205128205,0.30952380952380953,0.3333333333333333,0.6428571428571428,0.0
BAL,AL,6,0,36,10,0,0,2,6,1,8,5,3,5,5,0,0.2777777777777778,0.2972972972972973,0.4444444444444444,0.7417417417417418,1.0
BAL,AL,6,0,31,7,2,0,1,6,6,6,5,4,10,10,1,0.22580645161290322,0.3684210526315789,0.3870967741935484,0.7555178268251272,0.0
BAL,AL,6,1,30,8,2,0,2,6,4,8,5,6,2,2,1,0.26666666666666666,0.35294117647058826,0.5333333333333333,0.8862745098039215,1.0
BAL,AL,7,1,39,13,3,1,2,7,3,8,8,5,8,8,0,0.3333333333333333,0.38095238095238093,0.6153846153846154,0.9963369963369964,0.0
BAL,AL,4,1,31,7,4,0,1,4,4,8,7,5,3,3,2,0.22580645161290322,0.35135135135135137,0.45161290322580644,0.8029642545771578,1.0
BAL,AL,4,1,28,6,1,1,1,4,3,3,3,4,2,2,0,0.21428571428571427,0.2903225806451613,0.42857142857142855,0.7188940092165899,1.0
BAL,AL,8,1,34,13,1,0,3,6,3,7,5,3,0,0,1,0.38235294117647056,0.43243243243243246,0.6764705882352942,1.1089030206677266,1.0
BAL,AL,3,1,29,6,1,0,1,3,4,2,7,2,1,1,0,0.20689655172413793,0.3235294117647059,0.3448275862068966,0.6683569979716024,1.0
BAL,AL,2,1,38,13,6,0,1,2,0,10,9,5,6,6,1,0.34210526315789475,0.34210526315789475,0.5789473684210527,0.9210526315789472,0.0
BAL,AL,4,1,40,6,2,0,1,1,5,15,8,6,3,3,1,0.15,0.2765957446808511,0.275,0.5515957446808512,0.0
BAL,AL,7,0,35,10,2,0,3,7,2,7,4,4,4,4,2,0.2857142857142857,0.3157894736842105,0.6,0.9157894736842104,1.0
BAL,AL,6,0,36,9,1,0,3,6,1,4,6,5,2,2,1,0.25,0.3076923076923077,0.5277777777777778,0.8354700854700855,1.0
BAL,AL,2,0,32,7,3,0,1,2,1,7,5,3,9,9,1,0.21875,0.2647058823529412,0.40625,0.6709558823529411,0.0
BAL,AL,10,0,46,15,3,0,4,10,5,15,11,3,2,2,3,0.32608695652173914,0.39215686274509803,0.6521739130434783,1.0443307757885762,1.0
BAL,AL,3,0,31,6,1,0,2,3,2,9,3,5,2,2,1,0.1935483870967742,0.24242424242424243,0.41935483870967744,0.6617790811339199,1.0
BAL,AL,1,0,32,5,2,0,0,1,0,9,4,3,8,8,1,0.15625,0.15625,0.21875,0.375,0.0
BAL,AL,5,0,31,8,1,1,1,5,3,11,4,4,3,3,0,0.25806451612903225,0.3333333333333333,0.45161290322580644,0.7849462365591398,1.0
BAL,AL,3,0,34,7,2,0,1,3,3,8,7,3,4,4,3,0.20588235294117646,0.2702702702702703,0.35294117647058826,0.6232114467408585,0.0
BAL,AL,3,0,31,5,0,1,1,3,0,5,1,4,5,5,3,0.16129032258064516,0.16129032258064516,0.3225806451612903,0.4838709677419355,0.0
BAL,AL,3,0,36,9,0,0,0,3,3,9,7,4,2,2,0,0.25,0.3076923076923077,0.25,0.5576923076923077,1.0
BAL,AL,2,1,27,5,1,0,1,1,2,2,4,5,1,1,0,0.18518518518518517,0.2413793103448276,0.3333333333333333,0.5747126436781609,1.0
BAL,AL,3,1,28,7,2,0,2,3,4,5,5,3,0,0,2,0.25,0.34375,0.5357142857142857,0.8794642857142857,1.0
BAL,AL,5,1,34,11,1,0,2,4,1,7,8,3,0,0,1,0.3235294117647059,0.35135135135135137,0.5294117647058824,0.8807631160572338,1.0
BAL,AL,2,1,31,5,3,0,0,2,4,10,7,4,5,5,0,0.16129032258064516,0.25,0.25806451612903225,0.5080645161290323,0.0
BAL,AL,10,1,34,14,1,0,1,10,2,3,3,2,1,1,0,0.4117647058823529,0.43243243243243246,0.5294117647058824,0.9618441971383148,1.0
BAL,AL,1,0,27,5,0,0,0,1,1,6,2,3,2,2,0,0.18518518518518517,0.23333333333333334,0.18518518518518517,0.4185185185185185,0.0
BAL,AL,7,0,38,12,4,0,2,7,2,10,7,3,1,1,0,0.3157894736842105,0.36585365853658536,0.5789473684210527,0.944801026957638,1.0
BAL,AL,5,0,37,12,4,0,2,5,5,4,11,2,0,0,0,0.32432432432432434,0.4186046511627907,0.5945945945945946,1.0131992457573853,1.0
BAL,AL,6,0,46,10,1,1,1,5,6,8,9,6,3,3,3,0.21739130434782608,0.3018867924528302,0.34782608695652173,0.6497128794093519,1.0
BAL,AL,8,0,36,10,2,0,2,7,2,6,3,5,2,2,1,0.2777777777777778,0.3157894736842105,0.5,0.8157894736842105,1.0
BAL,AL,9,0,59,15,4,0,4,9,10,15,9,9,6,6,2,0.2542372881355932,0.36231884057971014,0.5254237288135594,0.8877425693932695,1.0
BAL,AL,3,1,31,6,1,0,2,3,1,8,2,3,9,9,1,0.1935483870967742,0.21875,0.41935483870967744,0.6381048387096775,0.0
BAL,AL,3,1,37,11,2,0,2,3,2,8,9,4,10,10,1,0.2972972972972973,0.3333333333333333,0.5135135135135135,0.8468468468468469,0.0
BAL,AL,6,1,29,5,0,0,5,6,1,13,1,3,4,4,1,0.1724137931034483,0.22580645161290322,0.6896551724137931,0.9154616240266964,1.0
BAL,AL,3,1,31,5,0,0,0,1,5,7,7,4,6,6,2,0.16129032258064516,0.2702702702702703,0.16129032258064516,0.4315605928509154,0.0
BAL,AL,4,1,29,7,0,0,3,4,2,7,3,4,3,3,0,0.2413793103448276,0.2903225806451613,0.5517241379310345,0.8420467185761957,1.0
BAL,AL,5,1,30,6,2,0,1,4,5,12,7,4,2,2,2,0.2,0.3142857142857143,0.36666666666666664,0.6809523809523811,1.0
BAL,AL,8,1,38,11,4,0,2,7,3,8,6,4,9,9,0,0.2894736842105263,0.34146341463414637,0.5526315789473685,0.8940949935815148,0.0
BAL,AL,5,1,36,10,2,1,1,5,4,10,8,4,7,7,1,0.2777777777777778,0.35,0.4722222222222222,0.8222222222222222,0.0
BAL,AL,4,0,57,14,4,0,2,4,3,13,12,6,3,3,1,0.24561403508771928,0.2833333333333333,0.42105263157894735,0.7043859649122807,1.0
BAL,AL,5,0,33,8,0,0,1,4,3,7,4,4,3,3,1,0.24242424242424243,0.3055555555555556,0.3333333333333333,0.6388888888888888,1.0
BAL,AL,2,0,38,7,2,0,1,2,3,12,6,5,1,1,1,0.18421052631578946,0.24390243902439024,0.3157894736842105,0.5596919127086007,1.0
BAL,AL,6,0,34,10,2,1,2,6,1,8,4,5,5,5,0,0.29411764705882354,0.3142857142857143,0.5882352941176471,0.9025210084033614,1.0
BAL,AL,3,0,32,6,0,0,0,3,3,13,5,3,8,8,1,0.1875,0.2571428571428571,0.1875,0.4446428571428571,0.0
BAL,AL,6,1,34,9,0,0,1,5,4,5,5,3,8,8,0,0.2647058823529412,0.34210526315789475,0.35294117647058826,0.6950464396284829,0.0
BAL,AL,4,1,31,7,0,0,2,4,4,12,7,4,1,1,0,0.22580645161290322,0.3142857142857143,0.41935483870967744,0.7336405529953918,1.0
BAL,AL,5,1,28,7,2,0,2,5,6,8,5,4,6,6,0,0.25,0.3783783783783784,0.5357142857142857,0.914092664092664,0.0
BAL,AL,8,1,34,11,3,0,1,8,4,7,8,3,2,2,2,0.3235294117647059,0.4,0.5,0.9,1.0
BAL,AL,3,1,33,8,0,1,2,3,5,8,9,4,4,4,0,0.24242424242424243,0.3333333333333333,0.48484848484848486,0.8181818181818181,0.0
BAL,AL,2,0,32,7,1,0,0,2,4,10,8,3,5,5,1,0.21875,0.32432432432432434,0.25,0.5743243243243243,0.0
BAL,AL,6,0,40,13,3,0,3,6,3,11,11,3,7,7,3,0.325,0.38636363636363635,0.625,1.0113636363636362,0.0
BAL,AL,1,0,29,4,0,0,0,1,3,10,5,3,4,4,0,0.13793103448275862,0.24242424242424243,0.13793103448275862,0.38035527690700105,0.0
BAL,AL,0,0,32,7,0,0,0,0,2,8,7,4,5,5,0,0.21875,0.2647058823529412,0.21875,0.4834558823529412,0.0
BAL,AL,2,0,32,5,2,0,1,1,1,11,5,3,1,1,1,0.15625,0.18181818181818182,0.3125,0.4943181818181818,1.0
BAL,AL,4,0,39,12,1,0,2,4,3,8,11,5,7,7,3,0.3076923076923077,0.35714285714285715,0.48717948717948717,0.8443223443223443,0.0
BAL,AL,8,0,42,15,1,1,0,8,3,8,9,5,5,5,1,0.35714285714285715,0.391304347826087,0.42857142857142855,0.8198757763975155,1.0
BAL,AL,2,0,30,5,0,0,0,2,0,5,1,3,1,1,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0
BAL,AL,0,0,29,4,1,0,0,0,1,6,5,4,6,6,2,0.13793103448275862,0.21875,0.1724137931034483,0.3911637931034483,0.0
BAL,AL,6,1,36,9,2,0,2,6,2,11,5,4,9,9,1,0.25,0.2894736842105263,0.4722222222222222,0.7616959064327485,0.0
BAL,AL,6,1,45,8,0,0,1,5,3,10,10,5,4,4,1,0.17777777777777778,0.24489795918367346,0.24444444444444444,0.4893424036281179,1.0
BAL,AL,5,1,37,9,2,0,1,5,3,12,7,4,4,4,0,0.24324324324324326,0.3,0.3783783783783784,0.6783783783783783,1.0
BAL,AL,8,1,37,15,1,0,3,8,3,4,9,4,6,6,1,0.40540540540540543,0.43902439024390244,0.6756756756756757,1.1147000659195778,1.0
BAL,AL,7,1,34,13,3,0,2,7,1,5,6,3,1,1,0,0.38235294117647056,0.3888888888888889,0.6470588235294118,1.0359477124183007,1.0
BAL,AL,2,0,28,6,2,0,0,1,7,5,7,3,4,4,0,0.21428571428571427,0.3611111111111111,0.2857142857142857,0.6468253968253967,0.0
BAL,AL,5,0,30,6,0,0,0,5,4,11,4,1,0,0,0,0.2,0.29411764705882354,0.2,0.4941176470588236,1.0
BAL,AL,2,0,26,4,2,0,0,1,1,6,1,5,0,0,1,0.15384615384615385,0.17857142857142858,0.23076923076923078,0.4093406593406593,1.0
BAL,AL,0,0,28,1,0,0,0,0,2,13,3,2,5,5,0,0.03571428571428571,0.1,0.03571428571428571,0.13571428571428573,0.0
BAL,AL,0,0,31,5,2,0,0,0,2,7,6,2,5,5,0,0.16129032258064516,0.21212121212121213,0.22580645161290322,0.43792766373411535,0.0
BAL,AL,3,0,33,6,0,0,1,3,4,9,7,4,4,4,2,0.18181818181818182,0.2702702702702703,0.2727272727272727,0.542997542997543,0.0
BAL,AL,2,1,29,8,2,0,1,2,1,2,6,2,0,0,2,0.27586206896551724,0.3225806451612903,0.4482758620689655,0.7708565072302558,1.0
BAL,AL,1,1,31,5,0,0,1,1,1,6,4,5,2,2,1,0.16129032258064516,0.1875,0.25806451612903225,0.44556451612903225,0.0
BAL,AL,2,1,30,7,0,0,1,2,4,4,8,4,1,1,0,0.23333333333333334,0.3235294117647059,0.3333333333333333,0.6568627450980392,1.0
BAL,AL,3,1,34,7,0,0,2,3,4,4,9,4,7,7,0,0.20588235294117646,0.2894736842105263,0.38235294117647056,0.6718266253869969,0.0
BAL,AL,1,1,33,7,1,0,0,1,1,7,7,6,11,11,3,0.21212121212121213,0.2571428571428571,0.24242424242424243,0.4995670995670996,0.0
BAL,AL,2,1,34,7,2,0,1,2,1,9,6,4,7,7,1,0.20588235294117646,0.22857142857142856,0.35294117647058826,0.5815126050420169,0.0
