Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID
20110414,SDN,NL,12,HOU,NL,13,0,1,51,HOU03,20045,0,00000100x,29,3,0,0,0,0,0,0,0,4,0,10,2,0,1,1,7,3,1,1,0,0,24,18,0,0,2,0,28,7,1,0,0,1,1,0,0,4,1,2,2,0,1,0,8,4,0,0,0,0,27,10,1,0,1,0,norrb001,mosed001,lyonb003,mosed001,norrb001
20110415,SDN,NL,13,HOU,NL,14,4,2,54,HOU03,23755,10300,1001,30,8,1,0,1,4,1,1,1,2,0,5,1,1,1,0,4,4,2,2,0,0,27,7,1,0,0,0,34,7,1,0,0,2,0,0,0,1,0,9,2,0,0,0,6,3,4,4,0,0,27,12,1,0,1,0,haraa001,happj001,bellh001,haraa001,happj001
20110416,SDN,NL,14,HOU,NL,15,3,5,51,HOU03,28100,200100000,10020020x,36,8,2,0,0,3,0,0,0,2,0,6,1,0,0,0,8,2,5,5,0,0,24,11,0,0,0,0,30,6,1,0,1,5,0,0,0,3,0,7,1,0,0,0,4,4,2,2,0,0,27,8,2,0,0,0,melam001,latom001,lyonb003,latom001,figun001
20110417,SDN,NL,15,HOU,NL,16,8,6,54,HOU03,22899,10020140,22002000,38,11,2,1,2,8,0,1,0,6,0,8,2,0,1,0,10,4,6,6,0,0,27,8,1,0,1,0,35,9,3,0,0,6,0,0,0,2,0,10,1,1,0,0,4,5,5,5,0,0,27,12,3,0,1,0,friee001,melam001,bellh001,richc002,myerb001
20110418,SDN,NL,16,CHN,NL,16,0,1,59,CHI11,36597,0,1,33,5,0,0,0,0,1,0,1,1,0,13,1,0,0,0,6,4,1,1,0,0,29,13,0,0,0,0,32,5,1,0,0,1,2,0,0,2,0,4,0,0,0,0,6,3,0,0,0,0,30,8,1,0,1,0,marmc001,qualc001,,staut001,zambc001
20110420,SDN,NL,17,CHN,NL,17,1,2,63,CHI11,35544,100,100000001,40,9,0,0,0,1,0,1,0,9,0,14,5,0,1,0,16,5,1,1,0,0,30,12,2,0,1,0,40,9,1,0,1,2,0,0,0,2,0,8,0,0,1,0,10,6,1,1,1,0,33,10,1,0,1,0,samaj001,gregl001,,mosed001,garzm001
20110420,SDN,NL,18,CHN,NL,18,5,4,54,CHI11,35095,20111000,20020,33,12,3,0,3,5,0,1,1,2,1,2,1,4,1,0,5,4,4,4,0,0,27,6,0,0,0,0,38,13,2,0,1,4,0,0,0,0,0,10,0,1,0,0,7,4,5,5,0,0,27,16,0,0,1,0,haraa001,russj003,bellh001,haraa001,russj003
20110421,PHI,NL,18,SDN,NL,19,3,0,54,SAN02,27056,21000000,0,34,7,0,0,2,3,0,1,0,7,0,10,3,0,1,0,12,4,0,0,0,0,27,8,0,0,0,0,31,4,1,0,0,0,0,0,0,5,0,10,1,0,0,0,9,4,3,3,0,0,27,10,2,0,1,0,oswar001,latom001,contj002,oswar001,latom001
20110422,PHI,NL,19,SDN,NL,20,2,0,54,SAN02,33572,2000000,0,32,6,0,1,0,2,0,0,0,4,0,5,0,1,0,0,7,2,0,0,0,0,27,12,0,0,1,0,30,4,1,0,0,0,0,0,0,3,1,9,0,0,1,0,6,2,2,2,1,0,27,11,0,0,0,0,hamec001,richc002,madsr001,hamec001,richc002
20110423,PHI,NL,20,SDN,NL,21,4,2,66,SAN02,40038,10100002,10001000000,38,7,2,1,0,4,1,0,0,2,1,11,1,0,0,0,4,5,2,2,0,0,33,18,0,0,1,0,40,9,1,1,0,2,1,0,0,2,0,6,0,0,1,0,8,6,4,4,0,0,33,12,0,0,0,0,kendk001,qualc001,madsr001,blanj001,staut001
20110424,PHI,NL,21,SDN,NL,22,3,1,54,SAN02,24031,2100,1,32,9,1,0,1,3,1,0,0,4,1,3,0,0,3,0,7,2,1,1,0,0,27,4,0,0,0,0,32,5,0,0,0,1,0,0,0,1,0,14,0,0,0,0,5,2,3,3,0,0,27,12,0,0,3,0,hallr001,leblw001,basta001,hallr001,leblw001
20110425,ATL,NL,24,SDN,NL,23,3,5,76,SAN02,18288,1.0002E+12,1.10001E+11,46,8,2,0,1,3,0,0,0,0,0,10,0,0,0,0,4,6,5,5,0,0,37,12,2,0,1,0,44,7,2,0,2,5,1,0,0,5,0,12,1,0,1,0,8,7,3,3,0,0,39,18,0,0,1,0,luebc001,martc005,,lowed001,mosed001
20110426,ATL,NL,25,SDN,NL,24,8,2,54,SAN02,20492,210005000,100001,35,9,1,0,3,8,0,0,0,4,0,4,0,0,1,0,4,1,2,2,0,0,27,16,1,0,2,0,35,9,3,1,0,2,0,0,0,2,0,4,0,0,2,0,8,3,8,8,0,0,27,10,0,0,1,0,jurrj001,haraa001,,jurrj001,haraa001
20110427,ATL,NL,26,SDN,NL,25,7,0,54,SAN02,20026,150000001,0,38,10,4,1,0,5,0,0,0,1,0,10,0,0,0,0,5,3,0,0,0,0,27,11,0,0,1,0,30,4,0,0,0,0,0,0,0,2,0,11,2,0,1,0,5,4,2,2,0,0,27,4,1,1,0,0,hanst001,latom001,,hanst001,latom001
20110429,SDN,NL,26,LAN,NL,27,2,3,51,LOS03,36870,1000001,10010010x,31,8,1,0,0,2,0,0,0,4,0,7,2,1,3,0,6,3,3,3,0,0,24,9,1,0,0,0,34,11,4,0,2,3,0,0,0,4,1,6,0,1,0,0,11,4,2,2,0,1,27,9,1,0,4,0,lillt001,richc002,broxj001,richc002,lillt001
20110430,SDN,NL,27,LAN,NL,28,5,2,54,LOS03,34453,20030,100100,32,8,1,0,0,3,1,1,0,5,2,9,0,0,0,0,7,4,2,2,0,0,27,11,0,0,0,0,33,7,1,0,0,2,0,1,1,1,0,9,0,0,0,0,7,3,4,4,1,0,27,11,1,0,0,0,gregl001,guerm001,bellh001,staut001,kuroh001
20110501,SDN,NL,28,LAN,NL,29,7,0,54,LOS03,39869,30000004,0,33,7,1,0,0,7,1,1,1,5,0,11,1,0,0,0,7,3,0,0,0,0,27,12,0,0,2,0,30,5,1,0,0,0,0,0,0,2,0,7,0,0,2,0,5,5,7,7,1,0,27,10,1,0,0,0,mosed001,garlj001,,mosed001,garlj001
20110502,PIT,NL,29,SDN,NL,29,4,3,54,SAN02,20546,400000000,2010,31,6,0,0,2,4,0,0,0,6,0,7,2,2,0,0,6,4,3,3,1,0,27,9,0,0,1,0,35,9,1,0,1,3,0,0,0,2,0,9,2,0,0,0,7,4,4,4,0,0,27,11,1,0,0,0,mcdoj004,haraa001,hanrj001,mcdoj004,haraa001
20110503,PIT,NL,30,SDN,NL,30,5,6,51,SAN02,18636,200000300,00300021x,30,9,2,0,0,5,2,0,0,4,0,7,1,1,3,0,4,5,6,6,0,0,24,11,0,0,3,0,32,11,2,0,3,5,0,0,0,4,0,7,0,0,2,0,6,5,5,5,0,0,27,16,0,0,3,0,adamm001,beimj001,bellh001,karsj001,latom001
20110504,PIT,NL,31,SDN,NL,31,7,4,54,SAN02,16613,16000000,100102,36,8,1,0,1,7,0,0,0,5,0,11,1,0,1,0,7,4,4,4,1,0,27,14,0,0,1,0,34,8,2,1,2,4,0,0,0,4,0,6,2,0,1,0,7,4,1,1,0,0,27,7,2,0,1,0,corrk001,richc002,,corrk001,richc002
20110506,ARI,NL,31,SDN,NL,32,3,4,65,SAN02,30878,300,201000001,41,7,3,0,0,1,0,0,0,5,0,8,0,0,0,0,10,6,2,2,0,0,32,13,2,0,2,0,34,6,2,0,0,4,2,1,1,10,1,5,0,0,2,1,13,6,1,1,1,0,33,12,1,0,0,0,qualc001,demes001,,galaa002,staut001
20110507,ARI,NL,32,SDN,NL,33,6,0,54,SAN02,35936,103200000,0,35,7,0,0,1,5,0,0,0,3,2,5,1,0,0,0,5,3,0,0,0,0,27,12,1,0,1,0,32,6,1,0,0,0,0,0,1,0,0,8,0,0,1,0,6,3,5,5,0,0,27,9,1,0,0,0,hudsd001,mosed001,,hudsd001,mosed001
20110508,ARI,NL,33,SDN,NL,34,3,4,51,SAN02,21490,20000010,40000000x,34,10,2,0,0,3,0,1,0,2,0,4,0,1,2,0,7,3,4,4,0,0,24,8,1,0,0,0,30,6,1,0,1,4,0,0,0,4,0,5,1,0,0,0,6,3,3,3,1,0,27,11,1,0,2,0,haraa001,saunj001,bellh001,saunj001,haraa001
20110509,SDN,NL,35,MIL,NL,35,3,4,51,MIL06,27058,101010,11001100x,34,8,2,1,0,2,0,0,0,0,0,12,0,0,1,0,4,3,4,4,3,0,24,6,0,0,0,0,32,8,3,1,1,3,0,0,0,2,0,6,1,0,0,0,6,4,3,3,0,0,27,7,0,0,1,0,greiz001,latom001,axfoj001,latom001,greiz001
20110510,SDN,NL,36,MIL,NL,36,6,8,51,MIL06,22861,1401,03320000x,39,13,1,0,0,5,0,0,0,0,0,11,0,0,1,0,6,3,7,7,1,0,24,18,2,0,4,0,33,13,3,0,0,8,1,0,0,2,0,5,0,0,3,0,4,5,5,5,1,0,27,8,1,0,2,0,marcs001,richc002,axfoj001,richc002,marcs001
20110511,SDN,NL,37,MIL,NL,37,13,6,54,MIL06,25652,302000080,231000,47,23,3,0,2,12,1,0,0,3,1,4,2,0,2,0,11,6,6,6,1,0,27,6,0,0,1,0,35,11,2,0,2,6,0,1,0,5,0,8,1,0,0,0,8,6,13,13,2,0,27,12,1,0,2,0,qualc001,loe-k001,,staut001,wolfr001
20110513,SDN,NL,38,COL,NL,36,7,12,51,DEN02,40278,10112200,32012103x,36,11,1,0,2,7,0,0,0,4,0,5,0,0,2,0,6,4,10,10,0,1,24,11,2,0,1,0,41,16,2,1,1,9,0,0,0,3,0,5,3,0,0,0,8,5,7,7,2,0,27,8,0,0,2,0,delaj001,mosed001,,mosed001,delaj001
20110514,SDN,NL,39,COL,NL,37,9,7,54,DEN02,34252,10000422,4120000,36,11,2,0,1,8,1,2,0,2,0,7,2,0,0,0,5,5,7,7,0,0,27,11,1,0,0,0,34,9,2,0,2,7,1,1,0,4,1,4,1,0,0,0,6,4,7,7,0,1,27,12,2,0,0,0,adamm001,streh001,bellh001,haraa001,chacj001
20110515,SDN,NL,40,COL,NL,38,8,2,54,DEN02,38109,300500,100001000,36,10,3,0,1,8,0,0,0,3,0,9,1,1,0,0,4,5,1,1,0,0,27,8,3,0,2,0,32,6,0,0,1,1,1,0,1,3,0,8,2,0,2,0,8,4,8,8,0,0,27,8,0,0,0,0,latom001,hammj002,,latom001,hammj002
20110516,SDN,NL,41,ARI,NL,40,8,4,54,PHO01,17958,230030000,1020010,35,9,2,0,1,8,0,2,1,3,0,4,0,0,1,0,6,4,4,4,0,1,27,10,1,0,1,0,34,7,1,0,3,4,0,0,2,4,0,9,1,0,1,0,9,4,5,5,0,0,27,13,2,0,1,0,richc002,galaa002,adamm001,richc002,galaa002
20110517,SDN,NL,42,ARI,NL,41,1,6,51,PHO01,16365,100000000,10010220x,32,9,2,2,0,1,0,1,0,2,0,7,2,1,1,0,7,3,6,6,0,0,24,8,1,0,1,0,32,11,4,0,0,6,2,0,1,2,0,11,0,0,1,0,7,3,1,1,1,0,27,14,0,0,2,0,hudsd001,staut001,,staut001,hudsd001
20110518,MIL,NL,43,SDN,NL,43,5,2,54,SAN02,16901,102200,200000,37,10,3,1,0,5,0,0,2,2,1,6,2,1,0,0,9,4,2,2,0,0,27,8,0,0,0,0,35,10,0,0,1,2,1,0,0,4,0,12,1,0,0,0,11,4,4,4,0,0,27,12,2,1,0,0,gally001,mosed001,axfoj001,gally001,mosed001
20110519,MIL,NL,44,SDN,NL,44,0,1,53,SAN02,16286,0,1,34,7,1,0,0,0,0,0,0,2,0,4,2,0,0,0,9,3,1,1,0,0,26,10,1,1,1,0,29,5,0,0,0,1,1,1,0,3,2,5,2,0,1,0,7,2,0,0,0,0,27,10,1,0,0,0,bellh001,estrm001,,narvc001,haraa001
20110520,SEA,AL,44,SDN,NL,45,4,1,54,SAN02,26501,20101000,1,33,8,2,1,1,4,0,1,0,2,0,8,1,0,2,0,5,2,0,0,0,0,27,11,1,0,3,0,28,4,0,0,0,1,0,0,0,3,0,9,1,0,2,0,3,3,4,4,0,0,27,11,1,0,2,0,bedae001,latom001,,bedae001,latom001
20110521,SEA,AL,45,SDN,NL,46,4,0,54,SAN02,34648,20101000,0,34,9,3,0,0,3,0,1,1,3,1,6,0,1,0,0,8,3,0,0,0,0,27,4,0,0,0,0,31,4,1,0,0,0,0,0,0,1,0,13,1,0,0,0,5,4,3,3,0,0,27,12,2,0,1,0,pinem001,richc002,,pinem001,richc002
20110522,SEA,AL,46,SDN,NL,47,6,1,54,SAN02,34705,12000201,100,43,16,4,0,0,6,0,0,0,1,1,7,2,0,0,0,11,2,1,1,0,0,27,6,0,0,0,0,31,6,1,0,0,1,0,0,0,0,0,13,0,1,0,0,3,4,6,6,1,0,27,16,0,0,0,0,hernf002,staut001,,hernf002,staut001
20110523,SLN,NL,49,SDN,NL,48,3,1,54,SAN02,16513,1002,100,34,9,3,0,1,3,0,0,0,4,1,5,1,0,2,0,8,3,1,1,0,0,27,13,0,0,0,0,32,6,3,0,0,1,0,1,0,1,0,7,0,0,0,0,6,3,3,3,0,0,27,14,0,0,2,0,lohsk001,bellh001,salaf001,lohsk001,mosed001
20110524,SLN,NL,50,SDN,NL,49,3,2,66,SAN02,19426,10000010001,20000000000,42,12,1,0,0,2,1,0,0,2,0,9,2,0,1,0,9,5,0,0,0,0,33,18,1,0,1,0,33,2,1,0,1,2,2,0,0,3,1,8,0,0,1,0,3,5,2,2,0,0,33,18,1,0,1,0,batim001,friee001,sance001,mcclk001,haraa001
20110525,SLN,NL,51,SDN,NL,50,1,3,51,SAN02,23088,100000000,01000002x,30,6,2,0,0,1,1,0,0,0,0,8,0,1,1,0,3,1,2,2,1,0,24,10,1,0,1,0,31,8,1,1,1,3,0,0,0,0,0,6,0,0,0,0,4,2,1,1,1,0,27,10,0,0,1,0,latom001,carpc002,bellh001,carpc002,latom001
20110527,SDN,NL,51,WAS,NL,50,1,2,51,WAS11,21024,1,10001,30,3,0,0,1,1,0,0,0,2,0,8,0,0,0,0,4,3,2,2,0,0,24,11,0,0,0,0,28,4,0,0,2,2,0,0,0,3,1,2,1,0,0,0,5,2,1,1,0,0,27,15,0,0,0,0,stord001,adamm001,,richc002,lannj001
20110528,SDN,NL,52,WAS,NL,51,2,1,54,WAS11,19159,200000,100,32,7,1,1,0,2,0,0,0,2,0,8,1,0,0,1,6,3,1,1,1,0,27,14,0,0,3,0,28,5,1,0,1,1,0,0,0,4,0,8,0,2,3,0,4,4,2,2,0,0,27,9,1,0,0,0,staut001,zimmj003,bellh001,staut001,zimmj003
20110529,SDN,NL,53,WAS,NL,52,5,4,54,WAS11,23169,130001,200011000,34,10,3,0,0,5,2,0,0,4,1,7,1,1,0,0,8,4,3,3,1,0,27,15,2,0,3,0,33,11,2,0,0,4,1,1,0,2,0,3,2,0,3,0,6,5,5,5,0,0,27,10,0,0,0,0,gregl001,stord001,bellh001,mosed001,mayay001
20110530,SDN,NL,54,ATL,NL,55,3,2,60,ATL02,25832,1010000001,1010000000,38,10,0,0,1,3,1,0,0,1,1,11,1,0,1,0,7,5,2,2,0,0,30,8,0,0,1,0,36,9,3,0,0,2,0,0,0,4,0,9,1,1,1,0,8,5,2,2,0,0,30,11,1,0,1,0,qualc001,sherg001,bellh001,haraa001,hudst001
20110531,SDN,NL,55,ATL,NL,56,5,4,54,ATL02,18782,1010300,200101,39,14,2,0,0,4,0,0,0,3,0,8,1,0,2,0,10,4,4,4,0,0,27,8,0,1,1,0,35,9,2,0,0,4,0,0,0,5,0,9,1,0,1,0,9,5,5,5,1,0,27,11,0,0,2,0,latom001,minom001,bellh001,latom001,minom001
20110601,SDN,NL,56,ATL,NL,57,3,4,51,ATL02,21452,20000100,20100100x,32,6,0,0,1,3,0,1,0,2,0,10,2,0,0,0,5,4,4,4,0,0,24,13,1,0,1,0,32,10,3,0,1,4,1,0,0,5,1,4,0,0,1,0,10,4,3,3,0,0,27,6,1,0,0,0,hanst001,richc002,kimbc001,richc002,hanst001
20110602,HOU,NL,57,SDN,NL,57,7,4,54,SAN02,16635,15010000,2000200,37,11,2,0,1,6,2,0,2,4,1,8,0,0,0,1,12,4,4,4,0,0,27,2,0,0,0,0,31,6,1,0,0,4,0,2,0,3,0,9,1,0,0,0,5,4,5,5,0,0,27,13,3,0,0,0,norrb001,staut001,melam001,norrb001,staut001
20110603,HOU,NL,58,SDN,NL,58,1,3,51,SAN02,20056,100000,00021000x,32,6,1,2,0,1,1,0,0,2,0,9,1,0,0,0,7,2,3,3,0,1,24,11,1,0,0,0,28,7,1,0,1,3,0,0,0,4,0,5,1,1,0,1,6,3,1,1,0,0,27,17,0,0,0,0,mosed001,happj001,bellh001,happj001,mosed001
20110604,HOU,NL,59,SDN,NL,59,3,6,51,SAN02,28208,11000001,20100003x,34,8,2,0,1,3,1,0,1,3,0,6,0,0,1,0,9,3,5,5,0,0,24,11,1,0,1,0,30,7,3,0,0,6,0,0,1,4,0,4,0,0,1,1,6,5,3,3,0,0,27,7,1,0,1,0,haraa001,rodra002,bellh001,rodra002,haraa001
20110605,HOU,NL,60,SDN,NL,60,2,7,51,SAN02,21958,1010000,30100021x,35,9,1,0,0,2,0,0,0,3,1,5,3,0,1,0,9,6,6,6,0,0,24,6,0,1,0,0,33,10,2,1,0,6,1,0,2,4,0,9,2,0,0,0,9,5,2,2,0,0,27,12,0,0,1,0,latom001,lylej001,,lylej001,latom001
20110606,COL,NL,59,SDN,NL,61,3,0,54,SAN02,16838,100000002,0,33,9,3,2,0,3,0,0,0,3,0,9,0,1,1,0,6,6,0,0,1,0,27,9,0,0,2,0,34,9,1,0,0,0,0,0,0,4,0,9,0,0,1,0,11,4,3,3,0,0,27,14,0,0,2,0,mortc003,richc002,streh001,mortc003,richc002
20110607,COL,NL,60,SDN,NL,62,0,2,51,SAN02,17732,0,00002000x,32,5,2,0,0,0,0,0,0,1,0,8,0,0,0,0,6,2,2,2,1,0,24,8,0,1,1,0,29,6,1,0,0,2,0,0,0,1,0,8,0,0,1,0,4,2,0,0,1,0,27,10,0,0,0,0,staut001,jimeu001,bellh001,jimeu001,staut001
20110608,COL,NL,61,SDN,NL,63,5,3,54,SAN02,17220,2010002,10002000,38,12,3,0,1,5,1,0,1,2,2,7,0,0,0,0,10,4,3,3,1,0,27,8,0,1,0,0,34,9,1,0,0,2,0,0,0,4,1,6,1,1,0,0,8,5,5,5,1,0,27,10,1,0,0,0,lindm001,bellh001,streh001,cooka002,mosed001
20110609,WAS,NL,63,SDN,NL,64,3,7,51,SAN02,16464,10001001,20001310x,32,10,1,1,1,3,1,1,0,4,0,8,2,1,1,0,8,5,7,7,1,0,24,16,0,0,1,0,31,10,1,1,1,6,0,1,0,6,0,5,0,1,1,0,7,4,3,3,0,0,27,9,0,0,1,0,haraa001,hernl003,,hernl003,haraa001
20110610,WAS,NL,64,SDN,NL,65,2,1,54,SAN02,23211,20000000,1000,29,4,0,0,1,2,1,0,0,3,0,9,0,1,0,0,4,3,1,1,0,0,27,13,0,0,2,0,28,4,2,0,0,1,1,0,1,5,0,9,0,0,2,0,7,4,2,2,0,0,27,8,1,0,0,0,marqj001,latom001,stord001,marqj001,latom001
20110611,WAS,NL,65,SDN,NL,66,2,1,54,SAN02,25027,200000000,10000000,31,5,1,0,0,2,0,0,0,1,0,1,2,0,1,0,3,4,1,1,0,0,27,14,0,0,0,0,32,6,1,0,1,1,1,0,0,4,1,5,0,0,0,0,9,3,2,2,0,0,27,11,0,0,1,0,lannj001,richc002,stord001,lannj001,richc002
20110612,WAS,NL,66,SDN,NL,67,2,0,54,SAN02,20185,2,0,32,9,3,0,0,2,0,1,2,4,0,6,1,0,2,0,10,3,0,0,0,0,27,7,0,0,0,0,31,5,0,0,0,0,0,0,1,1,0,11,0,1,0,0,6,3,2,2,1,0,27,16,0,0,2,0,cofft001,bellh001,stord001,zimmj003,staut001
20110613,SDN,NL,68,COL,NL,66,3,1,54,DEN02,32395,100001001,100000,31,8,2,1,0,3,1,1,0,3,1,6,0,0,2,0,6,4,1,1,0,0,27,10,1,0,1,0,31,5,1,0,0,1,0,0,0,6,1,4,3,0,1,0,9,3,3,3,0,0,27,14,0,0,2,0,bassa001,cooka002,bellh001,bassa001,cooka002
20110614,SDN,NL,69,COL,NL,67,3,6,51,DEN02,35045,100100001,00030300x,38,11,3,0,1,3,0,0,1,2,0,14,2,0,0,0,11,4,6,6,0,0,24,7,0,0,1,0,33,11,3,0,1,6,0,0,1,5,0,5,3,1,1,0,9,4,3,3,0,0,27,5,0,0,0,0,nicaj001,leblw001,,leblw001,nicaj001
20110615,SDN,NL,70,COL,NL,68,3,6,51,DEN02,35877,10101,00001500x,34,7,3,0,1,3,0,0,0,3,0,10,1,1,0,1,8,4,6,6,0,0,24,8,0,0,1,0,34,13,1,0,0,6,1,0,0,1,0,4,1,1,0,0,6,4,3,3,0,0,27,10,2,1,0,0,chacj001,latom001,,latom001,chacj001
20110617,SDN,NL,71,MIN,AL,68,5,6,51,MIN04,39205,1010300,50010000x,38,11,2,0,1,5,0,0,0,1,0,9,0,0,0,0,7,3,5,5,1,0,24,7,3,1,1,0,33,10,2,0,1,6,0,0,0,3,0,5,0,1,1,0,6,4,5,5,0,0,27,9,1,0,0,0,duenb001,richc002,cappm001,richc002,duenb001
