Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20170414","NYN","NL",11,"MIA","NL",10,2,3,53,"MIA02",24194,"001010000","100010001",31,7,0,0,1,2,1,1,0,7,0,8,0,0,1,0,11,4,2,2,0,0,26,9,1,0,2,0,34,10,1,0,0,3,0,1,1,2,1,6,1,0,1,0,9,6,2,2,0,0,27,9,0,0,1,0,"ramoa001","A.J. Ramos","edgij001","Josh Edgin","","(none)","syndn001","Noah Syndergaard","volqe001","Edinson Volquez",
"20170415","NYN","NL",12,"MIA","NL",11,4,5,51,"MIA02",25137,"100000210","02000003x",30,5,1,1,1,4,1,1,0,2,0,7,0,0,0,0,3,3,5,5,0,0,24,8,0,0,0,0,30,6,0,0,4,5,0,0,0,2,0,15,0,0,0,0,3,4,4,4,0,0,27,7,0,0,0,0,"tazaj001","Junichi Tazawa","salaf001","Fernando Salas","ramoa001","A.J. Ramos","degrj001","Jacob deGrom","conla001","Adam Conley",
"20170416","NYN","NL",13,"MIA","NL",12,2,4,53,"MIA02",20028,"000000002","100001002",32,5,0,0,0,2,0,0,0,5,0,9,0,0,0,0,8,4,3,3,0,0,26,14,1,0,0,0,34,11,2,0,1,4,0,0,0,2,0,7,0,0,0,0,6,5,1,1,0,0,27,8,1,0,0,0,"pheld001","David Phelps","reeda001","Addison Reed","","(none)","harvm001","Matt Harvey","strad003","Dan Straily",
"20170418","PHI","NL",13,"NYN","NL",14,6,2,60,"NYC20",23536,"1000000104","2000000000",42,11,1,0,1,6,0,1,1,4,0,13,1,0,0,0,12,6,1,1,0,0,30,9,0,1,0,0,34,4,1,0,0,1,0,0,0,5,0,9,0,0,0,0,7,8,4,4,0,0,30,4,3,0,0,0,"garcl005","Luis Garcia","montr004","Rafael Montero","","(none)","efliz001","Zach Eflin","wheez001","Zack Wheeler",
"20170419","PHI","NL",14,"NYN","NL",15,4,5,51,"NYC20",22243,"000110011","00000302x",33,8,2,1,0,4,0,1,2,1,1,11,1,0,2,0,6,3,5,5,0,0,24,11,1,0,1,0,31,8,1,0,2,5,0,0,0,3,0,4,0,0,1,0,5,4,4,4,0,0,27,11,1,0,2,0,"roblh001","Hansel Robles","ramoe002","Edubray Ramos","reeda001","Addison Reed","velav001","Vincent Velasquez","gselr001","Robert Gsellman",
"20170420","PHI","NL",15,"NYN","NL",16,6,4,54,"NYC20",24656,"032000010","013000000",38,10,3,0,1,5,0,0,1,2,0,13,2,0,0,0,8,4,4,4,0,0,27,9,0,0,1,0,33,8,0,0,1,4,0,0,0,4,0,6,1,0,1,0,6,4,4,4,2,0,27,7,3,0,0,0,"nolaa001","Aaron Nola","syndn001","Noah Syndergaard","nerih001","Hector Neris","nolaa001","Aaron Nola","syndn001","Noah Syndergaard",
"20170421","WAS","NL",16,"NYN","NL",17,4,3,66,"NYC20",34773,"20001000001","10010100000",36,5,1,0,2,4,1,0,1,6,1,6,0,1,0,0,7,5,3,3,0,0,33,10,1,0,1,0,38,7,1,0,2,3,1,0,0,5,1,8,0,0,1,0,8,5,4,4,1,0,33,11,0,0,0,0,"romee002","Enny Romero","smokj001","Josh Smoker","kells001","Shawn Kelley","roart001","Tanner Roark","harvm001","Matt Harvey",
"20170422","WAS","NL",17,"NYN","NL",18,3,1,54,"NYC20",42145,"000120000","000001000",34,8,2,0,0,3,0,0,0,7,1,15,0,0,1,0,11,4,1,1,0,0,27,8,0,0,0,0,29,2,0,0,0,1,0,0,0,3,0,8,0,0,0,0,4,4,3,3,0,0,27,5,1,0,1,0,"gonzg003","Gio Gonzalez","degrj001","Jacob deGrom","glovk001","Koda Glover","gonzg003","Gio Gonzalez","degrj001","Jacob deGrom",
"20170423","WAS","NL",18,"NYN","NL",19,6,3,54,"NYC20",27044,"400000020","102000000",32,6,0,0,2,6,0,0,1,2,0,8,0,0,1,0,2,3,3,3,0,0,27,5,0,0,1,0,32,6,0,0,2,3,0,0,0,1,0,10,0,0,1,0,3,3,6,6,0,0,27,9,0,0,1,0,"schem001","Max Scherzer","wheez001","Zack Wheeler","glovk001","Koda Glover","schem001","Max Scherzer","wheez001","Zack Wheeler",
"20170426","ATL","NL",19,"NYN","NL",20,8,2,54,"NYC20",22819,"500010200","000100100",42,16,3,0,0,8,1,0,0,4,0,7,0,1,0,0,12,3,2,2,0,0,27,6,0,0,0,0,30,5,0,0,0,2,0,2,0,4,0,5,1,0,0,0,7,5,7,7,0,0,27,12,3,0,0,0,"tehej001","Julio Teheran","gselr001","Robert Gsellman","","(none)","tehej001","Julio Teheran","gselr001","Robert Gsellman",
