Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,
"20160404","WAS","NL",1,"ATL","NL",1,4,3,60,"ATL02",48282,"1001000011","1001000100",37,8,1,0,2,4,0,1,0,5,0,11,1,1,1,0,9,6,3,3,0,0,30,7,0,0,2,0,32,4,0,0,2,3,0,0,1,5,0,11,0,0,1,0,5,6,3,3,1,0,30,11,2,0,1,0,"treib001","oflae001","papej001","schem001","tehej001",
"20160406","WAS","NL",2,"ATL","NL",2,3,1,54,"ATL02",18531,"000000300","000100000",34,8,2,0,0,3,0,0,0,2,1,6,0,0,0,0,6,4,1,1,0,0,27,13,0,0,1,0,31,8,0,0,0,1,0,0,0,3,0,8,1,1,1,0,6,3,3,3,0,0,27,11,1,0,1,0,"stras001","norrb001","papej001","stras001","norrb001",
"20160408","SLN","NL",4,"ATL","NL",3,7,4,54,"ATL02",24824,"000300112","004000000",36,11,2,0,4,6,0,0,1,2,0,9,0,0,0,0,5,4,4,4,1,0,27,10,2,0,1,0,31,5,0,0,0,4,1,1,0,5,2,9,1,0,1,0,7,5,7,7,1,0,27,11,0,0,0,0,"siegk001","oflae001","roset001","garcj004","wislm001",
"20160409","SLN","NL",5,"ATL","NL",4,12,2,54,"ATL02",33471,"021220122","002000000",42,14,2,1,0,9,0,2,0,9,1,9,1,0,1,0,14,3,2,2,1,0,27,8,3,0,2,0,32,4,1,0,0,2,0,0,0,3,0,7,0,0,2,0,6,6,9,9,3,0,27,5,3,1,1,0,"martc006","tehej001","","martc006","tehej001",
"20160410","SLN","NL",6,"ATL","NL",5,12,7,54,"ATL02",23214,"004001025","100311001",36,10,2,0,2,12,1,0,3,9,1,10,2,0,0,0,10,6,6,6,0,0,27,7,1,0,1,0,36,11,5,0,1,6,1,1,0,9,2,13,1,0,1,0,13,6,12,12,2,0,27,7,0,0,0,0,"oh--s001","johnj010","roset001","waina001","perew001",
"20160411","ATL","NL",6,"WAS","NL",5,4,6,51,"WAS11",18119,"220000000","30101010x",32,8,3,0,0,4,1,0,0,3,1,6,0,1,1,0,5,4,6,6,0,0,24,3,1,0,0,0,33,11,1,0,1,6,0,2,0,5,1,7,4,0,0,0,10,5,4,4,0,0,27,14,0,0,1,0,"schem001","norrb001","papej001","norrb001","schem001",
"20160412","ATL","NL",7,"WAS","NL",6,1,2,51,"WAS11",18378,"000000001","00000002x",33,6,2,0,0,1,0,0,0,4,0,10,0,0,1,0,9,6,2,2,0,0,24,10,0,0,1,0,29,8,1,0,0,2,1,0,0,1,0,10,0,0,0,0,5,5,1,1,1,0,27,5,1,0,1,0,"treib001","johnj010","rivef001","chacj001","gonzg003",
"20160413","ATL","NL",8,"WAS","NL",7,0,3,51,"WAS11",19400,"000000000","00030000x",29,5,0,0,0,0,1,0,1,3,0,6,1,0,2,0,7,3,3,3,0,0,24,9,0,0,0,0,28,4,0,0,2,3,0,0,0,2,0,5,0,0,0,0,3,3,0,0,1,0,27,10,0,0,2,0,"roart001","wislm001","papej001","wislm001","roart001",
"20160414","ATL","NL",9,"WAS","NL",8,2,6,51,"WAS11",21144,"001000010","00410100x",30,5,1,0,0,2,1,0,0,2,0,8,0,1,0,0,4,2,6,6,1,0,24,6,0,0,0,0,30,6,2,0,2,6,0,0,0,1,0,7,0,0,0,0,1,2,2,2,0,0,27,11,0,0,0,0,"stras001","tehej001","","tehej001","stras001",
"20160415","ATL","NL",10,"MIA","NL",8,6,3,54,"MIA02",18071,"000000240","101010000",33,8,1,0,0,6,0,0,2,1,0,9,1,0,2,0,3,6,3,3,0,0,27,16,2,0,3,0,37,12,3,0,0,2,1,0,0,5,1,4,0,0,3,0,13,5,6,6,0,0,27,15,0,0,2,0,"ogana001","pheld001","vizca001","perew001","chenw001",
