Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,
"20100405","SEA","AL",1,"OAK","AL",1,5,3,54,"OAK01",30686,"111000002","000001200",31,6,2,0,1,5,0,1,0,8,1,8,3,2,1,0,8,4,3,3,1,0,27,18,1,0,4,0,28,5,0,0,0,3,0,0,0,7,0,6,1,0,4,0,5,5,2,2,1,0,27,9,4,0,1,0,"leagb001","ziegb001","aardd001","hernf002","sheeb001",
"20100406","SEA","AL",2,"OAK","AL",2,1,2,59,"OAK01",10090,"0001000000","0001000001",34,5,1,0,0,0,0,0,0,2,0,10,0,0,0,0,5,4,2,2,0,0,29,9,0,0,1,0,38,10,1,0,1,2,0,0,1,4,0,7,0,0,1,0,12,5,1,1,1,1,30,10,0,0,0,0,"ramie003","texek001","","sneli001","bradd002",
"20100407","SEA","AL",3,"OAK","AL",3,5,6,52,"OAK01",18194,"200021000","101110101",33,8,0,0,1,5,0,1,0,4,0,6,2,0,1,0,6,4,5,5,0,0,25,10,2,1,0,0,37,14,4,0,1,5,0,2,1,1,0,2,1,0,0,0,10,4,5,5,2,0,27,11,0,0,1,0,"blevj001","lowem002","","rowlr002","duchj001",
"20100408","SEA","AL",4,"OAK","AL",4,2,6,51,"OAK01",12464,"000000002","00110202x",32,7,1,0,0,2,0,0,0,3,0,8,0,0,1,0,6,3,6,6,3,1,24,7,0,0,0,0,35,11,4,0,0,6,0,0,0,5,1,6,2,0,0,0,10,4,2,2,0,0,27,11,1,1,2,0,"andeb004","fistd001","","fistd001","andeb004",
"20100409","OAK","AL",5,"ANA","AL",5,10,4,54,"ANA01",40034,"310012300","010010002",41,13,4,0,1,10,0,0,1,3,0,5,0,0,1,0,8,3,3,3,1,0,27,6,2,0,1,0,35,8,1,0,2,4,0,1,0,2,0,10,0,0,1,0,7,3,8,8,0,0,27,18,3,0,1,0,"gonzg003","palmm001","","gonzg003","palmm001",
"20100410","OAK","AL",6,"ANA","AL",6,3,4,52,"ANA01",40249,"000100110","001200001",33,6,2,0,1,3,0,0,0,2,0,9,0,0,0,0,5,4,4,4,0,0,25,10,1,0,1,0,36,13,6,0,0,4,0,0,0,4,1,5,0,1,1,0,11,4,3,3,1,0,27,8,0,0,0,0,"rodnf001","bresc001","","sheeb001","weavj003",
"20100411","OAK","AL",7,"ANA","AL",7,9,4,54,"ANA01",40601,"010000332","200001001",34,9,2,0,1,8,2,0,0,6,0,5,2,1,0,0,6,2,4,4,0,0,27,13,0,0,1,0,32,7,1,0,2,4,0,1,0,2,0,4,0,0,1,0,4,5,6,6,0,0,27,11,1,0,0,0,"bradd002","saunj001","rosst001","bradd002","saunj001",
"20100412","OAK","AL",8,"SEA","AL",8,4,0,54,"SEA03",45876,"000101200","000000000",28,5,1,0,1,4,1,1,0,7,0,3,1,0,2,0,6,3,0,0,0,0,27,9,0,0,0,0,29,2,1,0,0,0,0,0,1,2,0,5,0,0,0,0,5,3,4,4,0,0,27,10,1,0,2,0,"duchj001","rowlr002","","duchj001","rowlr002",
"20100413","OAK","AL",9,"SEA","AL",9,0,3,51,"SEA03",18043,"000000000","00000003x",29,3,0,0,0,0,1,0,0,2,0,4,0,0,2,0,5,4,3,3,1,0,24,9,1,0,1,0,32,9,3,0,1,3,0,0,1,3,0,9,0,0,1,0,9,2,0,0,1,0,27,12,1,0,2,0,"fistd001","ziegb001","aardd001","andeb004","fistd001",
"20100414","OAK","AL",10,"SEA","AL",10,2,4,51,"SEA03",15978,"020000000","00002200x",31,5,0,0,1,2,0,0,0,1,0,9,0,1,0,0,3,3,4,4,0,0,24,9,0,0,0,0,33,11,1,0,0,4,1,0,0,6,0,11,0,0,0,0,12,3,2,2,0,0,27,7,0,0,1,0,"vargj001","gaudc001","aardd001","gonzg003","vargj001",
"20100415","BAL","AL",10,"OAK","AL",11,2,6,51,"OAK01",17382,"000000101","21011001x",34,8,4,1,0,2,0,1,0,4,0,8,0,0,0,0,10,3,5,5,1,0,24,3,2,0,0,0,32,9,6,0,0,6,0,2,1,3,1,7,2,0,0,0,8,3,2,2,0,0,27,7,0,0,0,0,"sheeb001","hernd002","","hernd002","sheeb001",
"20100416","BAL","AL",11,"OAK","AL",12,2,4,51,"OAK01",12225,"000020000","01120000x",30,5,2,0,1,2,0,0,0,1,0,5,0,0,2,0,2,3,3,3,0,0,24,8,1,0,0,0,32,9,0,1,0,4,0,1,0,0,0,10,1,0,0,0,5,3,2,2,0,0,27,14,1,0,2,0,"bradd002","millk004","baila001","millk004","bradd002",
