Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
10421.0,20100416,talbm001,CLE,19,31,0,0,0,2,1,1,2,10,0,8,1,1,0,5,0,1,27,4,0,0,6,0,5,1,0,0,4,0,AL,AL,51,buehm001,CLE08,,,buehm001,11,1,1,2,CHA,9,29,0,0,1,2,0,1,2,0,6,1,3,0,0,3,24,1,0,0,2,3,0,0,0,1,talbm001,0.20689655172413793,0.25806451612903225,0.20689655172413793,0.34285714285714286,0.3103448275862069,0.3870967741935484,0.5172413793103449,0.7299539170506912,0.0,0.0
12885.0,20100417,westj001,CLE,14,29,0,0,1,3,2,0,0,11,0,6,1,2,1,6,0,3,27,3,0,0,3,0,3,2,0,1,4,0,AL,AL,51,thorm001,CLE08,perec002,,peavj001,12,3,0,2,CHA,10,29,0,0,0,0,3,0,2,0,5,0,3,0,0,2,24,2,0,2,4,3,0,0,3,0,lewij003,0.1724137931034483,0.20689655172413793,0.25,0.30303030303030304,0.27586206896551724,0.4482758620689655,0.5258620689655172,0.7513061650992685,0.0,0.0
10564.0,20100418,carmf001,CLE,9,30,0,0,0,0,1,0,2,12,0,8,1,4,0,5,0,6,27,7,0,0,7,0,10,4,0,0,6,0,AL,AL,51,floyg001,CLE08,perec002,,floyg001,13,9,0,4,CHA,10,35,0,0,1,2,2,1,0,0,10,0,7,0,0,5,24,4,1,3,5,7,0,0,4,2,carmf001,0.2857142857142857,0.26666666666666666,0.35,0.3888888888888889,0.34285714285714286,0.4,0.6928571428571428,0.788888888888889,0.0,0.0
19260.0,20100420,dankj001,CHA,11,30,0,0,0,1,1,1,0,14,0,7,2,1,1,6,0,2,27,3,0,1,4,0,6,1,0,1,3,0,AL,AL,51,pricd001,CHI12,jenkb001,,pricd001,14,3,0,1,TBA,8,29,0,0,1,0,0,1,1,0,3,1,4,0,0,3,24,1,0,0,10,4,0,0,2,0,dankj001,0.10344827586206896,0.23333333333333334,0.16129032258064516,0.30303030303030304,0.20689655172413793,0.5333333333333333,0.3681868743047831,0.8363636363636364,1.0,0.0
17023.0,20100421,buehm001,CHA,10,30,0,0,1,0,0,1,1,15,0,4,0,11,0,7,0,6,27,0,0,0,0,1,10,11,0,0,4,1,AL,AL,54,buehm001,CHI12,,,daviw001,15,8,1,12,TBA,11,36,0,0,1,1,4,1,0,0,13,1,0,0,0,3,27,12,2,0,10,0,0,0,8,0,daviw001,0.3611111111111111,0.13333333333333333,0.45652173913043476,0.23529411764705882,0.5555555555555556,0.13333333333333333,1.0120772946859904,0.3686274509803922,0.0,1.0
18207.0,20100422,peavj001,CHA,7,33,0,0,0,0,0,0,1,16,0,6,1,10,0,7,0,4,27,2,0,0,2,1,3,10,0,0,3,0,AL,AL,54,peavj001,CHI12,,,shiej002,16,11,0,10,TBA,14,38,0,0,0,1,5,2,0,0,11,0,2,1,0,3,27,10,0,1,7,2,0,0,10,0,shiej002,0.2894736842105263,0.18181818181818182,0.4375,0.25,0.42105263157894735,0.2727272727272727,0.8585526315789473,0.5227272727272727,0.0,0.0
24653.0,20100423,floyg001,CHA,9,36,0,0,0,0,2,1,2,17,1,10,4,6,1,6,0,3,27,7,0,0,7,3,2,6,0,0,2,0,AL,AL,53,lowem002,CHI12,,,rowlr002,17,5,0,6,SEA,13,35,0,0,0,2,2,2,0,0,8,1,5,0,0,5,26,6,0,1,9,5,0,1,3,0,thorm001,0.22857142857142856,0.2777777777777778,0.2894736842105263,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.7180451127819549,1.0,1.0,0.0
25253.0,20100424,garcf002,CHA,12,32,0,0,1,0,2,1,2,18,0,10,2,4,0,3,0,3,27,5,0,0,5,1,5,4,0,0,2,0,AL,AL,53,aardd001,CHI12,,,fistd001,18,3,0,4,SEA,14,31,0,0,0,3,2,0,0,0,4,1,5,1,0,2,26,4,0,1,6,5,0,0,3,0,jenkb001,0.12903225806451613,0.3125,0.20588235294117646,0.35294117647058826,0.2903225806451613,0.5625,0.49620493358633777,0.9154411764705883,1.0,1.0
28274.0,20100425,dankj001,CHA,10,29,0,0,0,1,2,0,0,19,1,5,1,2,0,6,0,2,27,2,0,0,3,2,3,2,0,0,3,0,AL,AL,51,leagb001,CHI12,jenkb001,,vargj001,19,6,0,2,SEA,11,34,0,0,0,0,1,0,1,0,8,1,3,0,1,3,24,2,0,0,7,3,0,1,1,0,dankj001,0.23529411764705882,0.1724137931034483,0.2571428571428571,0.2727272727272727,0.4117647058823529,0.3448275862068966,0.66890756302521,0.6175548589341693,1.0,1.0
14589.0,20100427,wilsc004,TEX,11,29,0,0,1,2,3,0,1,20,0,7,1,2,0,3,0,3,27,4,1,0,4,0,3,2,0,0,1,0,AL,AL,51,buehm001,ARL02,franf001,,buehm001,20,6,0,2,CHA,9,31,0,0,0,1,2,1,2,1,6,0,4,0,0,2,24,2,0,1,7,4,0,0,3,1,wilsc004,0.1935483870967742,0.2413793103448276,0.2857142857142857,0.25806451612903225,0.25806451612903225,0.4482758620689655,0.543778801843318,0.7063403781979978,0.0,1.0
