Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
37440,20100427,gorzt001,CHN,10,33,0,0,0,2,0,1,0,21,0,7,0,2,0,8,0,3,27,1,0,1,1,0,3,2,0,0,2,0,NL,NL,54,gorzt001,CHI11,cappm001,,hernl003,21,4,0,3,WAS,13,31,0,0,2,0,0,1,1,0,6,0,1,0,0,3,27,3,0,3,5,1,0,2,3,0,hernl003,0.1935483870967742,0.21212121212121213,0.2647058823529412,0.2571428571428571,0.3225806451612903,0.21212121212121213,0.5872865275142315,0.4692640692640693,0.0,1.0
36660,20100428,dempr002,CHN,10,34,0,0,0,0,1,0,1,22,0,9,0,3,0,11,0,2,27,2,1,1,2,0,3,3,0,0,4,0,NL,NL,54,dempr002,CHI11,cappm001,,atill001,22,2,0,3,WAS,10,31,0,0,0,1,0,1,0,0,4,2,2,0,0,4,27,3,0,0,6,2,0,0,1,0,atill001,0.12903225806451613,0.2647058823529412,0.15625,0.3333333333333333,0.3225806451612903,0.29411764705882354,0.4788306451612903,0.6274509803921569,0.0,0.0
36850,20100429,lillt001,CHN,6,32,0,0,0,0,0,1,0,23,1,6,1,9,0,3,1,5,27,5,0,1,5,0,6,9,0,0,1,0,NL,NL,54,lillt001,CHI11,,,kenni001,22,5,0,13,ARI,8,41,0,0,0,1,2,1,0,0,14,4,4,0,0,2,27,13,1,0,11,4,0,0,3,1,kenni001,0.34146341463414637,0.1875,0.37777777777777777,0.23529411764705882,0.6829268292682927,0.28125,1.0607046070460706,0.5165441176470589,0.0,0.0
37800,20100430,wellr001,CHN,8,34,0,0,0,0,2,0,2,24,0,11,4,5,0,6,0,4,27,11,1,1,11,0,6,5,0,0,5,0,NL,NL,51,loper001,CHI11,,,loper001,23,7,0,5,ARI,11,38,0,0,0,2,5,3,0,0,11,1,7,0,0,4,24,5,0,0,14,7,0,0,1,0,wellr001,0.2894736842105263,0.3235294117647059,0.3076923076923077,0.4,0.5,0.7352941176470589,0.8076923076923077,1.1352941176470588,1.0,0.0
40368,20100501,silvc001,CHN,8,35,0,0,1,1,3,0,0,25,0,14,1,5,0,10,0,4,27,7,0,2,7,1,5,5,0,0,4,1,NL,NL,51,gutij002,CHI11,marmc001,,hared001,24,9,0,5,ARI,7,35,0,0,1,0,1,2,1,0,10,3,7,0,0,3,24,4,0,1,12,7,0,0,6,1,marss002,0.2857142857142857,0.4,0.3902439024390244,0.46153846153846156,0.5714285714285714,0.5714285714285714,0.9616724738675958,1.0329670329670328,1.0,1.0
38144,20100502,gorzt001,CHN,8,35,0,0,0,1,1,0,2,26,1,15,3,5,0,7,0,3,27,10,1,0,10,0,1,5,0,0,4,0,NL,NL,51,jacke001,CHI11,,,jacke001,25,9,0,5,ARI,12,36,0,0,0,3,2,0,1,0,10,1,10,0,0,4,24,5,0,0,12,10,0,1,5,1,gorzt001,0.2777777777777778,0.42857142857142855,0.36585365853658536,0.4878048780487805,0.4722222222222222,0.7142857142857143,0.8380758807588076,1.202090592334495,1.0,1.0
10972,20100504,mahop002,PIT,10,30,0,0,0,0,0,0,0,26,0,8,2,2,0,5,0,4,27,3,0,1,3,0,7,2,0,0,1,1,NL,NL,51,dempr002,PIT08,doteo001,,dempr002,27,12,1,2,CHN,9,34,0,0,0,0,1,0,0,1,8,2,3,0,0,2,24,2,0,1,5,3,0,0,5,0,mahop002,0.23529411764705882,0.26666666666666666,0.35,0.2903225806451613,0.4411764705882353,0.4666666666666667,0.7911764705882353,0.756989247311828,0.0,1.0
11053,20100505,mortc002,PIT,15,31,0,0,1,1,4,0,1,27,1,10,1,2,0,5,0,4,27,4,0,1,4,0,5,2,0,0,0,0,NL,NL,51,lillt001,PIT08,doteo001,,lillt001,28,4,0,2,CHN,9,30,0,0,0,2,0,0,1,2,5,0,4,0,0,3,24,2,1,0,7,4,0,0,0,0,mortc002,0.16666666666666666,0.3225806451612903,0.21212121212121213,0.34375,0.16666666666666666,0.5483870967741935,0.3787878787878788,0.8921370967741935,0.0,0.0
11085,20100506,burrb001,PIT,10,33,0,0,0,0,4,0,0,28,0,9,0,1,0,7,1,3,27,10,0,2,11,0,2,1,0,0,7,1,NL,NL,51,wellr001,PIT08,,,wellr001,29,8,0,1,CHN,13,33,0,0,0,0,5,3,0,0,6,0,8,0,0,5,24,1,0,0,6,8,0,0,3,0,burrb001,0.18181818181818182,0.2727272727272727,0.25,0.4,0.3333333333333333,0.3939393939393939,0.5833333333333333,0.793939393939394,0.0,0.0
20030,20100507,bailh001,CIN,11,42,0,0,0,1,4,0,2,29,0,16,1,14,0,10,0,4,27,7,0,0,7,0,10,14,0,0,2,1,NL,NL,54,bailh001,CIN09,,,silvc001,30,8,0,14,CHN,8,41,0,0,0,2,4,1,1,0,15,3,7,1,0,5,27,14,0,2,6,7,0,1,8,3,silvc001,0.36585365853658536,0.38095238095238093,0.46938775510204084,0.4090909090909091,0.7317073170731707,0.5476190476190477,1.2010950721752116,0.9567099567099568,1.0,0.0
