Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20130413","SFN","NL",12,"CHN","NL",11,3,2,54,"CHI11",34778,"000011100","000000200",33,9,1,0,0,3,1,0,1,2,0,7,0,0,1,0,7,3,2,2,0,0,27,10,1,0,3,0,31,7,0,0,1,2,0,0,1,4,2,8,2,0,3,0,7,4,3,3,1,0,27,13,0,0,1,0,"bumgm001","Madison Bumgarner","samaj001","Jeff Samardzija","garcj002","Santiago Casilla","bumgm001","Madison Bumgarner","samaj001","Jeff Samardzija",
"20130414","SFN","NL",13,"CHN","NL",12,10,7,60,"CHI11",33326,"1000041013","4000001200",42,13,3,0,1,7,0,0,1,5,0,12,2,0,1,0,8,7,7,7,0,0,30,15,0,0,2,0,35,9,2,0,3,7,1,1,0,6,1,6,0,0,1,0,6,6,9,9,5,1,30,12,0,1,1,0,"kontg001","George Kontos","camps002","Shawn Camp","romos001","Sergio Romo","linct001","Tim Lincecum","jacke001","Edwin Jackson",
"20130416","TEX","AL",14,"CHN","NL",13,4,2,54,"CHI11",29344,"000100030","000000002",32,9,3,0,1,3,1,0,0,3,0,4,0,0,2,0,5,4,2,2,1,0,27,8,0,0,1,0,32,6,2,0,0,2,0,0,1,1,0,6,0,0,1,0,5,4,4,4,0,0,27,12,1,1,2,0,"holld003","Derek Holland","woodt004","Travis Wood","nathj001","Joe Nathan","holld003","Derek Holland","woodt004","Travis Wood",
"20130418","TEX","AL",15,"CHN","NL",14,2,6,51,"CHI11",26083,"000100100","01401000x",28,4,0,0,2,2,0,0,0,1,0,9,0,0,2,0,0,4,6,6,1,0,24,9,0,0,1,0,36,13,6,1,2,5,0,0,1,3,0,8,2,0,0,0,10,3,2,2,0,0,27,15,0,0,3,0,"villc001","Carlos Villanueva","ogana001","Alexi Ogando","","(none)","ogana001","Alexi Ogando","villc001","Carlos Villanueva",
"20130419","CHN","NL",15,"MIL","NL",15,4,5,51,"MIL06",28346,"003000010","40000010x",32,10,1,0,3,4,1,0,1,2,0,8,0,1,2,0,5,3,4,4,0,0,24,12,1,0,0,0,29,7,1,1,2,5,0,0,0,2,0,5,1,3,0,0,2,5,4,4,0,0,27,12,0,0,3,0,"estrm001","Marco Estrada","samaj001","Jeff Samardzija","hendj001","Jim Henderson","samaj001","Jeff Samardzija","estrm001","Marco Estrada",
"20130420","CHN","NL",16,"MIL","NL",16,1,5,51,"MIL06",42230,"000100000","01002200x",33,7,2,0,0,1,0,0,0,0,0,7,0,0,1,0,5,3,1,1,0,0,24,13,3,0,0,0,32,6,2,0,1,4,1,0,0,3,1,6,1,0,0,0,7,4,1,1,0,0,27,10,0,0,1,0,"burgh001","Hiram Burgos","jacke001","Edwin Jackson","","(none)","jacke001","Edwin Jackson","burgh001","Hiram Burgos",
"20130421","CHN","NL",17,"MIL","NL",17,2,4,51,"MIL06",37123,"002000000","00013000x",31,5,0,0,1,2,0,0,0,4,0,6,1,0,2,0,6,4,1,1,0,0,24,8,2,0,0,0,27,3,1,0,1,4,1,0,0,3,0,8,2,0,0,0,3,4,2,2,1,0,27,12,1,0,2,0,"peraw001","Wily Peralta","felds001","Scott Feldman","hendj001","Jim Henderson","felds001","Scott Feldman","peraw001","Wily Peralta",
"20130422","CHN","NL",18,"CIN","NL",20,4,5,77,"CIN09",18090,"1010000000002","0000002000003",50,11,0,0,2,4,1,0,0,4,0,16,1,0,2,0,12,6,5,5,0,1,38,13,0,0,1,0,44,9,2,1,1,5,1,0,1,6,1,9,1,1,1,0,9,7,3,3,0,0,39,15,3,0,2,0,"simoa001","Alfredo Simon","bowdm001","Michael Bowden","","(none)","woodt004","Travis Wood","leakm001","Mike Leake",
"20130423","CHN","NL",19,"CIN","NL",21,4,2,60,"CIN09",24021,"0200000002","0010000010",36,9,2,0,2,4,0,1,0,2,0,13,4,1,0,0,5,3,2,2,0,0,30,13,1,0,2,0,34,6,0,0,1,2,1,0,0,4,0,9,0,0,2,0,7,4,3,3,0,0,30,7,2,0,1,0,"marmc001","Carlos Marmol","parrm001","Manny Parra","gregk001","Kevin Gregg","villc001","Carlos Villanueva","cingt001","Tony Cingrani",
"20130424","CHN","NL",20,"CIN","NL",22,0,1,51,"CIN09",16426,"000000000","00000100x",29,5,1,0,0,0,2,0,0,1,0,6,0,1,0,0,5,3,1,1,1,0,24,9,0,0,2,0,29,8,0,0,1,1,0,0,0,3,0,10,0,1,1,0,7,3,0,0,0,0,27,11,0,0,0,0,"latom001","Mat Latos","samaj001","Jeff Samardzija","chapa001","Aroldis Chapman","samaj001","Jeff Samardzija","latom001","Mat Latos",
"20130425","CHN","NL",21,"MIA","NL",22,4,3,54,"MIA02",15394,"100101001","120000000",34,6,3,0,2,4,0,0,1,0,0,9,0,0,0,0,4,4,3,3,0,0,27,10,0,0,0,0,31,6,0,0,0,3,2,0,1,5,1,5,2,0,0,0,9,4,4,4,0,0,27,8,1,0,0,0,"camps002","Shawn Camp","cishs001","Steve Cishek","marmc001","Carlos Marmol","jacke001","Edwin Jackson","slowk001","Kevin Slowey",
"20130426","CHN","NL",22,"MIA","NL",23,4,2,54,"MIA02",16017,"202000000","000100100",35,10,2,0,2,4,0,0,1,1,0,3,1,1,0,0,6,4,2,2,1,0,27,10,0,0,2,0,33,9,2,0,1,2,0,1,0,2,0,4,0,0,2,0,7,3,4,4,0,0,27,8,0,0,0,0,"felds001","Scott Feldman","leblw001","Wade LeBlanc","gregk001","Kevin Gregg","felds001","Scott Feldman","leblw001","Wade LeBlanc",
"20130427","CHN","NL",23,"MIA","NL",24,3,2,54,"MIA02",27519,"110000100","110000000",32,8,3,0,0,2,0,0,0,4,0,5,0,1,2,0,6,5,2,2,1,0,27,10,0,0,1,0,31,5,0,0,2,2,0,0,0,3,0,6,0,0,1,0,5,4,3,3,1,0,27,12,1,0,2,0,"woodt004","Travis Wood","sanaa001","Alex Sanabia","gregk001","Kevin Gregg","woodt004","Travis Wood","sanaa001","Alex Sanabia",
"20130428","CHN","NL",24,"MIA","NL",25,4,6,51,"MIA02",19817,"102000001","20000211x",34,7,2,0,1,4,0,0,0,2,0,2,0,0,0,0,5,2,6,6,0,0,24,11,0,0,0,0,30,7,1,0,3,6,0,0,0,3,1,8,1,1,0,0,3,3,4,4,0,0,27,13,0,0,0,0,"nolar001","Ricky Nolasco","villc001","Carlos Villanueva","cishs001","Steve Cishek","villc001","Carlos Villanueva","nolar001","Ricky Nolasco",
"20130429","SDN","NL",25,"CHN","NL",25,3,5,51,"CHI11",32169,"100020000","02010200x",36,8,1,0,0,2,0,0,0,5,0,14,0,0,0,0,11,3,5,5,0,0,24,15,0,0,1,0,32,10,4,0,2,5,1,0,0,2,0,4,1,0,1,0,6,5,3,3,2,0,27,9,1,0,0,0,"bowdm001","Michael Bowden","richc002","Clayton Richard","gregk001","Kevin Gregg","richc002","Clayton Richard","samaj001","Jeff Samardzija",
"20130430","SDN","NL",26,"CHN","NL",26,13,7,54,"CHI11",31303,"021051130","000040102",43,17,5,1,3,13,0,1,1,3,0,8,1,0,0,0,8,4,7,7,0,0,27,6,0,0,2,0,36,11,5,0,4,7,0,0,0,4,0,4,2,0,2,0,6,4,13,13,0,0,27,9,2,0,0,0,"volqe001","Edinson Volquez","jacke001","Edwin Jackson","","(none)","volqe001","Edinson Volquez","jacke001","Edwin Jackson",
"20130501","SDN","NL",27,"CHN","NL",27,2,6,51,"CHI11",34832,"000000011","11210010x",31,3,0,0,2,2,0,0,0,1,0,12,1,0,0,0,3,3,5,5,1,0,24,13,1,0,0,0,32,9,3,0,0,6,1,0,1,5,1,3,2,0,0,0,9,1,2,2,0,0,27,7,1,0,0,0,"felds001","Scott Feldman","casha001","Andrew Cashner","","(none)","casha001","Andrew Cashner","felds001","Scott Feldman",
"20130502","SDN","NL",28,"CHN","NL",28,4,2,54,"CHI11",32865,"000000040","000000200",33,7,1,0,0,3,0,0,2,2,0,4,1,0,0,0,6,5,2,2,0,0,27,11,0,0,1,0,35,9,1,0,1,2,0,0,0,3,1,7,1,0,1,0,9,4,4,4,0,0,27,10,0,1,1,0,"thatj001","Joe Thatcher","woodt004","Travis Wood","streh001","Huston Street","stule002","Eric Stults","woodt004","Travis Wood",
"20130503","CIN","NL",30,"CHN","NL",29,6,5,54,"CHI11",32579,"110002110","000002003",35,9,5,0,0,6,0,0,1,7,1,5,0,0,0,0,10,6,5,5,0,0,27,11,0,0,2,0,40,15,2,0,0,5,0,0,1,3,0,6,1,0,2,0,12,4,6,6,0,0,27,8,1,0,1,0,"leakm001","Mike Leake","villc001","Carlos Villanueva","hoovj002","J.J. Hoover","leakm001","Mike Leake","villc001","Carlos Villanueva",
"20130504","CIN","NL",31,"CHN","NL",30,6,4,54,"CHI11",36455,"101000040","202000000",30,6,2,0,1,6,0,2,1,8,1,6,0,0,1,0,8,4,4,4,0,0,27,8,0,0,1,0,29,3,1,0,2,4,0,0,2,2,0,6,0,0,1,0,2,4,5,5,0,0,27,10,1,0,1,0,"ondrl001","Logan Ondrusek","marmc001","Carlos Marmol","chapa001","Aroldis Chapman","cingt001","Tony Cingrani","samaj001","Jeff Samardzija",
"20130505","CIN","NL",32,"CHN","NL",31,7,4,54,"CHI11",33449,"000310210","000030100",35,11,3,0,0,7,0,2,0,4,0,7,2,0,1,0,7,4,4,4,0,0,27,8,1,0,0,0,36,8,3,0,0,4,0,0,0,4,0,7,0,0,0,0,9,5,7,7,1,0,27,9,1,0,1,0,"latom001","Mat Latos","jacke001","Edwin Jackson","hoovj002","J.J. Hoover","latom001","Mat Latos","jacke001","Edwin Jackson",
"20130506","TEX","AL",32,"CHN","NL",32,2,9,51,"CHI11",32618,"000000002","10050102x",33,5,1,0,0,1,0,0,0,1,0,3,1,0,0,0,5,4,8,8,1,0,24,6,2,0,1,0,34,11,2,0,1,9,0,1,0,7,3,9,2,0,1,0,9,3,0,0,0,0,27,13,2,0,0,0,"felds001","Scott Feldman","tepen001","Nick Tepesch","","(none)","tepen001","Nick Tepesch","felds001","Scott Feldman",
"20130507","SLN","NL",32,"CHN","NL",33,1,2,51,"CHI11",30161,"010000000","00020000x",34,8,1,0,1,1,0,0,0,3,0,9,1,1,0,0,9,2,2,2,0,0,24,9,0,0,1,0,28,5,1,0,1,2,0,0,1,1,0,9,0,0,1,0,4,3,1,1,1,0,27,8,0,0,0,0,"woodt004","Travis Wood","lynnl001","Lance Lynn","gregk001","Kevin Gregg","lynnl001","Lance Lynn","woodt004","Travis Wood",
"20130508","SLN","NL",33,"CHN","NL",34,5,4,54,"CHI11",26354,"100110110","100300000",32,11,1,0,0,4,0,1,1,4,0,5,0,1,3,0,6,5,3,3,0,0,27,20,1,0,4,0,32,11,2,0,0,3,1,0,0,2,0,3,0,1,4,0,4,4,5,5,1,0,27,13,1,0,4,0,"manes001","Seth Maness","bowdm001","Michael Bowden","mujie001","Edward Mujica","westj001","Jake Westbrook","villc001","Carlos Villanueva",
"20130510","CHN","NL",35,"WAS","NL",35,3,7,51,"WAS11",37191,"101000001","02023000x",36,10,7,0,0,3,0,0,0,1,0,4,0,0,0,0,7,4,5,5,0,0,24,6,1,0,1,0,32,9,3,0,1,7,0,0,0,2,0,6,0,0,1,0,3,2,3,3,0,0,27,14,0,0,0,0,"detwr001","Ross Detwiler","samaj001","Jeff Samardzija","","(none)","samaj001","Jeff Samardzija","detwr001","Ross Detwiler",
"20130511","CHN","NL",36,"WAS","NL",36,8,2,54,"WAS11",37116,"000044000","000011000",37,12,6,0,0,7,1,0,1,2,0,10,0,1,1,0,6,3,2,2,0,0,27,7,0,0,0,0,33,6,1,1,1,2,0,0,0,2,0,7,0,0,0,0,6,4,4,4,1,0,27,12,2,0,1,0,"jacke001","Edwin Jackson","stras001","Stephen Strasburg","","(none)","jacke001","Edwin Jackson","stras001","Stephen Strasburg",
"20130512","CHN","NL",37,"WAS","NL",37,2,1,54,"WAS11",38788,"000000011","100000000",33,7,0,0,0,1,1,0,0,1,0,7,2,0,0,0,6,4,1,1,0,0,27,8,1,0,1,0,31,5,2,0,0,1,1,0,0,4,0,9,1,0,1,0,8,3,1,1,0,0,27,4,1,0,0,0,"russj003","James Russell","sorir001","Rafael Soriano","gregk001","Kevin Gregg","felds001","Scott Feldman","gonzg003","Gio Gonzalez",
"20130513","COL","NL",38,"CHN","NL",38,1,9,51,"CHI11",35080,"000000001","23000022x",28,3,0,0,1,1,0,0,0,3,0,7,0,0,2,0,3,3,8,8,0,0,24,13,1,0,1,0,36,14,7,0,1,8,0,0,1,2,0,3,0,1,1,0,6,3,1,1,1,0,27,6,0,0,2,0,"woodt004","Travis Wood","nicaj001","Juan Nicasio","","(none)","nicaj001","Juan Nicasio","woodt004","Travis Wood",
"20130514","COL","NL",39,"CHN","NL",39,9,4,54,"CHI11",38123,"131020002","000010021",39,17,6,0,3,9,1,2,0,1,0,4,0,0,0,0,7,3,2,2,0,0,27,8,2,0,0,0,35,7,3,0,1,3,1,0,0,2,0,11,0,0,0,0,7,4,9,9,0,0,27,15,0,0,0,0,"franj003","Jeff Francis","villc001","Carlos Villanueva","","(none)","franj003","Jeff Francis","villc001","Carlos Villanueva",
"20130515","COL","NL",40,"CHN","NL",40,3,6,51,"CHI11",38083,"010001001","12000030x",33,7,0,0,1,3,0,0,0,2,0,8,0,0,1,0,5,4,6,6,0,0,24,6,0,0,1,0,31,9,2,0,2,6,1,0,1,2,0,7,1,1,0,0,5,3,2,2,0,0,27,11,1,0,1,0,"samaj001","Jeff Samardzija","garlj001","Jon Garland","","(none)","garlj001","Jon Garland","samaj001","Jeff Samardzija",
"20130517","NYN","NL",39,"CHN","NL",41,3,2,54,"CHI11",34890,"100100100","200000000",34,8,1,0,2,3,0,0,0,1,0,8,1,0,1,0,5,4,2,2,0,0,27,11,1,0,0,0,31,6,1,0,0,1,1,0,0,0,0,6,0,0,0,0,3,3,3,3,0,0,27,10,2,0,1,0,"harvm001","Matt Harvey","jacke001","Edwin Jackson","parnb001","Bobby Parnell","harvm001","Matt Harvey","jacke001","Edwin Jackson",
"20130518","NYN","NL",40,"CHN","NL",42,2,8,51,"CHI11",38766,"000000002","00041003x",34,9,0,0,1,2,1,0,0,1,0,6,1,1,1,0,7,3,8,8,0,0,24,6,1,0,1,0,34,11,3,0,2,8,0,1,1,2,0,5,0,0,1,0,6,3,2,2,0,0,27,7,1,0,1,0,"felds001","Scott Feldman","hefnj001","Jeremy Hefner","","(none)","hefnj001","Jeremy Hefner","felds001","Scott Feldman",
"20130519","NYN","NL",41,"CHN","NL",43,4,3,54,"CHI11",34258,"000001210","000021000",32,7,1,0,2,4,0,0,0,2,0,7,0,1,1,0,3,4,3,3,0,0,27,11,0,0,0,0,34,8,4,0,2,3,0,0,0,1,0,10,1,0,0,0,5,3,4,4,1,0,27,12,0,0,1,0,"rices001","Scott Rice","fujik001","Kyuji Fujikawa","parnb001","Bobby Parnell","gee-d001","Dillon Gee","woodt004","Travis Wood",
"20130521","CHN","NL",44,"PIT","NL",45,4,5,51,"PIT08",16092,"030000001","00000500x",38,11,1,1,0,4,0,0,0,1,0,9,0,0,0,0,8,6,5,5,1,0,24,11,1,0,0,0,31,8,2,0,1,5,1,0,0,6,0,5,0,1,0,0,9,4,4,4,0,0,27,9,0,0,0,0,"rodrw002","Wandy Rodriguez","russj003","James Russell","grilj001","Jason Grilli","garzm001","Matt Garza","rodrw002","Wandy Rodriguez",
"20130522","CHN","NL",45,"PIT","NL",46,0,1,51,"PIT08",12675,"000000000","10000000x",33,4,0,0,0,0,1,0,0,1,0,11,1,0,0,0,8,2,1,1,1,0,24,9,1,0,1,0,27,3,2,0,0,1,1,0,0,2,0,8,1,0,1,0,5,3,0,0,1,0,27,8,2,0,0,0,"lirif001","Francisco Liriano","samaj001","Jeff Samardzija","melam001","Mark Melancon","samaj001","Jeff Samardzija","lirif001","Francisco Liriano",
"20130523","CHN","NL",46,"PIT","NL",47,2,4,51,"PIT08",24552,"000100100","22000000x",33,7,1,0,0,2,0,0,0,1,0,6,0,0,1,0,5,5,4,4,0,0,24,7,1,0,0,0,33,9,1,1,0,4,0,0,0,3,0,11,3,0,0,0,8,5,2,2,0,0,27,15,1,0,1,0,"mazzv001","Vin Mazzaro","jacke001","Edwin Jackson","grilj001","Jason Grilli","jacke001","Edwin Jackson","gomej002","Jeanmar Gomez",
"20130524","CHN","NL",47,"CIN","NL",48,4,7,51,"CIN09",40716,"030000010","00050002x",36,10,2,0,1,4,0,1,0,3,0,7,0,0,0,0,9,3,7,7,1,0,24,10,1,0,0,0,34,10,0,0,3,7,0,0,0,1,0,8,0,0,0,0,4,4,4,4,0,1,27,7,0,0,0,0,"arrob001","Bronson Arroyo","felds001","Scott Feldman","chapa001","Aroldis Chapman","felds001","Scott Feldman","arrob001","Bronson Arroyo",
"20130525","CHN","NL",48,"CIN","NL",49,2,5,51,"CIN09",40909,"002000000","00010400x",32,6,2,0,0,2,0,0,0,4,0,11,0,0,0,0,7,3,5,5,0,0,24,7,0,0,0,0,29,7,1,0,0,5,1,1,0,4,0,6,0,0,0,0,6,4,2,2,0,0,27,4,0,0,0,0,"bailh001","Homer Bailey","woodt004","Travis Wood","chapa001","Aroldis Chapman","woodt004","Travis Wood","bailh001","Homer Bailey",
"20130526","CHN","NL",49,"CIN","NL",50,5,4,60,"CIN09",41321,"0000001301","0004000000",39,10,4,0,1,5,0,0,0,5,1,4,0,1,1,0,9,6,4,4,1,0,30,8,1,0,0,0,35,5,1,1,1,4,0,0,2,7,1,9,0,0,0,1,11,4,5,5,1,0,30,15,1,0,1,0,"gregk001","Kevin Gregg","hoovj002","J.J. Hoover","","(none)","garzm001","Matt Garza","cuetj001","Johnny Cueto",
"20130527","CHN","NL",50,"CHA","AL",49,7,0,54,"CHI12",30631,"100021300","000000000",35,9,2,1,1,7,0,1,0,3,0,8,2,0,0,0,5,1,0,0,0,0,27,10,0,0,1,0,28,2,0,0,0,0,0,0,0,2,0,8,0,0,1,0,3,3,7,7,0,0,27,7,0,0,0,0,"samaj001","Jeff Samardzija","quinj001","Jose Quintana","","(none)","samaj001","Jeff Samardzija","quinj001","Jose Quintana",
"20130529","CHA","AL",50,"CHN","NL",51,3,9,51,"CHI11",31279,"010010010","11020230x",33,9,2,0,0,3,1,2,0,0,0,11,2,0,0,0,6,5,9,9,1,0,24,8,0,0,1,0,34,12,2,0,3,8,1,0,1,2,0,7,0,0,1,0,5,4,2,2,0,0,27,10,0,1,0,0,"felds001","Scott Feldman","dankj001","John Danks","","(none)","dankj001","John Danks","felds001","Scott Feldman",
"20130530","CHA","AL",51,"CHN","NL",52,3,8,51,"CHI11",31968,"001001001","02041001x",33,8,2,0,0,3,0,0,0,4,0,9,0,0,1,1,8,4,8,8,1,0,24,9,1,0,0,0,35,11,1,1,3,8,0,0,1,2,0,3,0,0,0,0,6,5,3,3,0,0,27,9,1,0,1,0,"woodt004","Travis Wood","peavj001","Jake Peavy","","(none)","peavj001","Jake Peavy","woodt004","Travis Wood",
"20130531","ARI","NL",54,"CHN","NL",53,2,7,51,"CHI11",24645,"000002000","20500000x",32,7,2,0,0,2,0,1,0,0,0,5,0,0,1,0,4,2,7,7,0,0,24,12,0,0,1,0,30,7,1,0,3,7,0,0,1,2,1,8,0,0,1,0,2,3,2,2,0,0,27,8,0,0,1,0,"garzm001","Matt Garza","milew001","Wade Miley","","(none)","milew001","Wade Miley","garzm001","Matt Garza",
"20130601","ARI","NL",55,"CHN","NL",54,12,4,54,"CHI11",31465,"100000344","300000100",42,17,4,0,2,12,1,1,0,8,0,12,0,0,0,0,13,3,4,4,0,0,27,5,0,0,0,0,29,3,2,0,1,4,0,1,1,1,0,9,0,0,0,0,1,6,12,12,0,0,27,6,0,0,0,0,"kenni001","Ian Kennedy","marmc001","Carlos Marmol","","(none)","kenni001","Ian Kennedy","samaj001","Jeff Samardzija",
