Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID
20160416,COL,NL,11,CHN,NL,11,2,6,51,CHI11,41702,2,00020031x,31,7,2,0,1,2,0,0,0,1,0,9,1,1,1,0,3,3,6,6,0,0,24,5,1,0,1,0,30,8,1,0,3,6,0,1,0,5,0,10,2,0,1,0,6,3,2,2,0,0,27,11,0,0,2,0,arrij001,bergc001,,bergc001,arrij001
20160417,COL,NL,12,CHN,NL,12,2,0,54,CHI11,41678,100001,0,30,5,0,0,2,2,0,0,0,2,0,14,1,2,1,0,3,3,0,0,0,0,27,8,0,0,0,0,30,3,2,0,0,0,0,0,1,1,0,9,0,0,0,0,5,3,2,2,0,0,27,9,1,0,1,0,chatt001,lestj001,mcgej001,chatt001,lestj001
20160418,CHN,NL,13,SLN,NL,13,5,0,54,STL10,45432,1310,0,34,9,2,0,1,4,0,1,1,1,0,6,0,0,2,0,5,4,0,0,1,0,27,9,0,0,0,0,32,5,2,0,0,0,0,0,0,2,0,14,0,0,0,0,7,2,4,4,0,0,27,9,1,0,2,0,lackj001,leakm001,,lackj001,leakm001
20160419,CHN,NL,14,SLN,NL,14,2,1,54,STL10,43841,200000,10000000,32,5,1,0,0,2,0,0,0,6,1,13,0,0,0,0,9,5,1,1,1,0,27,11,0,0,1,0,32,7,1,1,0,1,0,0,1,3,1,11,1,1,0,0,8,5,2,2,0,0,27,8,0,0,0,0,hammj002,garcj004,rondh001,hammj002,garcj004
20160420,CHN,NL,15,SLN,NL,15,3,5,51,STL10,43093,100020,22000001x,32,5,0,0,1,3,0,0,0,4,0,8,0,0,0,0,6,5,4,4,1,0,24,11,1,0,1,0,32,9,3,0,1,4,0,0,0,3,1,7,1,0,1,0,6,3,3,3,1,0,27,3,0,0,0,0,martc006,hendk001,roset001,hendk001,martc006
20160421,CHN,NL,16,CIN,NL,16,16,0,54,CIN09,16497,220104403,0,46,18,3,0,5,15,0,0,0,6,0,7,0,0,0,0,9,1,0,0,0,0,27,12,0,0,1,0,25,0,0,0,0,0,0,0,0,4,0,6,0,0,1,0,2,4,13,13,0,0,27,10,1,1,0,0,arrij001,finnb001,,arrij001,finnb001
20160422,CHN,NL,17,CIN,NL,17,8,1,54,CIN09,25940,10300004,1000,32,9,3,0,2,8,2,1,0,5,0,5,2,2,0,0,5,3,1,1,0,0,27,12,0,0,2,0,30,5,0,0,1,1,0,0,1,1,0,5,1,0,2,0,4,4,7,7,0,0,27,9,1,0,0,0,lestj001,moscj001,,lestj001,moscj001
20160423,CHN,NL,18,CIN,NL,18,5,13,51,CIN09,41660,10020200,00020722x,35,7,2,0,1,5,0,0,0,8,1,8,2,0,1,0,11,4,13,13,1,0,24,9,2,0,1,0,36,15,3,0,4,11,0,0,0,4,1,9,0,0,0,0,3,4,5,5,2,0,27,8,1,0,1,0,woodb004,lackj001,,lackj001,strad003
20160424,CHN,NL,19,CIN,NL,19,9,0,54,CIN09,36220,323001000,0,40,15,4,0,3,9,0,0,0,4,0,6,1,1,1,0,8,4,0,0,0,0,27,8,0,0,0,0,29,3,0,0,0,0,1,0,0,2,0,12,0,0,0,0,5,4,9,9,0,0,27,7,0,0,1,0,hammj002,simoa001,,hammj002,simoa001
20160426,MIL,NL,20,CHN,NL,20,3,4,51,CHI11,35861,10000020,00001210x,29,4,2,0,0,3,0,1,0,3,0,9,0,0,1,0,3,4,2,2,0,0,24,12,1,0,0,0,30,7,2,1,0,4,1,1,0,6,0,9,1,0,0,0,10,5,3,3,1,0,27,12,0,0,1,0,warra001,nelsj004,rondh001,nelsj004,hendk001
20160428,MIL,NL,21,CHN,NL,21,2,7,51,CHI11,32734,10001,21201100x,31,6,2,0,0,2,0,1,0,7,0,13,5,0,2,0,10,4,7,7,2,0,24,5,2,1,0,0,32,8,2,0,1,7,0,0,2,11,0,5,0,0,0,0,14,5,2,2,1,0,27,9,2,0,2,0,arrij001,jungt001,,jungt001,arrij001
20160429,ATL,NL,23,CHN,NL,22,1,6,51,CHI11,34007,100000,00001005x,32,7,0,0,1,1,0,0,0,2,0,13,0,1,1,0,6,5,6,6,0,0,24,10,0,0,3,0,28,7,2,0,1,6,0,0,0,7,1,3,0,0,2,0,5,3,1,1,1,0,27,7,0,0,1,0,strop001,johnj010,,blaia001,lestj001
20160501,ATL,NL,24,CHN,NL,23,4,3,60,CHI11,40164,120001,210,31,5,2,0,0,3,1,2,0,4,1,4,1,0,1,0,4,5,2,2,0,0,30,7,1,0,0,0,36,6,1,0,0,3,0,0,1,3,0,12,2,0,0,0,7,4,3,3,1,0,30,15,1,0,1,0,vizca001,rondh001,grilj001,tehej001,lackj001
20160502,CHN,NL,24,PIT,NL,26,7,2,54,PIT08,18376,2040100,100010000,37,11,4,0,0,5,0,1,2,5,0,9,3,1,0,0,11,5,2,2,0,0,27,13,0,0,1,0,32,7,1,0,1,2,0,0,1,3,0,9,0,1,1,0,7,4,6,6,1,0,27,4,2,0,0,0,hammj002,coleg001,,hammj002,coleg001
20160503,CHN,NL,25,PIT,NL,27,7,1,54,PIT08,22195,20400001,10,36,11,4,0,0,6,0,1,1,5,0,7,0,0,1,0,9,2,0,0,0,0,27,16,1,0,1,0,30,3,0,0,0,1,0,0,0,3,0,7,0,0,1,0,5,3,7,7,3,0,27,11,0,0,1,0,arrij001,niesj001,,arrij001,niesj001
20160504,CHN,NL,26,PIT,NL,28,6,2,54,PIT08,28782,3010101,200,37,13,2,0,2,6,1,0,0,5,0,4,0,1,0,0,10,4,2,2,0,0,27,8,0,0,0,0,37,11,1,0,1,2,0,0,0,2,0,8,0,0,0,0,10,5,6,6,0,0,27,14,0,0,0,0,lestj001,nicaj001,,lestj001,nicaj001
20160505,WAS,NL,28,CHN,NL,27,2,5,51,CHI11,37564,2,00020003x,28,3,1,0,1,2,0,0,2,4,0,6,0,0,1,0,5,4,5,5,0,0,24,6,0,0,0,0,31,8,3,0,1,5,0,0,2,2,1,11,0,0,0,0,6,6,2,2,0,0,27,14,0,0,1,0,hendk001,rossj002,,rossj002,hendk001
20160506,WAS,NL,29,CHN,NL,28,6,8,51,CHI11,39206,110000040,02203100x,35,9,2,0,2,6,0,0,1,2,0,15,0,0,0,0,5,4,8,8,1,0,24,10,0,2,2,0,30,9,2,1,4,8,1,0,0,5,0,8,0,0,2,0,4,4,6,6,0,0,27,7,0,0,1,0,lackj001,schem001,rondh001,schem001,lackj001
20160507,WAS,NL,30,CHN,NL,29,5,8,51,CHI11,40471,1021100,00110321x,29,6,2,1,0,5,2,1,0,6,1,8,1,0,0,0,6,5,8,8,0,0,24,8,0,0,0,0,32,11,2,1,1,8,3,0,1,7,2,6,0,0,0,0,11,7,5,5,1,0,27,12,1,0,1,0,warra001,solis001,rondh001,gonzg003,hammj002
20160508,WAS,NL,31,CHN,NL,30,3,4,76,CHI11,41233,11100000000,1002000001,50,11,3,0,0,3,1,0,2,10,3,9,0,0,1,0,21,5,3,3,2,0,37,14,1,0,1,0,48,14,2,0,1,3,1,0,2,3,0,10,2,0,1,0,13,5,2,2,3,0,39,19,1,0,1,0,woodt004,treib001,,roart001,arrij001
20160510,SDN,NL,33,CHN,NL,31,7,8,51,CHI11,34680,120040,01410020x,36,8,2,0,2,7,0,0,1,3,0,10,0,0,0,0,6,3,8,8,0,0,24,12,0,0,1,0,33,12,3,1,0,8,0,1,0,5,1,5,0,0,1,0,7,7,7,7,1,0,27,7,1,0,0,0,lestj001,vargc002,rondh001,vargc002,lestj001
20160511,SDN,NL,34,CHN,NL,32,7,4,54,CHI11,34508,200000410,110200000,35,10,0,0,1,5,1,1,1,6,1,10,1,0,1,0,10,5,4,4,0,0,27,8,2,0,0,0,35,9,3,0,0,4,1,0,1,6,2,5,0,1,0,0,12,4,6,6,1,0,27,13,3,0,1,0,villc001,strop001,rodnf001,rea-c001,hendk001
20160511,SDN,NL,35,CHN,NL,33,1,0,54,CHI11,37828,10000,0,29,3,0,0,1,1,1,0,0,0,0,8,0,0,0,0,2,4,0,0,0,0,27,7,1,0,1,0,31,4,0,0,0,0,0,0,0,5,0,14,0,0,1,0,9,3,1,1,0,0,27,9,0,0,0,0,pomed001,lackj001,rodnf001,pomed001,lackj001
20160513,PIT,NL,34,CHN,NL,34,4,9,51,CHI11,37479,2002,00035001x,36,11,3,0,1,3,0,0,0,4,0,8,3,0,2,0,9,4,8,8,0,0,24,7,0,1,1,0,34,11,2,0,3,9,0,0,0,4,0,9,0,0,1,0,5,4,3,3,0,0,27,14,1,0,2,0,hammj002,lirif001,,lirif001,hammj002
20160514,PIT,NL,35,CHN,NL,35,2,8,51,CHI11,40953,200000,00030302x,29,3,1,0,0,2,0,0,1,2,0,12,1,0,1,0,3,3,8,8,0,0,24,4,1,1,0,0,35,11,0,0,2,8,0,0,1,5,0,7,0,0,0,0,9,2,2,2,1,0,27,11,0,1,1,0,arrij001,lockj001,,lockj001,arrij001
20160515,PIT,NL,36,CHN,NL,36,2,1,54,CHI11,40814,101,1,32,5,1,0,1,2,0,0,0,6,1,12,1,0,0,0,9,2,1,1,0,0,27,8,0,0,0,0,30,4,2,0,0,1,0,1,0,1,0,7,1,0,0,0,4,6,2,2,0,0,27,10,0,0,0,0,coleg001,lestj001,melam001,coleg001,lestj001
20160517,CHN,NL,37,MIL,NL,39,2,4,51,MIL06,24361,2,00010300x,30,3,1,0,2,2,0,0,0,1,0,7,1,0,0,0,2,2,4,4,0,0,24,12,0,0,0,0,29,5,1,0,1,4,0,0,0,2,0,9,1,0,0,0,3,2,2,2,0,0,27,8,0,0,0,0,andec001,hendk001,jeffj001,hendk001,andec001
20160518,CHN,NL,38,MIL,NL,40,2,1,78,MIL06,31212,10001,100000000,44,10,2,0,0,2,0,0,3,8,3,9,1,2,3,0,14,8,1,1,2,0,39,12,1,0,0,0,42,6,3,0,0,1,0,0,0,8,0,14,2,3,0,0,10,6,2,2,1,0,39,18,1,0,3,0,woodt004,torrc001,richc002,lackj001,nelsj004
20160519,CHN,NL,39,MIL,NL,41,3,5,51,MIL06,38781,110000100,01010201x,32,6,2,1,1,2,0,0,0,6,0,15,0,0,0,0,8,4,5,5,1,0,24,7,1,0,0,0,32,8,0,0,2,4,0,0,0,4,1,10,3,0,0,0,7,3,3,3,1,0,27,4,0,0,0,0,guerj003,hammj002,thort001,hammj002,guerj003
20160520,CHN,NL,40,SFN,NL,44,8,1,54,SFO03,41750,50000021,1000000,37,11,1,0,3,8,0,0,1,2,0,4,0,0,0,0,5,3,1,1,0,0,27,7,0,0,0,0,33,6,1,0,0,1,0,0,0,2,0,10,2,0,0,0,7,6,8,8,0,0,27,13,0,0,0,0,arrij001,peavj001,,arrij001,peavj001
20160521,CHN,NL,41,SFN,NL,45,3,5,51,SFO03,41507,1000011,02300000x,36,10,1,0,2,3,0,0,0,4,0,8,0,1,0,0,10,5,5,5,0,0,24,7,0,0,0,0,31,9,2,0,1,5,1,0,0,5,0,4,1,0,0,0,8,6,3,3,1,0,27,9,0,0,0,0,cainm001,lestj001,garcj002,lestj001,cainm001
20160522,CHN,NL,42,SFN,NL,46,0,1,51,SFO03,41359,0,00001000x,30,3,0,0,0,0,0,0,1,2,0,8,0,0,0,0,6,3,1,1,0,0,24,7,0,0,0,0,28,4,2,0,0,1,0,0,0,4,0,5,0,0,0,0,7,3,0,0,0,0,27,12,0,0,0,0,bumgm001,hendk001,garcj002,hendk001,bumgm001
20160523,CHN,NL,43,SLN,NL,45,3,4,53,STL10,45008,210000,1000201,35,9,0,0,0,3,0,0,1,4,0,6,1,0,0,0,10,2,4,4,0,0,26,6,1,0,1,0,29,5,0,0,2,4,1,1,2,1,0,11,0,0,0,0,4,4,3,3,0,0,27,9,0,0,1,0,roset001,warra001,,lackj001,waina001
20160524,CHN,NL,44,SLN,NL,46,12,3,54,STL10,44588,600020004,12,41,15,4,1,1,12,0,0,1,6,0,10,1,0,1,0,9,4,2,2,1,0,27,10,1,0,2,0,32,7,3,0,0,3,0,1,1,3,0,5,0,0,2,0,7,3,12,12,0,0,27,10,2,0,2,0,hammj002,wachm001,,hammj002,wachm001
20160525,CHN,NL,45,SLN,NL,47,9,8,54,STL10,45565,60003000,110203100,36,10,1,0,1,9,0,0,1,6,0,12,0,0,2,0,7,6,8,8,1,0,27,10,1,0,0,0,41,13,1,0,3,8,0,0,1,2,0,7,0,0,0,0,9,5,9,9,1,0,27,11,1,0,2,0,arrij001,martc006,rondh001,arrij001,martc006
20160527,PHI,NL,48,CHN,NL,46,2,6,51,CHI11,38941,1000100,10041000x,35,10,1,0,0,2,0,1,0,2,0,10,0,0,2,0,9,4,6,6,1,0,24,9,1,0,1,0,33,10,1,1,3,6,0,0,0,2,0,9,0,0,1,0,5,4,1,1,0,0,27,9,2,0,2,0,lestj001,morga001,,morga001,lestj001
20160528,PHI,NL,49,CHN,NL,47,1,4,51,CHI11,41555,1,21000100x,31,5,2,0,0,0,0,0,1,0,0,7,0,0,0,0,4,3,4,4,0,0,24,9,0,0,0,0,30,8,3,0,1,4,0,0,1,1,0,9,0,1,0,0,4,1,1,1,0,0,27,13,0,0,0,0,hendk001,eickj001,,eickj001,hendk001
20160529,PHI,NL,50,CHN,NL,48,2,7,51,CHI11,41575,101,11302000x,31,6,1,0,2,2,0,0,0,4,0,7,0,0,2,0,6,5,7,7,1,0,24,9,1,0,2,0,32,10,0,0,2,7,0,0,0,6,0,10,0,0,2,0,7,4,2,2,2,0,27,11,0,0,2,0,lackj001,velav001,,velav001,lackj001
20160530,LAN,NL,52,CHN,NL,49,0,2,51,CHI11,41470,0,00002000x,28,1,0,0,0,0,0,0,0,1,0,11,0,0,0,0,2,5,2,2,0,0,24,6,1,0,1,0,30,8,1,0,0,2,0,0,1,3,0,9,0,1,1,0,8,5,0,0,0,0,27,8,0,0,0,0,woodt004,wooda002,rondh001,wooda002,hammj002
20160531,LAN,NL,53,CHN,NL,50,5,0,54,CHI11,34681,23,0,34,8,0,0,1,5,0,1,0,5,0,9,1,0,1,0,8,3,0,0,0,0,27,5,0,0,0,0,27,1,0,0,0,0,0,0,1,1,0,11,1,1,0,0,2,4,5,5,1,0,27,12,2,0,1,0,blanj001,richc002,,kazms001,arrij001
20160601,LAN,NL,54,CHN,NL,51,1,2,51,CHI11,36426,100000000,00200000x,31,4,1,0,1,1,0,0,0,0,0,10,0,0,0,0,3,3,2,2,0,0,24,5,0,0,0,0,26,3,0,0,1,2,0,0,2,2,0,11,1,1,0,0,4,1,1,1,0,0,27,12,0,0,0,0,lestj001,bolsm001,,bolsm001,lestj001
20160602,LAN,NL,55,CHN,NL,52,2,7,51,CHI11,37422,11000,02022001x,25,3,0,0,1,2,1,1,1,2,0,6,0,0,2,0,1,4,6,6,0,0,24,7,1,0,1,0,33,10,0,0,4,7,0,0,0,3,0,11,0,0,1,0,5,2,2,2,1,0,27,15,0,0,3,0,hendk001,uriaj001,,uriaj001,hendk001
20160603,ARI,NL,57,CHN,NL,53,0,6,51,CHI11,38813,0,00000105x,31,6,1,0,0,0,0,0,0,2,0,12,0,0,1,0,6,4,5,5,1,0,24,8,2,0,1,0,30,7,5,0,0,5,0,0,2,6,3,13,0,0,1,0,8,4,0,0,0,0,27,7,0,0,1,0,lackj001,brada001,,brada001,lackj001
20160604,ARI,NL,58,CHN,NL,54,3,5,51,CHI11,40415,200000010,10030001x,31,4,0,0,2,3,0,0,0,3,0,7,0,0,0,0,4,4,5,5,1,0,24,8,1,0,0,0,32,7,1,0,2,5,0,0,0,3,1,6,0,0,0,0,6,5,3,3,0,0,27,7,0,0,0,0,hammj002,escoe002,rondh001,escoe002,hammj002
20160605,ARI,NL,59,CHN,NL,55,3,2,54,CHI11,41596,20010000,10001000,34,10,1,0,0,3,1,0,0,5,1,18,2,1,0,0,10,3,2,2,0,0,27,16,0,0,0,0,31,5,1,0,1,2,1,0,1,2,0,6,0,0,0,0,6,5,3,3,0,0,27,10,0,0,0,0,corbp001,arrij001,ziegb001,corbp001,arrij001
20160606,CHN,NL,56,PHI,NL,58,6,4,54,PHI13,22162,100200201,4,40,13,4,0,1,6,1,0,2,0,0,8,0,0,0,0,10,3,4,4,0,0,27,10,0,0,2,0,34,9,0,0,2,4,0,0,0,0,0,10,0,1,1,0,3,4,6,6,0,1,27,8,0,0,0,0,lestj001,morga001,rondh001,lestj001,morga001
20160607,CHN,NL,57,PHI,NL,59,2,3,51,PHI13,27381,10010,10010010x,31,6,0,0,0,1,0,1,0,2,0,9,0,0,2,0,5,5,3,3,0,0,24,8,0,0,0,0,30,6,1,0,1,3,0,0,0,4,1,8,3,0,0,0,7,3,1,1,0,0,27,10,1,0,2,0,eickj001,hendk001,gomej002,hendk001,eickj001
20160608,CHN,NL,58,PHI,NL,60,8,1,54,PHI13,28650,13040,1,37,13,2,0,2,8,1,0,0,2,0,7,1,0,2,0,5,3,0,0,0,0,27,7,0,1,1,0,29,3,0,0,0,1,0,0,0,1,0,11,0,0,0,0,2,5,7,7,1,0,27,15,1,0,2,0,lackj001,oberb001,,lackj001,velav001
20160610,CHN,NL,59,ATL,NL,60,1,5,51,ATL02,30547,1000000,02010002x,30,4,2,0,0,1,0,0,0,0,0,9,0,0,1,0,2,5,5,5,0,0,24,8,1,0,1,0,32,12,0,0,2,5,2,2,1,3,0,5,1,0,0,0,11,3,1,1,1,0,27,13,0,0,1,0,norrb001,hammj002,,hammj002,norrb001
20160611,CHN,NL,60,ATL,NL,61,8,2,54,ATL02,43114,100421000,100100,40,13,3,0,4,8,0,0,0,1,1,10,0,0,0,0,6,3,2,2,0,0,27,14,3,0,1,0,34,5,1,1,0,2,0,0,1,2,0,4,1,0,1,0,8,5,8,8,1,0,27,4,0,0,0,0,arrij001,wislm001,,arrij001,wislm001
20160612,CHN,NL,61,ATL,NL,62,13,2,54,ATL02,31625,100201360,100000010,41,16,5,0,1,12,1,0,0,8,1,10,0,0,0,0,10,3,1,1,0,0,27,12,4,0,0,0,35,7,2,0,0,1,0,0,0,1,0,8,2,0,0,0,7,6,12,12,0,0,27,11,1,0,1,0,lestj001,gantj002,,lestj001,gantj002
20160613,CHN,NL,62,WAS,NL,64,1,4,51,WAS11,37187,1000,00100300x,29,2,1,0,1,1,0,0,0,0,0,16,0,0,0,0,1,3,3,3,0,0,24,10,2,0,0,0,34,10,1,0,1,3,1,0,0,5,2,5,3,0,0,0,12,3,1,1,0,0,27,6,0,0,0,0,schem001,hendk001,kells001,hendk001,schem001
20160614,CHN,NL,63,WAS,NL,65,4,3,54,WAS11,41955,2100001,1000110,31,7,3,0,0,4,2,0,0,5,1,12,1,0,1,0,7,4,3,3,0,0,27,5,0,0,0,0,29,5,1,0,0,3,0,3,2,3,0,10,0,0,0,0,7,3,4,4,0,0,27,9,0,0,1,0,rondh001,solis001,,lackj001,gonzg003
20160615,CHN,NL,64,WAS,NL,66,4,5,71,WAS11,42000,1E+11,1E+11,42,11,3,0,2,4,0,0,1,3,0,11,0,1,3,0,6,7,5,5,2,0,35,15,0,0,1,0,42,9,1,0,1,4,0,0,1,4,0,10,2,0,1,0,7,6,4,4,1,0,36,13,0,0,4,0,petiy001,cahit001,,hammj002,stras001
20160617,PIT,NL,67,CHN,NL,65,0,6,51,CHI11,41547,0,20000310x,29,3,0,0,0,0,0,0,1,4,0,13,0,0,1,0,7,4,6,6,2,0,24,11,0,1,1,0,31,9,3,0,1,6,0,0,2,11,1,6,0,0,0,0,14,4,0,0,2,0,27,9,0,0,1,0,arrij001,lirif001,,lirif001,arrij001
20160618,PIT,NL,68,CHN,NL,66,3,4,51,CHI11,41424,101100000,01011100x,33,8,2,0,1,3,0,0,1,3,0,10,1,1,1,0,7,4,4,4,1,0,24,12,0,0,1,0,28,6,2,0,3,4,1,0,1,7,2,6,1,0,1,0,9,4,3,3,0,0,27,11,0,0,1,0,lestj001,niesj001,rondh001,niesj001,lestj001
20160619,PIT,NL,69,CHN,NL,67,5,10,51,CHI11,41024,100301,11200240x,41,13,2,1,1,5,0,0,0,1,0,14,2,0,0,0,10,4,10,10,0,1,24,6,0,0,1,0,37,14,0,0,5,10,0,0,0,2,0,9,0,0,1,0,5,5,5,5,0,0,27,8,1,0,0,0,hendk001,tailj001,,tailj001,hendk001
20160620,SLN,NL,69,CHN,NL,68,3,2,54,CHI11,41166,21000000,2000000,32,8,1,0,2,3,1,0,1,5,0,10,0,1,0,0,9,3,2,2,1,0,27,7,0,0,1,0,34,9,2,0,0,2,0,0,2,2,0,8,0,0,1,0,9,5,3,3,0,0,27,7,0,0,0,0,garcj004,lackj001,roset001,garcj004,lackj001
20160621,SLN,NL,70,CHN,NL,69,4,3,54,CHI11,41616,13000000,101100000,32,6,1,0,2,4,0,0,2,1,0,7,0,0,1,0,4,4,3,3,0,0,27,10,0,0,3,0,30,7,2,0,0,2,0,1,0,6,0,6,0,0,3,0,7,4,4,4,0,0,27,8,0,0,1,0,waina001,hammj002,roset001,waina001,hammj002
20160622,SLN,NL,71,CHN,NL,70,7,2,54,CHI11,41058,25000,200,38,9,4,0,1,6,0,0,0,5,0,12,0,0,0,0,9,4,2,2,0,0,27,12,0,0,2,0,28,3,1,0,1,2,0,0,0,3,0,5,0,0,1,0,2,4,6,6,1,0,27,4,1,0,0,0,wachm001,arrij001,,wachm001,arrij001
