teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win,wonPrev,WHIP,KPercent,BBPercent,FIP,BABIP,ERA,HAllowed,defensiveSO
CHN,NL,5,0,30,5,1,0,2,5,3,7,1,6,14,14,2,0.16666666666666666,0.2424242424242425,0.4,0.6424242424242425,0.0,,2.5,0.17391304347826084,0.17391304347826084,7.7040000000000015,0.4,15.75,12,8
CHN,NL,2,0,31,7,1,0,0,1,3,7,6,4,3,3,0,0.2258064516129032,0.2857142857142857,0.25806451612903225,0.543778801843318,0.0,0.0,0.875,0.375,0.0625,2.829,0.25,9.56,5,12
CHN,NL,2,0,30,4,0,0,2,2,3,9,5,5,0,0,1,0.13333333333333333,0.21212121212121213,0.3333333333333333,0.5454545454545454,1.0,0.0,1.3333333333333333,0.10810810810810813,0.10810810810810813,3.5234444444444444,0.27586206896551724,6.12,8,4
CHN,NL,4,0,36,11,0,0,1,4,2,7,13,3,5,5,0,0.3055555555555556,0.3809523809523809,0.3888888888888889,0.7698412698412698,0.0,1.0,0.875,0.12903225806451613,0.06451612903225806,4.4540000000000015,0.16666666666666666,6.0,5,4
CHN,NL,4,0,30,5,0,0,3,4,1,8,0,3,3,3,1,0.16666666666666666,0.1935483870967742,0.4666666666666667,0.6602150537634408,1.0,0.0,1.0,0.3714285714285713,0.057142857142857134,2.3012222222222225,0.3333333333333333,5.36,7,13
CHN,NL,1,0,31,5,1,0,0,1,8,9,12,5,2,2,1,0.16129032258064516,0.3333333333333333,0.1935483870967742,0.5268817204301075,0.0,1.0,1.375,0.2857142857142857,0.11428571428571427,2.079,0.3333333333333333,4.86,7,10
CHN,NL,9,1,36,13,1,0,3,9,3,10,7,4,5,5,0,0.3611111111111111,0.41025641025641024,0.6388888888888888,1.049145299145299,1.0,0.0,1.4444444444444444,0.21052631578947367,0.13157894736842105,4.745666666666667,0.3043478260869565,4.88,8,8
CHN,NL,7,1,32,12,2,0,1,7,4,4,8,5,6,6,1,0.375,0.4473684210526316,0.53125,0.9786184210526316,1.0,1.0,1.6666666666666667,0.25,0.05,1.5234444444444446,0.4814814814814815,5.03,13,10
CHN,NL,6,1,36,10,4,0,3,6,4,9,7,4,6,6,3,0.2777777777777778,0.35,0.6388888888888888,0.9888888888888888,0.0,1.0,2.1111111111111107,0.16,0.1,6.523444444444445,0.375,5.14,14,8
CHN,NL,7,1,32,11,4,1,1,7,3,4,5,3,0,0,1,0.34375,0.3888888888888889,0.625,1.0138888888888888,1.0,0.0,0.6666666666666666,0.2352941176470588,0.0,1.6345555555555558,0.25,4.6,6,8
CHN,NL,3,1,38,9,4,0,0,3,0,9,8,5,4,4,1,0.2368421052631579,0.2368421052631579,0.34210526315789475,0.5789473684210527,0.0,1.0,0.7777777777777778,0.08571428571428573,0.028571428571428567,4.190111111111111,0.1724137931034483,4.55,6,3
CHN,NL,2,1,34,7,1,0,0,2,3,7,7,3,3,3,0,0.2058823529411765,0.2702702702702703,0.2352941176470588,0.505564387917329,0.0,0.0,1.1,0.25,0.075,1.979,0.3076923076923077,4.37,8,10
CHN,NL,1,0,34,9,1,0,0,1,5,9,12,5,4,4,1,0.2647058823529412,0.375,0.29411764705882354,0.6691176470588236,0.0,0.0,1.5,0.16216216216216214,0.08108108108108109,4.7040000000000015,0.3076923076923077,4.38,9,6
CHN,NL,0,0,29,3,1,0,0,0,5,9,7,3,4,4,0,0.10344827586206896,0.2352941176470588,0.13793103448275862,0.37322515212981744,0.0,0.0,1.75,0.2368421052631579,0.13157894736842105,4.7040000000000015,0.3809523809523809,4.39,9,9
CHN,NL,9,0,39,14,2,1,1,9,9,9,14,5,3,3,0,0.35897435897435903,0.4693877551020408,0.5384615384615384,1.0078492935635792,1.0,0.0,1.0,0.1891891891891892,0.08108108108108109,4.301222222222221,0.2,4.29,6,7
CHN,NL,2,0,36,10,2,0,0,2,2,8,10,4,3,3,2,0.2777777777777778,0.3076923076923077,0.3333333333333333,0.641025641025641,0.0,1.0,1.25,0.2647058823529412,0.08823529411764706,1.954,0.3333333333333333,4.24,7,9
CHN,NL,8,0,38,13,2,1,2,7,3,9,8,2,1,1,1,0.34210526315789475,0.3902439024390244,0.6052631578947368,0.9955070603337612,1.0,0.0,1.1111111111111112,0.1891891891891892,0.054054054054054064,2.8567777777777783,0.3076923076923077,4.04,8,7
CHN,NL,5,0,36,10,2,0,0,5,4,7,9,5,1,1,0,0.2777777777777778,0.3414634146341464,0.3333333333333333,0.6747967479674797,1.0,1.0,1.2222222222222223,0.21052631578947367,0.10526315789473684,2.634555555555556,0.28,3.87,7,8
CHN,NL,12,0,42,18,4,0,4,12,4,4,8,3,2,2,1,0.42857142857142855,0.4680851063829787,0.8095238095238095,1.2776089159067885,1.0,1.0,1.0,0.1891891891891892,0.027027027027027032,2.190111111111112,0.2857142857142857,3.76,8,7
CHN,NL,4,1,33,8,2,2,0,4,8,5,9,4,3,3,0,0.2424242424242425,0.3902439024390244,0.42424242424242425,0.8144863266814486,1.0,1.0,1.1,0.0975609756097561,0.024390243902439025,2.579,0.2777777777777778,3.7,10,4
CHN,NL,1,1,33,7,0,0,0,1,2,3,8,3,2,2,1,0.21212121212121213,0.2571428571428571,0.21212121212121213,0.4692640692640693,0.0,1.0,1.0,0.14705882352941174,0.08823529411764706,2.967888888888889,0.2307692307692308,3.62,6,5
CHN,NL,2,1,34,9,1,0,0,2,4,3,11,2,3,3,0,0.2647058823529412,0.3333333333333333,0.29411764705882354,0.6274509803921569,0.0,0.0,0.5555555555555556,0.1875,0.03125,4.967888888888889,0.08695652173913042,3.59,4,6
CHN,NL,5,1,32,6,0,0,1,5,1,6,3,5,9,9,1,0.1875,0.2352941176470588,0.28125,0.5165441176470589,0.0,0.0,1.8888888888888888,0.24444444444444444,0.06666666666666668,7.412333333333333,0.3703703703703704,3.83,14,11
CHN,NL,11,1,34,11,2,0,4,11,5,6,6,4,5,5,0,0.3235294117647059,0.4,0.7352941176470589,1.1352941176470588,1.0,0.0,1.3333333333333333,0.35897435897435903,0.02564102564102564,1.745666666666667,0.43478260869565216,3.88,11,14
CHN,NL,7,1,35,14,3,0,1,7,4,5,10,4,5,5,0,0.4,0.4615384615384616,0.5714285714285714,1.0329670329670328,1.0,1.0,1.7777777777777777,0.2926829268292683,0.14634146341463414,6.745666666666668,0.35,3.93,10,12
