Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
45305,20100417,moyej001,PHI,10,30,0,0,0,0,0,0,2,11,0,5,1,5,0,5,0,3,27,1,0,0,1,0,4,5,0,0,3,0,NL,NL,54,moyej001,PHI13,,,nolar001,12,3,0,5,FLO,7,32,0,0,1,2,0,0,0,0,6,1,1,0,0,1,27,5,0,1,8,1,0,0,3,0,nolar001,0.1875,0.16666666666666666,0.2571428571428571,0.24242424242424243,0.28125,0.26666666666666666,0.5383928571428571,0.509090909090909,0.0,1.0
45405,20100418,hamec001,PHI,10,31,0,0,0,0,1,0,0,12,0,4,0,2,0,9,0,2,27,0,0,1,0,0,7,2,0,0,4,0,NL,NL,54,hamec001,PHI13,nunel001,,roben001,13,6,0,2,FLO,11,35,0,0,0,0,3,1,0,0,8,1,0,0,0,3,27,2,0,1,10,0,0,0,0,0,roben001,0.22857142857142856,0.12903225806451613,0.22857142857142856,0.22857142857142856,0.4,0.16129032258064516,0.6285714285714286,0.3898617511520737,0.0,0.0
18032,20100420,hanst001,ATL,10,32,0,0,0,1,1,0,2,13,0,7,3,3,1,4,0,6,30,4,0,0,4,0,2,3,0,0,3,1,NL,NL,57,contj002,ATL02,,,kendk001,13,7,0,3,PHI,17,38,0,0,1,2,3,0,1,0,9,0,4,0,1,3,27,3,0,0,8,4,0,0,2,0,wagnb001,0.23684210526315788,0.21875,0.275,0.2857142857142857,0.3157894736842105,0.53125,0.5907894736842105,0.8169642857142857,0.0,0.0
21171,20100421,hudst001,ATL,15,31,0,0,0,0,2,0,1,14,0,5,0,2,0,5,0,3,27,0,0,0,0,0,7,2,0,0,1,1,NL,NL,54,hudst001,ATL02,,,hallr001,14,8,0,2,PHI,13,34,0,0,0,1,5,0,0,1,7,0,0,2,0,1,27,2,0,0,8,0,0,0,2,0,hallr001,0.20588235294117646,0.16129032258064516,0.2702702702702703,0.1875,0.35294117647058826,0.22580645161290322,0.6232114467408585,0.41330645161290325,1.0,0.0
22476,20100422,lowed001,ATL,9,35,0,0,0,0,4,1,1,15,1,9,0,7,0,10,0,5,27,1,1,0,3,0,6,7,0,0,3,0,NL,NL,54,lowed001,ATL02,,,moyej001,15,10,1,8,PHI,10,37,0,0,0,1,1,2,0,0,12,0,1,0,0,4,27,7,2,0,8,1,0,0,5,0,moyej001,0.32432432432432434,0.2571428571428571,0.38636363636363635,0.325,0.35135135135135137,0.37142857142857144,0.7377149877149878,0.6964285714285714,1.0,1.0
25980,20100423,bensk001,ARI,6,33,0,0,0,0,0,1,1,16,0,10,5,3,0,5,0,5,27,7,0,0,7,0,9,3,0,0,3,0,NL,NL,51,hamec001,PHO01,qualc001,,hamec001,16,7,0,4,PHI,6,37,0,0,0,1,1,0,0,0,9,0,7,0,0,4,24,3,0,1,8,7,0,1,1,0,bensk001,0.24324324324324326,0.30303030303030304,0.2631578947368421,0.3611111111111111,0.32432432432432434,0.7575757575757576,0.5874822190611664,1.1186868686868687,0.0,1.0
33323,20100424,kenni001,ARI,11,33,0,0,0,0,1,0,0,17,0,8,1,3,0,7,0,2,27,2,0,1,2,0,12,3,0,0,2,0,NL,NL,54,gutij002,PHO01,madsr001,,figun001,17,4,0,3,PHI,8,33,0,0,0,1,2,0,0,0,6,3,2,0,0,4,27,3,0,0,4,2,0,0,1,0,contj002,0.18181818181818182,0.24242424242424243,0.20588235294117646,0.2857142857142857,0.5151515151515151,0.36363636363636365,0.7210338680926915,0.6493506493506493,1.0,0.0
29296,20100425,loper001,ARI,8,37,0,0,0,1,6,1,1,18,0,15,2,6,2,11,0,4,27,8,0,0,8,0,4,6,0,1,6,0,NL,NL,51,hernd003,PHO01,qualc001,,kendk001,18,6,1,6,PHI,12,36,0,0,0,1,1,0,0,0,12,1,8,0,0,4,24,6,1,1,9,8,0,0,1,0,rosal001,0.3333333333333333,0.40540540540540543,0.34210526315789475,0.4883720930232558,0.4444444444444444,0.7837837837837838,0.7865497076023391,1.2721558768070396,0.0,1.0
30035,20100426,sancj002,SFN,5,33,0,0,0,0,3,0,0,19,0,10,1,1,0,5,0,4,27,5,0,0,5,0,7,1,0,0,1,0,NL,NL,51,hallr001,SFO03,,,hallr001,19,11,0,1,PHI,10,31,0,0,0,0,2,0,0,1,4,0,5,0,0,2,24,1,0,2,11,5,0,0,7,1,sancj002,0.12903225806451613,0.30303030303030304,0.3076923076923077,0.3235294117647059,0.1935483870967742,0.48484848484848486,0.501240694789082,0.8083778966131907,0.0,0.0
31792,20100427,wellt002,SFN,7,33,0,0,1,1,2,0,2,20,1,12,2,2,0,6,0,3,27,6,0,0,6,1,3,2,0,0,2,1,NL,NL,51,moyej001,SFO03,,,moyej001,20,3,1,2,PHI,12,27,0,0,0,3,1,1,1,0,5,0,6,0,0,3,24,2,1,1,7,6,0,0,3,0,wellt002,0.18518518518518517,0.36363636363636365,0.25806451612903225,0.4166666666666667,0.2222222222222222,0.6060606060606061,0.48028673835125446,1.0227272727272727,0.0,0.0
